Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),
Configuration Field Inputs,50,50,3,0,0,15,V1,v,10000,I2,c,100,I3,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Frequency,ROCOF,
 ,1.28,1.12349135322,10.1199594932,1.55319594397,34.7737517245,1.82027350249,-162.211937917,50.0579734551,-0.0164874611626,
 ,1.3,1.12439147807,9.68379747538,1.54688018607,34.5255949691,1.81283731239,-162.564745537,50.0596307519,-0.0142890205085,
 ,1.32,1.12535074473,9.23857239334,1.53900310371,34.2868129715,1.80377307804,-162.927566693,50.0610163777,-0.0121157957322,
 ,1.34,1.12635529881,8.78619010391,1.52953599532,34.0580891174,1.79306345865,-163.300184188,50.0621361625,-0.00998175979105,
 ,1.36,1.12739055638,8.32850261344,1.51848932323,33.8399157177,1.78073026787,-163.682284358,50.0629971832,-0.00789817650109,
 ,1.38,1.12844178728,7.8673022622,1.50591419898,33.6326236446,1.76683558717,-164.073402739,50.063607402,-0.00587349402189,
 ,1.4,1.12949465005,7.40431839823,1.49190265516,33.4363960923,1.75148178313,-164.472880943,50.0639753162,-0.00391337394158,
 ,1.42,1.13053563406,6.94121623245,1.47658661756,33.2512617354,1.73481038195,-164.879839474,50.0641096472,-0.00202091001744,
 ,1.44,1.1315523788,6.47959735201,1.4601355641,33.0770652106,1.71699980931,-165.293169494,50.0640190953,-0.00019705117699,
 ,1.46,1.13253385813,6.02100124066,1.44275293364,32.9134161142,1.69826205814,-165.711544436,50.0637121797,0.00155881294877,
 ,1.48,1.1334704358,5.56690715952,1.42467141712,32.7596213173,1.67883839103,-166.133450046,50.0631971653,0.00324819736552,
 ,1.5,1.13435381428,5.11873587901,1.40614731849,32.6146090119,1.65899421462,-166.557229147,50.0624820646,0.00487291618138,
 ,1.52,1.13517691025,4.67785097402,1.38745421083,32.4768560671,1.63901327938,-166.98113562,50.0615746875,0.00643462982352,
 ,1.54,1.13593369584,4.24555962022,1.36887613595,32.3443325168,1.61919136595,-167.403390754,50.0604827092,0.00793459780944,
 ,1.56,1.13661904416,3.82311298119,1.35070060834,32.2144778014,1.59982962386,-167.822234728,50.0592137333,0.009373621285,
 ,1.58,1.13722861252,3.4117063079,1.33321168674,32.0842223508,1.58122773538,-168.235966352,50.0577753393,0.010752099228,
 ,1.6,1.13775878725,3.01247878539,1.31668337033,31.9500649315,1.56367708683,-168.642965596,50.0561751205,0.0120700926694,
 ,1.62,1.13820670279,2.62651300492,1.30137355466,31.8082108843,1.54745413883,-169.041695615,50.05442073,0.0133273020878,
 ,1.64,1.13857033522,2.25483378233,1.28751874251,31.6547692558,1.53281418951,-169.430683899,50.0525199537,0.0145229076636,
 ,1.66,1.13884865818,1.89840595176,1.27532964361,31.4859985903,1.51998571616,-169.808485517,50.0504808297,0.0156552814698,
 ,1.68,1.13904183857,1.55813077315,1.26498772018,31.2985828906,1.50916545837,-170.173634784,50.0483118158,0.0167216327155,
 ,1.7,1.13915144105,1.23484070411,1.25664265248,31.089912342,1.50051437122,-170.524594479,50.0460219996,0.0177176753813,
 ,1.72,1.13918060611,0.9292924693,1.2504106264,30.8583392156,1.49415453545,-170.859713411,50.0436213291,0.0186374065752,
 ,1.74,1.13913416636,0.642158570926,1.24637329752,30.6033790511,1.49016706816,-171.177203126,50.04112084,0.0194730593519,
 ,1.76,1.13901867051,0.374017578373,1.2445772737,30.3258312827,1.4885910388,-171.475142654,50.0385328497,0.020215257659,
 ,1.78,1.1388422941,0.125343688015,1.245033982,30.0278016884,1.48942336252,-171.751516449,50.0358710961,0.0208533662984,
 ,1.8,1.13861462868,-0.103503855773,1.24771983843,29.712620344,1.49261961815,-172.004285769,50.0331508002,0.0213760035992,
 ,1.82,1.13834635621,-0.31229083734,1.25257670477,29.3846614456,1.49809571866,-172.231488314,50.0303886422,0.0217716711074,
 ,1.84,1.13804883044,-0.500916996004,1.25951267989,29.0490833738,1.5057303472,-172.43135617,50.0276026455,0.0220294505066,
 ,1.86,1.13773359999,-0.66942318109,1.26840331565,28.7115167249,1.51536805947,-172.602438771,50.0248119687,0.0221397197456,
 ,1.88,1.13741191654,-0.817996167891,1.27909336153,28.3777332018,1.52682294318,-172.743716385,50.0220366114,0.0220948463906,
 ,1.9,1.137094275,-0.946970631406,1.29139912284,28.0533285258,1.53988271639,-172.85469072,50.0192970432,0.0218898271383,
 ,1.92,1.13679002842,-1.05682783509,1.30511146861,27.7434481403,1.5543131391,-172.935442422,50.0166137649,0.0215228579359,
 ,1.94,1.13650711088,-1.14819063562,1.31999945757,27.4525765024,1.56986260483,-172.986649811,50.0140068115,0.0209958349965,
 ,1.96,1.13625188605,-1.22181443627,1.33581447629,27.1844008898,1.586266774,-173.009568323,50.0114952035,0.0203147946374,
 ,1.98,1.13602912197,-1.27857376715,1.35229471939,26.9417506836,1.60325310973,-173.005974888,50.0090963551,0.0194902908865,
 ,2.0,1.13584207537,-1.31944427612,1.36916980112,26.7266046104,1.62054518507,-172.97808512,50.0068254507,0.0185376822603,
 ,2.02,1.13569265566,-1.34548012181,1.38616528085,26.5401524782,1.63786665202,-172.928453243,50.0046948149,0.0174772618184,
 ,2.04,1.13558163145,-1.35778708786,1.40300691447,26.3828949546,1.65494479953,-172.859865071,50.0027133121,0.0163341351778,
 ,2.06,1.1355088419,-1.35749215939,1.41942450506,26.254764754,1.67151367673,-172.775233213,50.0008858267,0.015137748492,
 ,2.08,1.13547338213,-1.34571074742,1.43515530568,26.1552546542,1.68731681305,-172.677501436,49.99921288,0.0139210028419,
 ,2.1,1.13547374316,-1.32351312183,1.44994700911,26.0835412339,1.70210961705,-172.569562338,49.9976904362,0.012718958391,
 ,2.12,1.13550790105,-1.2918918314,1.46356042647,26.038597224,1.71566157262,-172.454189657,49.9963099345,0.0115672119868,
 ,2.14,1.13557336329,-1.25173190305,1.47577199714,26.0192891178,1.72775836576,-172.33398421,49.9950585593,0.0105000996685,
 ,2.16,1.13566719031,-1.20378542603,1.4863762807,26.0244595987,1.73820406717,-172.21133088,49.9939197368,0.00954890901673,
 ,2.18,1.1357860149,-1.14865179244,1.49518855984,26.0529961017,1.7468234676,-172.088363425,49.9928738227,0.00874027691974,
 ,2.2,1.13592608138,-1.08676445783,1.50204763897,26.1038873914,1.75346462125,-171.966934093,49.9918989331,0.00809490367092,
 ,2.22,1.13608332008,-1.01838467496,1.50681886537,26.1762695834,1.75800160421,-171.848585937,49.990971864,0.00762665349882,
 ,2.24,1.13625346314,-0.943602282725,1.50939733726,26.269461899,1.76033744662,-171.734527031,49.9900690483,0.00734205638539,
 ,2.26,1.13643219646,-0.862343310927,1.50971120233,26.3829910134,1.76040715117,-171.625607211,49.9891675038,0.00724019117752,
 ,2.28,1.13661533199,-0.774383877541,1.50772489595,26.5166015337,1.75818067039,-171.522299236,49.9882457287,0.00731291837241,
 ,2.3,1.13679897728,-0.679369591022,1.50344212378,26.6702492398,1.75366568093,-171.424687132,49.9872845077,0.00754543384972,
 ,2.32,1.13697967577,-0.576839424515,1.49690836389,26.8440734979,1.74690996853,-171.332464819,49.9862675923,0.00791711813511,
 ,2.34,1.13715449343,-0.466252820272,1.48821265237,27.038345808,1.73800322514,-171.244947826,49.9851822247,0.00840264788006,
 ,2.36,1.1373210345,-0.347018646011,1.47748842941,27.25339281,1.72707806455,-171.16110004,49.9840194821,0.00897331419536,
 ,2.38,1.13747737987,-0.218524593895,1.46491325942,27.4894941469,1.71431008557,-171.079576055,49.9827744314,0.00959846319216,
 ,2.4,1.13762195461,-0.080165702571,1.45070729871,27.746758228,1.69991685189,-170.998778069,49.981446099,0.0102469502907,
 ,2.42,1.13775334386,0.0686291181373,1.43513045915,28.0249819387,1.68415571085,-170.91692449,49.9800372757,0.0108884931189,
 ,2.44,1.13787008598,0.228373407562,1.41847829822,28.3235034767,1.66732043173,-170.832125842,49.978554189,0.0114948229917,
 ,2.46,1.1379704771,0.399502868322,1.40107674426,28.6410604543,1.64973670147,-170.742462357,49.9770060803,0.0120405682909,
 ,2.48,1.13805242111,0.58235874306,1.38327583175,28.9756678707,1.63175656568,-170.646056988,49.9754047265,0.0125038450716,
 ,2.5,1.1381133531,0.777174894219,1.3654426702,29.3245321065,1.61375194199,-170.541137668,49.9737639401,0.012866570478,
 ,2.52,1.13815025422,0.984068467818,1.34795389737,29.6840173057,1.59610736118,-170.426083525,49.9720990737,0.0131145455625,
 ,2.54,1.13815976313,1.20303393473,1.33118787302,30.0496789092,1.57921210947,-170.299451398,49.9704265462,0.0132373724397,
 ,2.56,1.13813837568,1.43394027899,1.31551685375,30.4163753081,1.5634519557,-170.159981267,49.9687633982,0.0132282755941,
 ,2.58,1.13808271296,1.67653112254,1.30129935503,30.7784623203,1.54920065238,-170.006582004,49.9671268767,0.0130838887097,
 ,2.6,1.13798982862,1.93042760986,1.28887285816,31.1300665452,1.53681140262,-169.838301707,49.9655340464,0.0128040475025,
 ,2.62,1.1378575213,2.19513389019,1.27854696466,31.4654231482,1.52660848842,-169.654289601,49.9640014229,0.0123915990624,
 ,2.64,1.13768461669,2.47004500054,1.27059704841,31.779252497,1.51887926185,-169.453758495,49.9625446308,0.0118522067287,
 ,2.66,1.13747118677,2.75445686086,1.26525841763,32.0671401535,1.51386670827,-169.235957585,49.9611780952,0.0111941075286,
 ,2.68,1.13721867948,3.04757796145,1.26272098399,32.3258783175,1.51176279753,-169.000164656,49.9599147799,0.0104277770656,
 ,2.7,1.13692994148,3.34854219641,1.26312444876,32.5537261032,1.51270283893,-168.745704204,49.9587659901,0.00956547855604,
 ,2.72,1.1366091271,3.65642222845,1.26655405536,32.7505524149,1.51676104357,-168.471993944,49.9577412507,0.00862071243641,
 ,2.74,1.13626149843,3.97024280011,1.27303701359,32.9178386148,1.52394746784,-168.178617154,49.9568482618,0.00760762531534,
 ,2.76,1.13589313267,4.2889935399,1.28253975919,33.058536805,1.53420646577,-167.865413337,49.9560929223,0.00654046315662,
 ,2.78,1.13551056314,4.61164101479,1.29496625773,33.1767999655,1.54741671969,-167.532575672,49.9554793979,0.00543314936304,
 ,2.8,1.13512038802,4.93713998493,1.31015758019,33.2776182327,1.56339285741,-167.180741629,49.9550102113,0.0042990317409,
 ,2.82,1.13472888613,5.2644439515,1.32789296326,33.3664075103,1.58188860957,-166.811063305,49.9546863346,0.00315078532999,
 ,2.84,1.1343416793,5.59251510478,1.34789252004,33.4486001089,1.60260142039,-166.425246498,49.9545072752,0.00200040342794,
 ,2.86,1.13396347771,5.92033367778,1.36982169328,33.5292820817,1.62517839884,-166.025551706,49.9544711651,0.00085918075374,
 ,2.88,1.13359793508,6.24690654089,1.39329745229,33.6129102132,1.64922348251,-165.614755323,49.9545748668,-0.0002623950426,
 ,2.9,1.13324762807,6.5712747192,1.41789613517,33.7031263885,1.67430567186,-165.196074345,49.9548141182,-0.00135487679234,
 ,2.92,1.13291415785,6.89251945784,1.4431627383,33.8026717292,1.69996817174,-164.773062104,49.9551837234,-0.00241018005544,
 ,2.94,1.13259835499,7.20976654711,1.46862136244,33.9133901951,1.7257382443,-164.34948528,49.9556777839,-0.00342189862297,
 ,2.96,1.13230055484,7.52218883808,1.49378644799,34.0363029176,1.75113753537,-163.929193494,49.9562899472,-0.00438549372339,
 ,2.98,1.13202090024,7.82900716472,1.51817437905,34.1717307106,1.77569259459,-163.515992247,49.957013638,-0.00529826052989,
 ,3.0,1.13175962571,8.12949014844,1.54131501664,34.3194423896,1.79894527964,-163.113528092,49.9578422363,-0.00615903828339,
 ,3.02,1.1315172819,8.42295350833,1.56276273908,34.4788095933,1.82046272928,-162.725192249,49.958769179,-0.00696770940876,
 ,3.04,1.13129487014,8.70875948861,1.58210662297,34.6489534446,1.83984661219,-162.354045843,49.9597879781,-0.00772459948396,
 ,3.06,1.1310938733,8.98631684915,1.598979482,34.8288734626,1.85674141003,-162.00276709,49.9608921702,-0.00842992098627,
 ,3.08,1.13091618701,9.25508159682,1.61306558026,35.0175537766,1.8708415615,-161.673618377,49.962075228,-0.00908339088248,
 ,3.1,1.13076397108,9.51455834253,1.62410693387,35.2140453302,1.88189736902,-161.368429614,49.9633304712,-0.00968410256591,
 ,3.12,1.1306394529,9.76430192727,1.63190819584,35.4175251735,1.88971963599,-161.088593473,49.9646510111,-0.0102306642548,
 ,3.14,1.13054471863,10.0039188266,1.63634017177,35.6273351058,1.89418305031,-160.835068223,49.9660297543,-0.0107215490869,
 ,3.16,1.13048152633,10.233067844,1.63734203492,35.843002051,1.89522835365,-160.608384628,49.9674594715,-0.0111555528651,
 ,3.18,1.13045116626,10.4514597344,1.63492230066,36.0642419104,1.89286333615,-160.408654594,49.9689329213,-0.0115322323008,
 ,3.2,1.13045438123,10.6588556346,1.62915858915,36.2909475871,1.88716267782,-160.235580724,49.9704430039,-0.0118522014881,
 ,3.22,1.1304913456,10.8550644643,1.62019616461,36.5231607727,1.87826663021,-160.08846739,49.9719829088,-0.0121171944111,
 ,3.24,1.1305616895,11.0399397443,1.60824520161,36.7610262638,1.86637850555,-159.966235191,49.9735462173,-0.0123298507921,
 ,3.26,1.13066454591,11.2133764887,1.59357670886,37.0047273501,1.85176092659,-159.867441445,49.9751269307,-0.012493243104,
 ,3.28,1.13079859597,11.3753089191,1.57651704752,37.2544014354,1.83473079724,-159.790309647,49.9767194016,-0.0126102227835,
 ,3.3,1.13096209142,11.5257096819,1.55744102077,37.5100366966,1.8156529846,-159.7327703,49.9783181729,-0.0126827097756,
 ,3.32,1.13115284255,11.6645910422,1.53676358153,37.7713532762,1.7949327565,-159.692514441,49.9799177412,-0.0127110683516,
 ,3.34,1.13136817238,11.7920082229,1.51493029617,38.0376760922,1.7730070857,-159.66705937,49.9815122807,-0.0126936956457,
 ,3.36,1.13160485139,11.9080647259,1.49240680019,38.3078104385,1.75033500107,-159.653824021,49.9830953704,-0.0126268995951,
 ,3.38,1.13185903704,12.0129192044,1.46966756848,38.5799355155,1.72738722568,-159.650209264,49.9846597608,-0.0125050737067,
 ,3.4,1.13212624783,12.1067932974,1.44718438589,38.8515340028,1.70463538232,-159.653676693,49.9861972099,-0.0123211094652,
 ,3.42,1.13240140008,12.1899798089,1.4254149328,39.1193767578,1.68254106555,-159.661818497,49.9876983966,-0.0120669457739,
 ,3.44,1.13267892752,12.2628506798,1.4047918936,39.3795797199,1.66154507983,-159.672411273,49.9891529111,-0.0117341521082,
 ,3.46,1.13295299126,12.3258642922,1.38571295761,39.6277444223,1.64205713221,-159.683448127,49.9905493123,-0.0113144761708,
 ,3.48,1.13321777179,12.379571702,1.3685320182,39.8591840937,1.62444625317,-159.693146224,49.9918752445,-0.0108003405691,
 ,3.5,1.13346782047,12.4246213781,1.35355179668,40.0692249961,1.60903220561,-159.699930631,49.993117612,-0.0101853209325,
 ,3.52,1.13369843591,12.461761945,1.34101803127,40.2535592267,1.5960781284,-159.702399149,49.9942628197,-0.00946465748227,
 ,3.54,1.13390602493,12.4918423367,1.33111528697,40.4086133408,1.58578464299,-159.69927625,49.995297091,-0.00863583400012,
 ,3.56,1.13408840696,12.5158087407,1.32396436862,40.5318897191,1.57828562174,-159.689366245,49.9962068685,-0.00769921073173,
 ,3.58,1.13424502655,12.5346977946,1.31962126418,40.6222369056,1.57364577128,-159.671516052,49.9969792929,-0.00665864286126,
 ,3.6,1.13437704773,12.5496257161,1.31807751431,40.6800121617,1.57186012075,-159.64459623,49.9976027377,-0.0055219789085,
 ,3.62,1.13448731637,12.5617733536,1.31926189854,40.7071133394,1.5728554304,-159.607505528,49.998067365,-0.00430133026854,
 ,3.64,1.13458018963,12.5723674944,1.32304334208,40.7068752922,1.57649345676,-159.559199931,49.9983656577,-0.00301303509683,
 ,3.66,1.13466124401,12.582659073,1.32923497065,40.6838447514,1.58257593679,-159.498742782,49.9984928851,-0.00167729300576,
 ,3.68,1.13473688419,12.5938991559,1.3375992595,40.6434631959,1.59085109129,-159.425369012,49.9984474659,-0.000317500657293,
 ,3.7,1.13481388361,12.6073137117,1.34785422588,40.5916969946,1.60102140075,-159.338554317,49.9982312027,0.00104064536455,
 ,3.72,1.13489889306,12.6240782376,1.35968059485,40.534656836,1.61275237526,-159.238079612,49.9978493742,0.00237020024292,
 ,3.74,1.13499795632,12.6452933197,1.37272982871,40.4782446869,1.62568202183,-159.124082007,49.9973106783,0.00364410675784,
 ,3.76,1.13511607184,12.6719621821,1.38663285747,40.4278579914,1.63943070599,-158.99708559,49.9966270269,0.00483635986369,
 ,3.78,1.13525683565,12.7049712339,1.40100929421,40.3881698388,1.65361110857,-158.858007893,49.9958131969,0.00592315484676,
 ,3.8,1.13542219473,12.7450745323,1.41547687541,40.3629926088,1.66783799231,-158.708140645,49.9948863478,0.00688397376516,
 ,3.82,1.13561233043,12.7928829399,1.42966084036,40.3552227899,1.68173751597,-158.549105955,49.9938654243,0.00770255722754,
 ,3.84,1.13582567972,12.8488585479,1.44320295727,40.3668571995,1.69495586373,-158.38279124,49.9927704685,0.0083677010975,
 ,3.86,1.13605908854,12.9133146716,1.45576991709,40.3990660005,1.70716699343,-158.211267883,49.9916218763,0.00887381770775,
 ,3.88,1.13630807764,12.9864214241,1.46706084326,40.4523055421,1.71807934549,-158.036699786,49.9904396365,0.00922121102784,
 ,3.9,1.1365671894,13.0682165498,1.47681370537,40.5264537436,1.72744139453,-157.861248567,49.9892425951,0.00941603243659,
 ,3.92,1.13683037572,13.1586208843,1.48481047373,40.6209519817,1.73504596708,-157.686982146,49.9880477885,0.00946990392206,
 ,3.94,1.13709138402,13.25745751,1.49088090836,40.7349397784,1.74073329189,-157.515792867,49.9868698847,0.00939921626944,
 ,3.96,1.13734410125,13.3644734333,1.49490493873,40.867371601,1.74439279409,-157.349330151,49.985720769,0.0092241320954,
 ,3.98,1.13758282489,13.4793624332,1.49681365524,41.0171084788,1.74596368804,-157.188951066,49.9846093011,0.00896734991861,
 ,4.0,1.13780244284,13.6017876761,1.49658899467,41.182980644,1.74543446234,-157.035690255,49.9835412573,0.0086527157697,
 ,4.02,1.13799851997,13.7314027605,1.49426225211,41.3638208162,1.74284137926,-156.89024864,49.9825194548,0.00830379732983,
 ,4.04,1.1381673041,13.8678700704,1.48991158653,41.558470829,1.73826612549,-156.752998392,49.9815440398,0.00794255141492,
