Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),
Configuration Field Inputs,50,50,5,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Frequency,ROCOF,
 ,0.2,1.05000000033,-26.8742186432,0.0581436940109,150.787694602,0.100361476544,-64.8017377009,11.5883618094,150.197098146,1.14794037095,155.751103052,49.999999864,0.000171692658677,
 ,0.22,1.05000000042,-26.8742172717,0.0581441338355,150.787816907,0.100361555795,-64.8017569711,11.5883738147,150.197104135,1.14794211813,155.751106694,49.9999998272,6.33505544677e-05,
 ,0.24,1.05000000056,-26.8742155392,0.0581446905585,150.787973378,0.100361642289,-64.8017777867,11.5883885515,150.197111301,1.14794445496,155.7511107,49.9999997814,2.35399755643e-05,
 ,0.26,1.05000000075,-26.8742133559,0.0581453947836,150.78817309,0.100361735978,-64.8018000564,11.588406838,150.197119972,1.14794758096,155.751115418,49.9999997243,8.9526149718e-06,
 ,0.28,1.050000001,-26.8742106084,0.0581462817831,150.78842654,0.100361836829,-64.8018236716,11.5884297593,150.197130604,1.14795174897,155.751121487,49.9999996528,3.65968053353e-06,
 ,0.3,1.05000000134,-26.8742071525,0.0581473924042,150.788746005,0.100361944828,-64.8018485018,11.5884587397,150.197143822,1.14795727619,155.751129959,49.9999995631,1.80580640966e-06,
 ,0.32,1.05000000177,-26.8742028041,0.0581487739566,150.789145893,0.100362059989,-64.8018743887,11.5884956286,150.19716047,1.14796455633,155.75114245,49.9999994503,1.24270306348e-06,
 ,0.34,1.05000000232,-26.8741973281,0.0581504810895,150.789643093,0.100362182367,-64.8019011386,11.5885428002,150.197181673,1.14797407261,155.751161317,49.9999993079,1.18737572198e-06,
 ,0.36,1.05000000299,-26.874190424,0.058152576653,150.790257316,0.100362312069,-64.8019285131,11.5886032673,150.197208912,1.14798641171,155.751189878,49.9999991277,1.36094708718e-06,
 ,0.38,1.05000000381,-26.8741817086,0.0581551325311,150.791011438,0.100362449272,-64.8019562172,11.5886808123,150.197244105,1.14800227828,155.751232663,49.9999988992,1.6722085968e-06,
 ,0.4,1.05000000478,-26.8741706943,0.0581582304255,150.791931817,0.100362594247,-64.8019838847,11.5887801327,150.197289712,1.14802251002,155.7512957,49.9999986094,2.10160871018e-06,
 ,0.42,1.05000000592,-26.8741567629,0.0581619625704,150.793048592,0.100362747383,-64.8020110602,11.5889070034,150.197348848,1.14804809298,155.751386843,49.9999982417,2.6590198893e-06,
 ,0.44,1.05000000723,-26.8741391344,0.0581664323564,150.794395936,0.100362909222,-64.8020371783,11.5890684537,150.197425413,1.1480801768,155.751516123,49.9999977755,3.36868769922e-06,
 ,0.46,1.0500000087,-26.8741168291,0.0581717548446,150.796012277,0.100363080498,-64.802061537,11.589272959,150.197524235,1.14812008968,155.75169614,49.9999971856,4.26421704546e-06,
 ,0.48,1.05000001032,-26.8740886231,0.0581780571511,150.797940463,0.100363262187,-64.8020832678,11.5895306449,150.197651232,1.14816935259,155.751942466,49.9999964406,5.38728472678e-06,
 ,0.5,1.05000001207,-26.8740529956,0.05818547869,150.80022788,0.100363455557,-64.802101299,11.5898535011,150.197813588,1.14822969261,155.752274073,49.9999955029,6.78775085842e-06,
 ,0.52,1.05000001392,-26.8740080685,0.0581941712608,150.802926517,0.100363662246,-64.8021143143,11.5902556039,150.198019942,1.14830305475,155.752713768,49.9999943264,8.52430615965e-06,
 ,0.54,1.05000001583,-26.8739515348,0.0582042989737,150.806092987,0.100363884328,-64.8021207036,11.5907533424,150.198280589,1.14839161219,155.753288626,49.9999928563,1.06653296272e-05,
 ,0.56,1.05000001772,-26.8738805782,0.0582160380093,150.809788491,0.100364124412,-64.8021185067,11.5913656453,150.198607698,1.14849777432,155.754030408,49.9999910268,1.32898269331e-05,
 ,0.58,1.05000001952,-26.8737917803,0.0582295762108,150.814078746,0.100364385745,-64.8021053497,11.5921142051,150.199015533,1.14862419253,155.754975961,49.9999887604,1.64883911977e-05,
 ,0.6,1.05000002114,-26.8736810158,0.0582451125131,150.819033875,0.100364672325,-64.8020783719,11.5930236933,150.19952069,1.14877376316,155.756167578,49.9999859655,2.03641530718e-05,
 ,0.62,1.05000002245,-26.8735433348,0.0582628562128,150.82472825,0.100364989041,-64.8020341443,11.5941219634,150.200142334,1.14894962751,155.757653319,49.9999825353,2.50336948668e-05,
 ,0.64,1.05000002332,-26.8733728313,0.0582830260858,150.831240316,0.100365341823,-64.8019685778,11.5954402367,150.200902444,1.14915516863,155.75948726,49.9999783454,3.06279068452e-05,
 ,0.66,1.05000002359,-26.8731624976,0.0583058493597,150.838652382,0.100365737804,-64.8018768221,11.5970132646,150.201826054,1.14939400456,155.76172969,49.9999732523,3.72927632173e-05,
 ,0.68,1.0500000231,-26.8729040636,0.0583315605476,150.847050386,0.100366185513,-64.8017531528,11.598879465,150.202941505,1.14966997803,155.764447222,49.9999670912,4.51899965734e-05,
 ,0.7,1.05000002164,-26.8725878207,0.0583604001492,150.856523644,0.100366695074,-64.8015908493,11.6010810247,150.204280675,1.14998714237,155.767712819,49.9999596737,5.44976489072e-05,
 ,0.72,1.050000019,-26.8722024304,0.0583926132245,150.867164575,0.100367278428,-64.8013820601,11.6036639668,150.205879225,1.15034974356,155.77160574,49.9999507862,6.54104783113e-05,
 ,0.74,1.05000001496,-26.8717347176,0.058428447842,150.879068405,0.100367949576,-64.8011176576,11.6066781762,150.207776818,1.15076219848,155.776211388,49.9999401872,7.81402009449e-05,
 ,0.76,1.05000000927,-26.8711694482,0.0584681534044,150.892332849,0.100368724837,-64.8007870825,11.6101773806,150.210017342,1.15122906929,155.781621076,49.9999276054,9.29155494694e-05,
 ,0.78,1.05000000168,-26.8704890912,0.0585119788514,150.90705777,0.10036962312,-64.8003781755,11.6142190832,150.212649113,1.1517550341,155.787931694,49.9999127376,0.000109982130451,
 ,0.8,1.04999999193,-26.869673567,0.0585601707402,150.923344805,0.100370666223,-64.7998770001,11.6188644446,150.215725065,1.15234485405,155.795245311,49.9998952468,0.000129602064872,
 ,0.82,1.04999997974,-26.8686999813,0.0586129712024,150.941296964,0.100371879138,-64.7992676537,11.6241781111,150.219302934,1.153003337,155.803668691,49.9998747597,0.000152053398873,
 ,0.84,1.04999996484,-26.8675423463,0.0586706157778,150.961018197,0.100373290374,-64.7985320702,11.6302279872,150.223445411,1.15373529808,155.813312754,49.9998508654,0.000177629272812,
 ,0.86,1.04999994695,-26.8661712897,0.0587333311286,150.982612921,0.100374932291,-64.7976498128,11.6370849524,150.228220287,1.15454551737,155.824291981,49.9998231137,0.000206636840704,
 ,0.88,1.04999992578,-26.8645537547,0.0588013326356,151.006185521,0.100376841447,-64.7965978593,11.6448225196,150.233700575,1.15543869521,155.836723778,49.999791013,0.00023939593351,
 ,0.9,1.04999990105,-26.86265269,0.0588748218873,151.031839816,0.10037905895,-64.7953503802,11.6535164365,150.239964615,1.15641940535,155.850727827,49.9997540297,0.000276237463343,
 ,0.92,1.04999987248,-26.8604267341,0.0589539840728,151.059678497,0.100381630815,-64.7938785113,11.6632442297,150.247096149,1.15749204651,155.866425407,49.9997115867,0.0003175015677,
 ,0.94,1.04999983979,-26.8578298946,0.059038985296,151.089802547,0.100384608328,-64.7921501218,11.6740846927,150.25518438,1.15866079286,155.883938727,49.9996630628,0.000363535496318,
 ,0.96,1.04999980268,-26.8548112258,0.0591299698318,151.122310633,0.100388048401,-64.7901295798,11.6861173189,150.264324004,1.15992954376,155.903390276,49.9996077925,0.000414691245475,
 ,0.98,1.04999976088,-26.8513145065,0.059227057354,151.157298501,0.100392013929,-64.7877775167,11.6994216826,150.274615213,1.1613018735,155.924902182,49.9995450652,0.000471322947534,
 ,1.0,1.04999971408,-26.8472779206,0.0593303401632,151.194858356,0.100396574137,-64.7850505921,11.7140767691,150.286163675,1.16278098146,155.948595624,49.9994741263,0.000533784026605,
 ,1.02,1.049999662,-26.842633745,0.0594398804519,151.235078262,0.100401804911,-64.781901262,11.7301602597,150.299080475,1.16436964326,155.974590274,49.9993941771,0.000602424133555,
 ,1.04,1.04999960432,-26.8373080457,0.0595557076447,151.278041558,0.100407789115,-64.7782775512,11.7477477728,150.313482037,1.16607016341,156.003003797,49.9993043767,0.000677585876386,
 ,1.06,1.04999954071,-26.8312203873,0.0596778158551,151.323826301,0.100414616891,-64.774122833,11.7669120677,150.329490006,1.16788433006,156.033951398,49.9992038427,0.000759601365174,
 ,1.08,1.04999947084,-26.8242835583,0.0598061615005,151.372504765,0.100422385924,-64.7693756186,11.7877222148,150.347231092,1.16981337231,156.067545437,49.9990916536,0.000848788593003,
 ,1.1,1.04999939434,-26.8164033158,0.05994066112,151.424142987,0.100431201681,-64.7639693573,11.8102427391,150.366836885,1.17185792056,156.103895093,49.9989668517,0.000945447677254,
 ,1.12,1.04999931084,-26.8074781537,0.0600811894377,151.478800384,0.100441177621,-64.7578322517,11.8345327432,150.38844363,1.17401797031,156.1431061,49.9988284451,0.00104985698827,
 ,1.14,1.04999921992,-26.7973990978,0.0602275777132,151.536529448,0.100452435352,-64.750887089,11.8606450167,150.412191963,1.17629284991,156.185280531,49.998675412,0.00116226919487,
 ,1.16,1.04999912115,-26.7860495309,0.06037961242,151.597375524,0.100465104753,-64.7430510914,11.8886251391,150.438226608,1.17868119248,156.230516647,49.9985067044,0.0012829072591,
 ,1.18,1.04999901408,-26.7733050527,0.0605370342872,151.661376676,0.100479324044,-64.7342357882,11.9185105866,150.466696034,1.1811809125,156.27890879,49.9983212525,0.00141196041435,
 ,1.2,1.04999889823,-26.7590333769,0.0606995377378,151.728563649,0.100495239797,-64.7243469119,11.9503298488,150.497752073,1.18378918714,156.330547334,49.99811797,0.00154958016394,
 ,1.22,1.0499987731,-26.7430942701,0.0608667707506,151.798959939,0.100513006896,-64.7132843201,11.9841015674,150.531549502,1.18650244266,156.385518671,49.9978957591,0.0016958763388,
 ,1.24,1.04999863819,-26.7253395351,0.0610383351669,151.87258195,0.100532788424,-64.7009419475,12.019833704,150.568245579,1.18931634603,156.443905241,49.997653517,0.00185091325468,
 ,1.26,1.04999849301,-26.7056130416,0.061213787458,151.949439268,0.100554755488,-64.6872077871,12.0575227492,150.607999549,1.19222580188,156.50578559,49.9973901417,0.00201470601108,
 ,1.28,1.04999833705,-26.6837508088,0.0613926399622,152.029535028,0.100579086973,-64.6719639056,12.0971529815,150.650972115,1.19522495485,156.571234456,49.9971045397,0.00218721697467,
 ,1.3,1.04999816986,-26.659581141,0.0615743625924,152.112866389,0.100605969215,-64.6550864933,12.1386957871,150.697324873,1.19830719735,156.640322873,49.9967956323,0.00236835249088,
 ,1.32,1.04999799104,-26.632924819,0.0617583850107,152.199425097,0.100635595602,-64.6364459507,12.1821090497,150.747219721,1.20146518267,156.713118295,49.9964623639,0.00255795986718,
 ,1.34,1.04999780022,-26.6035953509,0.0619440992557,152.289198143,0.10066816609,-64.6159070131,12.2273366209,150.800818241,1.20469084351,156.789684717,49.9961037097,0.00275582467141,
 ,1.36,1.04999759718,-26.5713992818,0.0621308628042,152.382168496,0.100703886636,-64.5933289147,12.2743078799,150.858281066,1.20797541555,156.870082811,49.9957186838,0.00296166838685,
 ,1.38,1.04999738178,-26.5361365654,0.0623180020404,152.478315901,0.100742968546,-64.5685655934,12.3229373917,150.919767217,1.21130946616,156.954370054,49.9953063478,0.00317514646463,
 ,1.4,1.04999715403,-26.4976009988,0.0625048160984,152.577617743,0.100785627738,-64.541465936,12.3731246705,150.985433444,1.2146829278,157.042600849,49.9948658194,0.00339584681118,
 ,1.42,1.04999691415,-26.4555807187,0.0626905810388,152.680049937,0.100832083916,-64.5118740661,12.4247540567,151.055433553,1.2180851361,157.134826637,49.9943962807,0.00362328874565,
 ,1.44,1.04999666254,-26.4098587622,0.0628745543126,152.785587854,0.10088255966,-64.4796296726,12.4776947124,151.129917728,1.22150487195,157.231095997,49.9938969876,0.00385692245825,
 ,1.46,1.04999639986,-26.3602136891,0.0630559794624,152.894207252,0.10093727943,-64.44456838,12.5318007407,151.209031871,1.22493040771,157.331454726,49.993367278,0.00409612899638,
 ,1.48,1.04999612704,-26.306420266,0.0632340910041,153.005885194,0.100996468487,-64.4065221602,12.5869114315,151.292916937,1.22834955665,157.435945904,49.9928065804,0.00434022080019,
 ,1.5,1.0499958453,-26.2482502107,0.0634081194327,153.12060094,0.101060351731,-64.3653197835,12.6428516361,151.381708297,1.23174972568,157.544609934,49.9922144225,0.0045884428038,
 ,1.52,1.04999555621,-26.1854729944,0.0635772962876,153.238336791,0.101129152464,-64.3207873086,12.6994322707,151.475535117,1.23511797048,157.657484565,49.9915904393,0.0048399741126,
 ,1.54,1.04999526168,-26.117856699,0.0637408592189,153.35907886,0.101203091077,-64.2727486101,12.7564509485,151.574519761,1.23844105285,157.774604887,49.9909343812,0.0050939302603,
 ,1.56,1.04999496401,-26.0451689273,0.0638980569876,153.482817764,0.101282383672,-64.2210259408,12.8136927364,151.67877723,1.2417054996,157.896003307,49.9902461209,0.00534936604316,
 ,1.58,1.04999466586,-25.967177762,0.0640481543402,153.609549208,0.101367240618,-64.1654405275,12.8709310323,151.788414627,1.24489766263,158.021709496,49.9895256609,0.00560527892174,
 ,1.6,1.0499943703,-25.8836527684,0.0641904366958,153.739274455,0.101457865052,-64.1058131969,12.9279285584,151.903530667,1.2480037795,158.151750311,49.9887731396,0.00586061297389,
 ,1.62,1.04999408079,-25.7943660384,0.0643242145882,153.872000664,0.101554451334,-64.0419650297,12.9844384612,152.024215221,1.25101003412,158.286149691,49.9879888377,0.00611426337533,
 ,1.64,1.04999380117,-25.6990932692,0.0644488278099,154.007741092,0.101657183452,-63.9737180391,13.0402055107,152.150548898,1.25390261714,158.424928525,49.9871731829,0.00636508137853,
 ,1.66,1.04999353567,-25.5976148714,0.0645636492085,154.146515146,0.101766233408,-63.9008958705,13.0949673886,152.282602679,1.25666778536,158.56810448,49.9863267543,0.0066118797532,
 ,1.68,1.04999328884,-25.4897171026,0.0646680880948,154.288348287,0.101881759568,-63.8233245198,13.1484560543,152.420437576,1.25929192005,158.71569181,49.9854502869,0.00685343864674,
 ,1.7,1.04999306555,-25.3751932175,0.064761593224,154.433271779,0.102003905009,-63.7408330657,13.2003991758,152.564104346,1.26176158359,158.86770112,49.9845446736,0.00708851181725,
 ,1.72,1.04999287091,-25.2538446312,0.0648436553247,154.581322277,0.102132795852,-63.6532544122,13.2505216148,152.713643233,1.26406357425,159.02413909,49.983610968,0.00731583318712,
 ,1.74,1.04999271029,-25.125482088,0.064913809152,154.732541268,0.102268539614,-63.560426038,13.2985469497,152.869083748,1.26618497881,159.18500816,49.9826503852,0.00753412366159,
 ,1.76,1.04999258917,-24.9899268284,0.0649716350521,154.886974359,0.102411223569,-63.4621907495,13.3441990251,153.030444488,1.26811322285,159.350306173,49.9816643023,0.00774209815356,
 ,1.78,1.04999251313,-24.8470117496,0.0650167600341,155.044670412,0.102560913141,-63.3583974311,13.3872035132,153.197732975,1.26983611856,159.520025968,49.9806542576,0.00793847275351,
 ,1.8,1.04999248774,-24.6965825514,0.0650488583482,155.205680552,0.102717650337,-63.2489017919,13.4272894722,153.370945527,1.27134191002,159.694154928,49.9796219495,0.00812197198279,
 ,1.82,1.0499925185,-24.5384988607,0.0650676515813,155.370057042,0.102881452228,-63.1335671026,13.46419089,153.550067155,1.2726193159,159.872674477,49.9785692335,0.00829133606759,
 ,1.84,1.04999261076,-24.3726353302,0.0650729082852,155.537852035,0.103052309501,-63.0122649197,13.4976481992,153.73507147,1.27365756964,160.055559544,49.9774981193,0.00844532817233,
 ,1.86,1.04999276959,-24.1988827017,0.0650644431599,155.709116231,0.10323018507,-62.8848757935,13.5274097506,153.925920613,1.27444645711,160.242777967,49.9764107664,0.00858274153204,
 ,1.88,1.04999299972,-24.0171488312,0.0650421158204,155.883897437,0.103415012777,-62.751289956,13.5532332352,154.122565201,1.27497635195,160.434289882,49.9753094791,0.00870240642638,
 ,1.9,1.04999330546,-23.827359667,0.0650058291815,156.062239053,0.10360669619,-62.6114079848,13.5748870426,154.324944271,1.27523824859,160.630047071,49.9741967005,0.00880319694084,
 ,1.92,1.04999369056,-23.6294601776,0.0649555274995,156.244178493,0.103805107492,-62.4651414411,13.5921515483,154.532985248,1.2752237932,160.829992298,49.9730750057,0.00888403746471,
 ,1.94,1.04999415816,-23.4234152221,0.064891194115,156.429745575,0.10401008649,-62.3124134772,13.6048203196,154.74660391,1.27492531269,161.034058639,49.9719470944,0.00894390887987,
 ,1.96,1.04999471069,-23.2092103592,0.0648128489434,156.618960872,0.104221439737,-62.1531594118,13.6127012355,154.96570436,1.27433584181,161.242168821,49.9708157827,0.00898185439964,
 ,1.98,1.04999534981,-22.9868525906,0.0647205457653,156.811834075,0.104438939788,-61.9873272698,13.615617513,155.190179009,1.27344914877,161.454234579,49.9696839942,0.00899698502197,
 ,2.0,1.0499960763,-22.7563710327,0.0646143693694,157.00836236,0.104662324577,-61.8148782843,13.6134086376,155.419908563,1.27225975919,161.67015606,49.9685547506,0.00898848456762,
 ,2.02,1.04999689004,-22.5178175157,0.0644944326057,157.20852881,0.104891296949,-61.6357873596,13.605931193,155.654762011,1.27076297883,161.889821268,49.9674311614,0.00895561427859,
 ,2.04,1.04999778993,-22.2712671042,0.0643608734058,157.412300889,0.105125524319,-61.4500434912,13.5930595903,155.894596634,1.26895491503,162.113105591,49.9663164139,0.00889771695918,
 ,2.06,1.04999877386,-22.0168185375,0.06421385183,157.619629014,0.105364638497,-61.2576501439,13.5746866946,156.139258007,1.26683249708,162.339871402,49.9652137617,0.00881422064652,
 ,2.08,1.04999983866,-21.7545945878,0.0640535472012,157.830445224,0.105608235649,-61.0586255837,13.5507243505,156.388580031,1.26439349554,162.569967757,49.9641265138,0.00870464180382,
 ,2.1,1.05000098011,-21.4847423324,0.063880155384,158.044661991,0.105855876424,-60.853003165,13.521103808,156.642384964,1.26163654073,162.803230202,49.9630580228,0.00856858803405,
 ,2.12,1.05000219291,-21.2074333404,0.0636938862672,158.262171176,0.106107086229,-60.6408315701,13.4857760504,156.900483476,1.2585611402,163.039480691,49.9620116729,0.00840576031693,
 ,2.14,1.0500034707,-20.9228637714,0.0634949615049,158.482843158,0.106361355669,-60.4221750009,13.444712029,157.16267472,1.25516769553,163.278527629,49.9609908682,0.00821595477637,
 ,2.16,1.05000480609,-20.6312543855,0.0632836125662,158.706526149,0.106618141133,-60.1971133238,13.3979028073,157.428746421,1.25145751817,163.520166032,49.9599990199,0.00799906398921,
 ,2.18,1.05000619067,-20.332850465,0.063060079142,158.933045715,0.106876865549,-59.9657421642,13.3453596187,157.698474998,1.24743284455,163.764177814,49.9590395347,0.00775507784959,
 ,2.2,1.05000761508,-20.0279216466,0.0628246079455,159.162204513,0.107136919281,-59.7281729544,13.2871138445,157.971625693,1.24309685016,164.010332193,49.958115802,0.0074840840059,
 ,2.22,1.05000906906,-19.7167616658,0.0625774519433,159.393782257,0.107397661184,-59.4845329315,13.2232169148,158.247952745,1.23845366276,164.258386208,49.9572311817,0.00718626788993,
 ,2.24,1.05001054153,-19.3996880132,0.0623188700377,159.627535918,0.107658419808,-59.2349650884,13.1537401395,158.527199577,1.23350837438,164.508085351,49.9563889921,0.00686191235862,
 ,2.26,1.05001202068,-19.0770415033,0.062049127218,159.863200171,0.107918494744,-58.9796280761,13.0787744734,158.809099023,1.22826705209,164.759164284,49.9555924977,0.00651139697106,
 ,2.28,1.05001349405,-18.7491857588,0.0617684951843,160.100488073,0.108177158115,-58.7186960592,12.9984302223,159.093373577,1.22273674722,165.011347651,49.9548448973,0.00613519692345,
 ,2.3,1.05001494866,-18.4165066099,0.0614772534392,160.339091994,0.108433656195,-58.452358525,12.9128366934,159.379735677,1.21692550286,165.264350961,49.9541493122,0.00573388166488,
 ,2.32,1.05001637111,-18.0794114117,0.0611756908292,160.578684772,0.108687211167,-58.1808200461,12.8221417962,159.667888017,1.21084235929,165.517881527,49.9535087745,0.00530811321742,
 ,2.34,1.05001774772,-17.7383282814,0.0608641075084,160.818921095,0.108937023001,-57.9042999994,12.7265115993,159.95752389,1.20449735706,165.771639456,49.9529262163,0.00485864422198,
 ,2.36,1.05001906465,-17.3937052569,0.0605428172843,161.059439103,0.109182271446,-57.62303224,12.6261298461,160.24832756,1.19790153732,166.025318674,49.9524044582,0.00438631573245,
 ,2.38,1.05002030804,-17.0460093805,0.0602121502958,161.299862183,0.109422118142,-57.3372647331,12.5211974345,160.539974666,1.19106693905,166.278607967,49.9519461989,0.00389205477762,
 ,2.4,1.05002146417,-16.6957257089,0.0598724559631,161.539800948,0.109655708828,-57.0472591441,12.4119318641,160.832132648,1.18400659277,166.531192039,49.9515540051,0.00337687171051,
 ,2.42,1.05002251957,-16.3433562531,0.0595241061414,161.778855389,0.109882175654,-56.7532903878,12.2985666548,161.124461198,1.17673451032,166.782752565,49.951230301,0.00284185736198,
 ,2.44,1.0500234612,-15.9894188509,0.0591674984015,162.016617148,0.110100639577,-56.4556461394,12.181350738,161.416612745,1.16926567042,167.032969235,49.9509773593,0.00228818001471,
 ,2.46,1.05002427658,-15.634445975,0.0588030593575,162.252671926,0.110310212843,-56.1546263068,12.060547825,161.708232944,1.16161599946,167.281520785,49.9507972919,0.00171708221137,
 ,2.48,1.05002495394,-15.27898348,0.0584312479557,162.486601964,0.110510001546,-55.8505424664,11.936435752,161.998961196,1.15380234731,167.528085993,49.9506920409,0.00112987740899,
 ,2.5,1.05002548235,-14.9235892913,0.0580525586389,162.717988584,0.110699108247,-55.5437172647,11.8093058051,162.288431176,1.14584245787,167.772344659,49.9506633708,0.000527946489759,
 ,2.52,1.05002585187,-14.5688320395,0.0576675243004,162.946414761,0.11087663466,-55.2344837847,11.6794620242,162.576271376,1.13775493406,168.013978541,49.9507128606,-8.72658635349e-05,
 ,2.54,1.05002605367,-14.2152896443,0.0572767189438,163.171467682,0.111041684388,-54.9231848816,11.5472204874,162.862105653,1.12955919704,168.252672259,49.9508418961,-0.00071425492044,
 ,2.56,1.05002608016,-13.8635478501,0.0568807599716,163.392741274,0.111193365703,-54.6101724867,11.4129085748,163.145553782,1.12127543974,168.488114156,49.9510516637,-0.00135145977975,
 ,2.58,1.05002592508,-13.5141987192,0.0564803100296,163.609838665,0.111330794364,-54.2958068825,11.2768642112,163.426232015,1.11292457451,168.719997121,49.9513431435,-0.00199726736668,
 ,2.6,1.05002558363,-13.1678390846,0.0560760783452,163.822374553,0.111453096469,-53.9804559498,11.1394350867,163.703753628,1.10452817511,168.948019371,49.951717104,-0.00265001654831,
 ,2.62,1.05002505254,-12.8250689667,0.0556688215052,164.029977447,0.111559411327,-53.6644943895,11.0009778536,163.977729476,1.09610841313,169.171885187,49.9521740966,-0.00330800236647,
 ,2.64,1.05002433016,-12.4864899589,0.055259343634,164.232291775,0.111648894344,-53.3483029185,10.8618572978,164.247768536,1.08768798913,169.391305614,49.9527144508,-0.00396948038792,
 ,2.66,1.0500234165,-12.1527035855,0.0548484959412,164.428979819,0.111720719929,-53.0322674444,10.722445483,164.513478446,1.07929005894,169.605999111,49.9533382704,-0.0046326711723,
 ,2.68,1.05002231328,-11.824309636,0.0544371756223,164.619723465,0.111774084393,-52.7167782179,10.5831208655,164.774466041,1.07093815535,169.81569217,49.9540454298,-0.00529576485883,
 ,2.7,1.05002102398,-11.5019044808,0.0540263241104,164.804225767,0.111808208852,-52.4022289665,10.4442673783,165.030337889,1.06265610596,170.020119888,49.9548355711,-0.0059569258725,
 ,2.72,1.05001955382,-11.1860793726,0.0536169246866,164.98221229,0.111822342116,-52.0890160106,10.306273482,165.280700826,1.05446794759,170.219026502,49.9557081016,-0.0066142977501,
 ,2.74,1.05001790977,-10.8774187372,0.0532099994701,165.153432248,0.111815763567,-51.7775373634,10.1695311811,165.52516251,1.0463978379,170.412165887,49.9566621924,-0.00726600808599,
 ,2.76,1.05001610054,-10.5764984603,0.0528066058209,165.317659429,0.111787786011,-51.4681918182,10.0344350055,165.763331992,1.03846996494,170.599302022,49.9576967772,-0.00791017359654,
