Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),Phasor-15 Name(upto 16-char),Phasor-15 Type(v/c),Phasor-15 PHNMR(scaling),
Configuration Field Inputs,50,50,15,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,I12,c,100,I13,c,100,I14,c,100,I15,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Phasor-15 Magnitude,Phasor-15 Angle,Frequency,ROCOF,
 ,0.2,1.00614478271,-32.8647840459,2.0668370147,154.30133264,1.83302700199,-47.5073747468,6.16693796946,-38.5440298045,17.9787993642,143.207094438,3.26204608351,160.259851812,0.0231526126083,-2.3594584021,5.7908353376,162.755872116,0.0734546566277,-39.569606939,0.224171601628,-34.5388671378,0.17396054249,-61.3954700525,0.0409392647739,-47.7411608933,0.20496272301,126.505266334,0.868644899695,149.090241293,0.0492285900405,130.632585194,49.9837013465,0.0206831306966,
 ,0.22,1.00557626057,-32.7105870265,2.08702244426,154.686328834,1.84252776102,-47.3681521165,6.19371875273,-38.4459493594,17.9623233541,143.237738742,3.26258409727,160.369113857,0.0241446886195,-4.00284424876,5.83128202961,162.985889024,0.0754218229228,-39.243061106,0.228668656039,-34.3821080495,0.174508479819,-61.2663141298,0.0412474462925,-47.63647662,0.201365360773,126.083392718,0.864123967781,149.084275801,0.0489348319372,130.49937368,49.9802473045,0.0252189372198,
 ,0.24,1.00494804491,-32.5257120075,2.10607690782,155.080435482,1.85382022749,-47.2071549213,6.22565605165,-38.3324847789,17.9563663803,143.297767102,3.26326282428,160.505986524,0.0254303793926,-5.88173594922,5.87034450438,163.238689912,0.0777579135651,-38.9006514044,0.234031552881,-34.218705257,0.175165897733,-61.1153689165,0.041616381777,-47.5196492824,0.197065810548,125.575850242,0.858794404222,149.084235906,0.0485830335267,130.343803715,49.976252725,0.0295790157633,
 ,0.26,1.00425753427,-32.3071368133,2.12380058345,155.483044967,1.86705520155,-47.0226608121,6.26319361395,-38.2022478178,17.9621848158,143.390973331,3.2642020936,160.673996684,0.0270494370258,-7.92802570308,5.90755548639,163.515450213,0.0804955543459,-38.5445849201,0.240336827233,-34.0487630863,0.175942547552,-60.9407677796,0.042051677874,-47.3898437545,0.192005933761,124.963712001,0.852598596011,149.091089943,0.0481679916244,130.162722124,49.971799716,0.0334489001068,
 ,0.28,1.00350344204,-32.0527198952,2.14002650911,155.893645688,1.88232177759,-46.8135232841,6.30659828216,-38.0541422669,17.9806454636,143.520235529,3.26553443473,160.875972805,0.0290328411552,-10.0541779167,5.94247072287,163.816716063,0.0836548405909,-38.1772228534,0.247632968442,-33.8720238576,0.176844477778,-60.7412419341,0.0425570306684,-47.2464124121,0.186153619596,124.224323995,0.845508480323,149.105553847,0.0476864117134,129.952984943,49.9669960883,0.0365877300315,
 ,0.3,1.00268592387,-31.7612762089,2.15462450753,156.311595996,1.89964302577,-46.5792057594,6.35594846218,-37.8874080202,18.0122147277,143.687440246,3.26739940952,161.113944895,0.0314000324418,-12.1693756142,5.97468639183,164.142336991,0.087242764644,-37.8007957581,0.255938155421,-33.6878802602,0.177873753457,-60.5161623685,0.0431340654862,-47.0889125285,0.179505630984,123.330253372,0.837527304864,149.128081821,0.0471370623451,129.711500692,49.9619656986,0.0388297177818,
 ,0.32,1.00180662882,-31.4326093883,2.16750346108,156.736038965,1.91897488227,-46.3197833887,6.41113069032,-37.7016428794,18.056948394,143.893433778,3.2699352629,161.389072482,0.0341568487672,-14.193422613,6.00385466969,164.491464029,0.09125287753,-37.4172199016,0.26523936041,-33.49544514,0.179028358191,-60.2655477965,0.0437822700583,-46.9171176112,0.172089613344,122.247960216,0.828689756439,149.158872252,0.0465208342983,129.435287291,49.9568410849,0.0400727816714,
 ,0.34,1.00086871968,-31.0675112336,2.178612349,157.165871987,1.94020754096,-46.0359248378,6.47184300993,-37.4968150583,18.114495387,144.138007867,3.27326953589,161.701597231,0.0372946677484,-16.0654397336,6.0296979257,164.862586668,0.0956653890723,-37.0280195009,0.275492497364,-33.2936766192,0.180302242026,-59.9900494519,0.044498999524,-46.7310308773,0.16396560466,120.936195178,0.819060860242,149.197891902,0.0458407239005,129.121559344,49.9517578471,0.0402660531337,
 ,0.36,0.999876878424,-30.6677311852,2.1879401123,157.59974606,1.96316913089,-45.7288591201,6.53760472235,-37.2732693871,18.1841166561,144.41992235,3.27750943081,162.050820659,0.0407907351631,-17.7466322032,6.05202074351,165.25359814,0.100447705898,-36.6343524257,0.286623533847,-33.0815374002,0.181685504993,-59.6909167316,0.045279548189,-46.5309016674,0.155227205837,119.344133971,0.808733771938,149.2449196,0.0451017439717,128.767853333,49.94684992,0.0394010127936,
 ,0.38,0.998837299492,-30.235918151,2.19551434242,158.036084218,1.9876314461,-45.4003308442,6.60777192131,-37.0317272475,18.2647181191,144.736964155,3.28273261377,162.435107016,0.0446094066732,-19.2184684912,6.07071887218,165.661881732,0.105555366159,-36.2371125492,0.298530492311,-32.858159369,0.183164704277,-59.3699467741,0.0461172831909,-46.3172421604,0.146002571821,117.409341904,0.797826578715,149.299608057,0.044310765867,128.372193492,49.9422453979,0.0375055273115,
 ,0.4,0.997757665855,-29.7755377167,2.20139882191,158.473113447,2.01331742192,-45.0525464319,6.68155799633,-36.7732791313,18.3548957485,145.086039667,3.2889790971,162.851910683,0.048703968863,-20.478412795,6.08578434699,166.084411469,0.110933318237,-35.8370700191,0.311086243941,-32.6229864619,0.184723268315,-59.0294209602,0.047003833506,-46.0908401306,0.136455368519,115.055864804,0.786478253763,149.361559883,0.0434762982046,127.933296826,49.9380628348,0.0346392605816,
 ,0.42,0.996647099126,-29.2907684668,2.20568999193,158.908905924,2.03990998753,-44.6881133621,6.75805810482,-36.4993684891,18.4529903413,145.463295493,3.29624477725,163.297826839,0.0530187617695,-21.5350688879,6.0973062392,166.517860462,0.116517482619,-35.435012814,0.324141973507,-32.375876914,0.186341997045,-58.6720313665,0.0479293259456,-45.8527633809,0.126785723935,112.193172291,0.774843938716,149.430411716,0.0426082102734,127.450811082,49.9344080506,0.0308894177101,
 ,0.44,0.995516074325,-28.7863817028,2.20851246881,159.341425843,2.06706187981,-44.309974188,6.83627648036,-36.2117658873,18.5571491425,145.864261164,3.30447710066,163.768663931,0.0574914156107,-22.4038619746,6.10546676282,166.958710414,0.122236529252,-35.0318632056,0.337531172395,-32.1171563117,0.187999624698,-58.300800226,0.0488826583072,-45.6043525033,0.117230855808,108.717493881,0.763089754153,149.505918561,0.0417174105396,126.92557445,49.9313715027,0.0263663126201,
 ,0.46,0.994376291446,-28.2676092379,2.21001377617,159.768578236,2.0944059812,-43.9213368998,6.91515537592,-35.9125331853,18.6653913127,146.284006367,3.31357319702,164.259536304,0.0620550882675,-23.1037085764,6.11053276599,167.403356189,0.128013797925,-34.6287552107,0.35107400167,-31.8476221126,0.189673420006,-57.9189954064,0.0498517987931,-45.3472002871,0.108064264511,104.518427009,0.751387356455,149.588029292,0.0408154930019,126.359880294,49.9290262775,0.0211985987429,
 ,0.48,0.993240499189,-27.7400041318,2.21035849904,160.188256622,2.1215657461,-43.5256031285,6.9936044365,-35.6039782872,18.7756742223,146.717304871,3.32338066518,164.764975272,0.0666406335278,-23.6546953373,6.11284294479,167.848200232,0.133769287464,-34.2270698859,0.364581859143,-31.5685067681,0.191339798695,-57.5300447909,0.0508241002801,-45.0831179399,0.0995908681367,99.4953515649,0.739908468145,149.67694383,0.039914366252,125.757724795,49.9274267392,0.0155281970967,
 ,0.5,0.992122270292,-27.2092992231,2.20972209658,160.598386903,2.14816530486,-43.1262956764,7.0705293562,-35.2886018407,18.885957721,147.158797487,3.3337010325,165.279056667,0.071178649888,-24.0765916612,6.11279141301,168.289732828,0.139421641088,-33.8284327142,0.377861984776,-31.2814099653,0.192974924439,-57.1374522396,0.0517866180419,-44.8140899376,0.092133217865,93.5887406685,0.728819606705,149.77314318,0.0390258817949,125.125010575,49.9266078491,0.00950505680974,
 ,0.52,0.991035732292,-26.6812680963,2.20828462947,160.99696572,2.17383887976,-42.7269868569,7.14485879331,-34.9690379114,18.9942638314,147.603147049,3.34429574697,165.795542516,0.0756013672174,-24.3879738289,6.1108085212,168.724595633,0.144890060388,-33.4346812778,0.390721947632,-30.9882112863,0.194555277013,-56.7447175285,0.052726420118,-44.5422205152,0.0860021603094,86.8271159443,0.7182772228,149.877385396,0.0381614792229,124.46967632,49.9265851429,0.00328193078279,
 ,0.54,0.98999526161,-26.1615927248,2.20622466275,161.382092314,2.19823920995,-42.3312291024,7.21556868472,-34.6479910912,19.0987297242,148.04517947,3.35489441371,166.308033863,0.0798443324869,-24.6057622935,6.1073400198,169.149627507,0.150096088634,-33.0478126629,0.402973874069,-30.6909736373,0.196058169955,-56.3552623124,0.0536308806208,-44.2696754552,0.0814477154449,79.3762889002,0.708423432832,149.990663648,0.0373318659139,123.80172225,49.9273553261,-0.00299063458269,
 ,0.56,0.989015152208,-25.6557414606,2.20371359522,161.751993712,2.22104475614,-41.9424892253,7.28170330225,-34.3281726574,19.1976523078,148.480006252,3.365204864,166.810130972,0.0838478606403,-24.7450206934,6.10282578994,169.561893256,0.15496521496,-32.6699195506,0.414438299937,-30.3918459335,0.197462204261,-55.9723637579,0.0544879478037,-43.9986229409,0.0785974361891,71.5573182613,0.699382494109,150.114126786,0.0365467477355,123.133105167,49.9288974239,-0.00916890141913,
 ,0.58,0.988109272274,-25.168860357,2.20091064241,162.105043689,2.24196553675,-41.5640875791,7.34239261475,-34.0122383261,19.2895232739,148.903125312,3.37492455303,167.295596358,0.0875582240517,-24.8189111156,6.09767940919,169.958697341,0.159428263603,-32.3031225454,0.424947556985,-30.0929713613,0.198747649248,-55.5990970606,0.0552863805417,-43.7311769221,0.077407544751,63.7979817824,0.691258125883,150.24896759,0.0358146245341,122.477485516,49.9311744014,-0.0151199607184,
 ,0.6,0.987290723542,-24.705680029,2.19795866271,162.439776363,2.26074752799,-41.1991431778,7.39686574253,-33.7027298657,19.3730539569,149.31049841,3.38375272543,167.758515383,0.09092856371,-24.8387368304,6.09226977552,170.337585777,0.163422545716,-31.9495045646,0.434348633627,-29.7964054763,0.19989674631,-55.2382876148,0.0560159488593,-43.4693458204,0.0776581626903,56.5246842363,0.684131729871,150.396288638,0.0351426598715,121.849822107,49.9341351544,-0.020725030579,
 ,0.62,0.986571517676,-24.2704394467,2.19498096922,162.754895517,2.27717563631,-40.8505255938,7.44446050097,-33.4020224342,19.4471898606,149.698604879,3.39140276555,168.193448754,0.0939195163811,-24.8140299951,6.08690588286,170.696340269,0.166892764538,-31.6110514174,0.442505480194,-29.5040466174,0.200893935558,-54.8924731654,0.0566675961334,-43.2149886219,0.0790011607838,50.056291163,0.678061513561,150.556959539,0.034536628732,121.265826733,49.9377167608,-0.0258819340826,
 ,0.64,0.985962283027,-23.8668272465,2.19207921498,163.049280775,2.29107531895,-40.5208141952,7.4846292156,-33.1122790182,19.5111151703,150.064472521,3.39761415942,168.595571171,0.0964995634873,-24.7526593775,6.08182563539,171.032968926,0.169791676813,-31.2896012066,0.449300756902,-29.2175796955,0.201726009062,-54.5638758664,0.0572335624575,-42.9697795826,0.0810351678044,44.5595134038,0.673082473158,150.731481451,0.0340009402215,120.741308268,49.941846879,-0.0305067058892,
 ,0.66,0.98547201294,-23.4979403891,2.18933238054,163.321991663,2.30231298218,-40.2122650083,7.51694114158,-32.8354128532,19.5642479898,150.405687497,3.40216353068,168.960790754,0.0986451183562,-24.6609442643,6.07718931896,171.345697829,0.172080523786,-30.986803956,0.45463704733,-28.938433331,0.202382197361,-54.2543837965,0.0577074702818,-42.7351819901,0.0833722752991,40.0697567991,0.669207154043,150.919874693,0.0335387254352,120.291451081,49.946446184,-0.034534325683,
 ,0.68,0.985107864099,-23.1662593258,2.18679683372,163.57227044,2.31079532761,-39.926785228,7.54108193273,-32.5730582225,19.606227411,150.720385841,3.40487426944,169.285844599,0.100340378098,-24.5437674088,6.07307803721,171.632967049,0.173729253258,-30.7040919026,0.458437579878,-28.6677495319,0.202854198007,-53.9655411748,0.0580843747533,-42.5124307465,0.0856782106243,36.5413549914,0.666427077796,151.121602886,0.0331519746503,119.93008264,49.9514307382,-0.0379186238812,
 ,0.7,0.984875010232,-22.8736382768,2.18450737412,163.799544369,2.31646784201,-39.665915156,7.55685067549,-32.3265496033,19.636893836,151.007229704,3.40562434288,169.568366924,0.101576974136,-24.4046836504,6.06949708734,171.893433788,0.174716559891,-30.4426601655,0.460646513946,-28.4063645543,0.203136156167,-53.6985462644,0.0583607821407,-42.3025229958,0.0876877095318,33.8945212669,0.664714707262,151.335542654,0.0328417037789,119.668988278,49.9567142106,-0.0406314474371,
 ,0.72,0.984776553325,-22.6213088142,2.18247912375,164.003427901,2.31931263714,-39.4308171338,7.56415503498,-32.0969087768,19.6562642159,151.265371838,3.40435195628,169.806927531,0.102353461014,-24.2460227913,6.06638392119,172.125984008,0.175029774083,-30.2034569875,0.461228856115,-28.1547992476,0.20322460769,-53.4542557759,0.0585346403233,-42.1062156284,0.0892048793912,32.0466700719,0.664025814271,151.560002332,0.0326081283008,119.517326749,49.9622098729,-0.0426612082933,
 ,0.74,0.984813491475,-22.4098946706,2.18071008231,164.183725019,2.31934584466,-39.2222708817,7.5630050561,-31.8848392483,19.66450404,151.49441194,3.4010588202,170.001039804,0.102674686392,-24.0689861536,6.06362003344,172.329752551,0.174664630584,-29.9871824134,0.460170074718,-27.9132570075,0.203118394765,-53.2331944816,0.0586053055924,-41.9240282642,0.0900972780165,30.9293207454,0.664302116768,151.792787337,0.0324508239776,119.481189635,49.9678323226,-0.0440109617185,
 ,0.76,0.984984739993,-22.2394355755,2.17918413431,164.340431742,2.31661475812,-39.0406745435,7.55350612875,-31.6907271509,19.6618979951,151.694348531,3.39581087088,170.151138835,0.102551086086,-23.8737364554,6.06104586059,172.50415042,0.173624946762,-29.7942940992,0.457475479522,-27.6816274252,0.202818563395,-53.0355687267,0.0585734899882,-41.7562502365,0.0902888747037,30.4957453239,0.665474060684,152.031304784,0.0323688572965,119.563333227,49.9734989052,-0.0446961748143,
 ,0.78,0.985287200504,-22.1094179349,2.17787427831,164.473738567,2.31119489312,-38.8860506949,7.53585156985,-31.5146477256,19.6488212091,151.865529879,3.38873638769,170.258531697,0.101997946766,-23.6594805523,6.05847758087,172.648896691,0.171922237586,-29.6250189213,0.45316942769,-27.459493821,0.202328250637,-52.8612825781,0.0584411931512,-41.6029501613,0.0897542814761,30.7237961719,0.667463634219,152.272696369,0.0323608741592,119.763095542,49.9791308263,-0.0447423465593,
 ,0.8,0.98571587166,-22.0188103085,2.17674584751,164.58403234,2.30318710944,-38.7580565778,7.51031520163,-31.3563764669,19.6257128875,152.008607199,3.38002155137,170.325323032,0.101034675722,-23.424544416,6.05572458648,172.76405175,0.169575290363,-29.4793691503,0.447294408706,-27.2461430512,0.201652567988,-52.7099554727,0.0582116222659,-41.4639868486,0.0885151331717,31.6165755225,0.67018711622,152.51398682,0.0324251418849,120.076495952,49.9846539627,-0.0441826309192,
 ,0.82,0.986263994626,-21.9661018661,2.17575950604,164.671896861,2.29271490757,-38.6559978854,7.47724422255,-31.215404094,19.5930539559,152.124492962,3.36990359005,170.354320137,0.0996841121417,-23.166439627,6.05260636513,172.850048009,0.166609717479,-29.357162141,0.439910050606,-27.0405762876,0.20079848562,-52.5809404027,0.0578891031788,-41.3390205868,0.0866388239404,33.2020460898,0.673557674389,152.752235225,0.0325595461471,120.496501687,49.9899994007,-0.0430555960896,
 ,0.84,0.986923226695,-21.9493423102,2.17487383539,164.738111355,2.27992197865,-38.5788455165,7.43705257888,-31.0909546279,19.551350022,152.214326563,3.35866176234,170.348922483,0.0979719081055,-22.8819207758,6.04896757782,172.907714272,0.16305750033,-29.2580427511,0.431092078529,-26.8415198527,0.199774720444,-52.4733418978,0.0574789852351,-41.2275241491,0.084239489491,35.531393101,0.677487742694,152.984678111,0.0327615501263,121.013434906,49.9951037368,-0.0414032288594,
 ,0.86,0.987683836935,-21.9661821054,2.17404736746,164.783645925,2.26497005303,-38.5252548439,7.39021495568,-30.9820060045,19.5011206048,152.279448958,3.34660652644,170.313001035,0.0959260000969,-22.5670336298,6.04469025178,172.938290257,0.158956532424,-29.1815079904,0.420931245045,-26.6474356621,0.198591629348,-52.3860333073,0.0569875418364,-41.128793233,0.0814807693046,38.6746442842,0.681891120464,153.208855549,0.0330281273103,121.615486347,49.9999091893,-0.039269266401,
 ,0.88,0.988534918625,-22.0139122274,2.17323997008,164.809653218,2.24803705894,-38.4935871775,7.3372614186,-30.887312823,19.4428951372,152.32138705,3.3340673338,170.250772956,0.0935761837973,-22.2171548552,6.03970221326,172.943428496,0.154350164746,-29.1269337122,0.409532240495,-26.456531367,0.197261107386,-52.3176731504,0.056421868198,-41.0419563925,0.0785791196037,42.7105189911,0.686684748651,153.422714418,0.0333556816585,122.28929671,50.0043635714,-0.0366979109073,
 ,0.9,0.989464614072,-22.0895030319,2.17241354383,164.817455808,2.22931557105,-38.4819332516,7.27877265553,-30.8054309907,19.3772157725,152.341847785,3.32137956151,170.166677148,0.0909537964001,-21.8270256305,6.03398115127,172.92518183,0.149286751915,-29.0936034387,0.397012581201,-26.2667709173,0.195796489293,-52.2667205614,0.0557897772921,-40.9659848491,0.075804887859,47.7060439469,0.691790132129,153.624685735,0.0337399692555,123.020565206,50.0084201813,-0.0337329567637,
 ,0.92,0.990460348164,-22.1896422078,2.17153203983,164.808529146,2.20901149943,-38.4881387014,7.21537569163,-30.734744169,19.3046465325,152.34272102,3.30887115194,170.065255689,0.0880915020811,-21.3907837893,6.02755401557,172.885975866,0.143819193657,-29.0807396458,0.383501464237,-26.0758869957,0.194212451464,-52.2314501079,0.0550996945181,-40.8997028358,0.0734758754409,53.6819109113,0.697134390962,153.813735314,0.0341760343363,123.794646047,50.0120376604,-0.0304173357383,
 ,0.94,0.991509067512,-22.3107721129,2.17056085579,164.784480412,2.18734294401,-38.5098316141,7.14773988564,-30.6734920285,19.2257878446,152.326089394,3.29684955631,169.951045532,0.0850231678496,-20.9020023425,6.0204917893,172.828566913,0.138004462873,-29.0875379522,0.369138569915,-25.8813976122,0.192524910506,-52.2099664833,0.0543605512437,-40.841799309,0.071935799826,60.5657630486,0.702650938236,153.989388824,0.0346581701111,124.597098123,50.0151798709,-0.0267930627031,
