Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),
Configuration Field Inputs,50,50,6,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Frequency,ROCOF,
 ,0.68,1.00666712623,16.5799963628,0.181288564744,37.7937663245,1.21715006148,38.44817878,0.144949145331,32.9024506321,0.226220513243,-127.948307148,0.102275960187,-147.548814971,50.0,0.0,
 ,0.7,1.00755329717,16.5477358374,0.178168036529,38.2088939304,1.20532255508,38.7814164777,0.142598921381,33.2348488993,0.226380236627,-128.285086558,0.097823770483,-146.772758641,50.0,0.0,
 ,0.72,1.00839930366,16.4944464476,0.174951494396,38.617866793,1.1932331261,39.1041603674,0.140159136486,33.5585900532,0.227839843381,-128.748137507,0.0917554328804,-145.73888238,50.0,0.0,
 ,0.74,1.00918625021,16.4247571708,0.171698289604,39.0181201685,1.18113197084,39.4137234624,0.137680290095,33.871572072,0.230581430395,-129.319217851,0.0842338898893,-144.329869829,50.0,0.0,
 ,0.76,1.0098965118,16.343271458,0.168469957558,39.4061066342,1.16927565002,39.7068126146,0.135215168295,34.1708707499,0.234554011558,-129.974443766,0.0754850643537,-142.361732234,50.0,0.0,
 ,0.78,1.0105144295,16.254486983,0.165328800507,39.7772393657,1.15792083397,39.9796106744,0.132817498238,34.4527540042,0.239673333828,-130.686213731,0.0658059247893,-139.534964313,50.0,0.0,
 ,0.8,1.01102694064,16.1627163232,0.162336404424,40.1259103816,1.14731782767,40.2279069405,0.130540528856,34.7127554476,0.245822664659,-131.42545008,0.0555842770344,-135.338825054,50.0,0.0,
 ,0.82,1.01142408946,16.0720097714,0.159552144287,40.4456062186,1.13770408591,40.4472750147,0.128435588885,34.9458183207,0.252854785014,-132.163766396,0.0453478567325,-128.864044543,50.0,0.0,
 ,0.84,1.01169937358,15.9860816076,0.157031737596,40.7291383768,1.12929793915,40.633291888,0.126550679019,35.1465171027,0.260595289667,-132.875250051,0.0358821962982,-118.489714568,50.0,0.0,
 ,0.86,1.01184989617,15.9082413315,0.154825905165,40.9689952571,1.12229274256,40.7817863271,0.124929155416,35.3093568174,0.268847134799,-133.537690649,0.0284597323442,-101.822705389,50.0,0.0,
 ,0.88,1.01187631342,15.8413315193,0.152979190211,41.1578061871,1.11685164076,40.8890993678,0.123608556155,35.4291391927,0.277396230234,-134.133229482,0.024879513303,-78.21674519,50.0,0.0,
 ,0.9,1.01178258889,15.7876740155,0.151528972222,41.2888881018,1.11310311392,40.9523360043,0.122619611513,35.5013715755,0.28601777948,-134.648510713,0.0260711471918,-54.0601526266,50.0,0.0,
 ,0.92,1.01157558706,15.749026052,0.150504693788,41.3568250249,1.11113744353,40.9695858408,0.12198546523,35.5226813679,0.294483031923,-135.074467237,0.0305285528916,-36.5335162956,50.0,0.0,
 ,0.94,1.01126455583,15.7265475752,0.149927300229,41.3580145687,1.11100420883,40.9400919872,0.121721119845,35.4911892412,0.302566118221,-135.405880301,0.0360354941274,-25.6481465562,50.0,0.0,
 ,0.96,1.0108605573,15.7207805986,0.149808877579,41.2911093054,1.11271089675,40.8643517222,0.121833107274,35.4067919799,0.310050676217,-135.640829658,0.0411693531204,-19.0213179507,50.0,0.0,
 ,0.98,1.01037590766,15.7316408686,0.150152467142,41.1572875485,1.11622267543,40.7441387853,0.122319377493,35.271312646,0.316736025581,-135.780117947,0.0451688910576,-14.966079776,50.0,0.0,
 ,1.0,1.00982367912,15.7584216243,0.150952035466,40.9603081813,1.12146334083,40.5824446088,0.123169393875,35.0884915313,0.322442704392,-135.826720991,0.047619816806,-12.5726161584,50.0,0.0,
 ,1.02,1.00921730172,15.7998088667,0.152192585611,40.7063342845,1.12831739884,40.3833432918,0.12436442246,34.8638130616,0.327017233487,-135.785290956,0.0483004974614,-11.400435016,50.0,0.0,
 ,1.04,1.00857028315,15.8539073619,0.153850405731,40.403544042,1.13663319397,40.1517917053,0.125878002723,34.6041865895,0.330336021414,-135.661722911,0.0471205876968,-11.3031065047,50.0,0.0,
 ,1.06,1.00789604456,15.9182766048,0.155893460084,40.0615772849,1.14622694795,39.893381154,0.127676587471,34.3175177857,0.332308362533,-135.462786265,0.0441021902791,-12.3806313876,50.0,0.0,
 ,1.08,1.00720785287,15.9899761085,0.158281932153,39.6908858912,1.15688753338,39.6140601592,0.12972033806,34.0122185304,0.332878512565,-135.195818891,0.0393893665491,-15.052491544,50.0,0.0,
 ,1.1,1.00651881818,16.0656195576,0.160968928042,39.3020629912,1.16838178611,39.3198491049,0.131964057842,33.6967056672,0.332026849792,-134.86848162,0.0333024103907,-20.3336670268,50.0,0.0,
 ,1.12,1.00584191977,16.141437477,0.163901340979,38.9052200256,1.18046015616,39.0165668127,0.134358241825,33.3789339087,0.329770146371,-134.488572799,0.0265184695013,-30.5705050987,50.0,0.0,
 ,1.14,1.00519002561,16.2133480373,0.167020866878,38.5094654907,1.19286250983,38.7095868357,0.136850215161,33.0659982118,0.326160983853,-134.063905894,0.020641185855,-50.6550243521,50.0,0.0,
 ,1.16,1.00457587686,16.277035399,0.170265149388,38.1225193424,1.20532391848,38.4036377067,0.139385328472,32.763828998,0.32128635099,-133.602256826,0.0190999227551,-83.2136844673,50.0,0.0,
 ,1.18,1.00401201808,16.3280346258,0.173569023381,37.7504769611,1.21758029745,38.1026569633,0.141908175455,32.4769920038,0.315265462237,-133.111391327,0.0243152251122,-112.640429489,50.0,0.0,
 ,1.2,1.00351066455,16.3618217206,0.176865820352,37.3977194762,1.22937378565,37.8097039512,0.144363798426,32.208594675,0.308246834299,-132.599185077,0.033945758339,-129.195705297,50.0,0.0,
 ,1.22,1.00308350763,16.3739068597,0.180088698265,37.0669547371,1.24045778126,37.5269316657,0.146698850519,31.9602933393,0.30040465894,-132.073849557,0.0454266206171,-137.893717468,50.0,0.0,
 ,1.24,1.00274146707,16.3599285182,0.183171961284,36.7593655092,1.25060157204,37.2556136551,0.14886268852,31.732389824,0.291934516495,-131.544272531,0.0574948530013,-142.792718684,50.0,0.0,
 ,1.26,1.00249440497,16.3157459685,0.186052340243,36.4748379419,1.25959451962,36.9962186333,0.150808376495,31.5240023636,0.283048489605,-131.020471465,0.0694590033345,-145.754752148,50.0,0.0,
 ,1.28,1.00235081948,16.2375276676,0.188670210667,36.2122429514,1.26724977591,36.7485230918,0.152493586072,31.3332932235,0.273969763266,-130.514138338,0.0808422904169,-147.645872052,50.0,0.0,
 ,1.3,1.00231753802,16.1218333119,0.190970730293,35.9697448436,1.27340752351,36.5117508822,0.153881383407,31.1577341576,0.264926836382,-130.039222914,0.0912683445269,-148.905409165,50.0,0.0,
 ,1.32,1.0023994293,15.9656878224,0.192904881332,35.7451144054,1.27793773663,36.2847282879,0.154940895074,30.9943904748,0.256147519609,-129.61245884,0.100424780053,-149.774737842,50.0,0.0,
 ,1.34,1.00259915194,15.7666461172,0.194430404344,35.5360271624,1.28074245394,36.0660432653,0.155647845788,30.8402050034,0.247852947989,-129.253687964,0.108052085798,-150.394317742,50.0,0.0,
 ,1.36,1.00291695444,15.5228481391,0.195512611065,35.3403311305,1.28175754034,35.8541980738,0.155984961059,30.6922645369,0.240251881558,-128.985796188,0.113941314028,-150.848134856,50.0,0.0,
 ,1.38,1.00335053823,15.2330641065,0.196125063851,35.1562718743,1.28095389529,35.6477452819,0.155942228724,30.5480333084,0.23353558278,-128.834061385,0.117934811078,-151.185359537,50.0,0.0,
 ,1.4,1.00389499216,14.8967302566,0.19625011035,34.9826658666,1.27833804919,35.445398166,0.15551701555,30.4055405124,0.227873522447,-128.824758386,0.119927771564,-151.431205836,50.0,0.0,
 ,1.42,1.00454280453,14.513975419,0.195879263619,34.8190159205,1.2739520812,35.2461079519,0.154714038729,30.2635116905,0.223410058065,-128.982989585,0.119869702761,-151.592096849,50.0,0.0,
 ,1.44,1.00528395757,14.0856386036,0.195013419906,34.6655648145,1.26787279805,35.0491023978,0.153545196173,30.1214367689,0.220262055518,-129.329909583,0.117765429492,-151.657313654,50.0,0.0,
 ,1.46,1.00610610858,13.6132774969,0.193662907875,34.5232852207,1.26021013323,34.8538830048,0.152029262973,29.9795705697,0.218517227503,-129.879744959,0.113675544015,-151.597847513,50.0,0.0,
 ,1.48,1.00699486188,13.0991674187,0.19184736364,34.393805777,1.25110475825,34.6601816294,0.150191463055,29.8388646987,0.218232817644,-130.637191686,0.107716409514,-151.362183669,50.0,0.0,
 ,1.5,1.00793413389,12.5462900174,0.189595425704,34.2792748141,1.24072493586,34.4678812107,0.14806292491,29.7008328912,0.219434250062,-131.595808084,0.100060087241,-150.867659349,50.0,0.0,
 ,1.52,1.0089066099,11.9583108397,0.186944243592,34.1821650464,1.22926268411,34.2769093031,0.145680028963,29.5673552787,0.222113530092,-132.737855013,0.0909350390902,-149.984269046,50.0,0.0,
 ,1.54,1.00989428442,11.339544955,0.183938795058,34.105024727,1.21692935457,34.0871166241,0.143083653432,29.4404307654,0.226227479388,-134.035696309,0.0806294947069,-148.504290968,50.0,0.0,
 ,1.56,1.01087906734,10.6949100375,0.18063101074,34.0501835855,1.2039507549,33.8981554146,0.140318326864,29.3218908748,0.231696198629,-135.45447657,0.0695017916997,-146.083696243,50.0,0.0,
 ,1.58,1.01184342789,10.029866677,0.177078712916,34.0194255539,1.19056196729,33.7093736788,0.137431300111,29.2130930675,0.238402337195,-136.955491416,0.0580079520494,-142.126019085,50.0,0.0,
 ,1.6,1.01277103846,9.3503461412,0.173344386424,34.0136449362,1.17700202971,33.5197410575,0.134471557984,29.1146164256,0.246191734332,-138.499565112,0.0467714412264,-135.55667051,50.0,0.0,
 ,1.62,1.01364737408,8.66266629124,0.169493813557,34.0325081917,1.16350865946,33.3278200651,0.131488799818,29.0259872277,0.2548757998,-140.049863798,0.0367486642955,-124.483511647,50.0,0.0,
 ,1.64,1.01446022169,7.97343679607,0.165594618682,34.0741494146,1.15031320535,33.1317927002,0.128532426283,28.9454653789,0.264235716972,-141.573820361,0.0295129134226,-106.456872208,50.0,0.0,
 ,1.66,1.01520005764,7.28945518147,0.161714779968,34.1349330268,1.13763601115,32.929547197,0.125650574522,28.8699236931,0.274028284486,-143.044114935,0.0270574454992,-82.3212720227,50.0,0.0,
 ,1.68,1.01586026183,6.61759555742,0.157921172511,34.2093208173,1.1256823527,32.7188232639,0.122889243161,28.7948493207,0.2839930329,-144.438853864,0.0297623163637,-60.1617541451,50.0,0.0,
 ,1.7,1.01643715069,5.96469210707,0.154278207588,34.2898806055,1.11463907012,32.4974070884,0.120291541975,28.7144891458,0.293860176252,-145.741185843,0.0354968403187,-45.3906425664,50.0,0.0,
 ,1.72,1.01692982737,5.33741959573,0.150846625667,34.3674686984,1.1046719546,32.263360395,0.117897088503,28.6221483309,0.303358962834,-146.938600672,0.0420431933519,-36.6754578984,50.0,0.0,
 ,1.74,1.01733986369,4.74217328636,0.147682486015,34.4316065052,1.09592387491,32.0152618045,0.115741557431,28.5106339897,0.312226039793,-148.022109681,0.0481304742317,-31.6541811862,50.0,0.0,
 ,1.76,1.01767084249,4.18495074326,0.144836374319,34.4710525542,1.08851355496,31.752434633,0.113856370705,28.3728159582,0.320213512383,-148.98544269,0.0531041325882,-28.8475603264,50.0,0.0,
 ,1.78,1.01792780032,3.67123808208,0.142352824004,34.4745456316,1.08253485683,31.4751340124,0.112268500468,28.2022566586,0.327096442571,-149.824337303,0.056621103411,-27.4641478807,50.0,0.0,
 ,1.8,1.01811661781,3.20590328651,0.140269920887,34.4316656312,1.07805639799,31.1846684878,0.111000346222,27.9938456909,0.332679585534,-150.535952601,0.0585120742401,-27.0990611467,50.0,0.0,
 ,1.82,1.01824340893,2.79309925311,0.138619039323,34.3337308432,1.07512134428,30.8834372309,0.110069644576,27.7443657935,0.336803204986,-151.118411944,0.0587246169725,-27.5707312289,50.0,0.0,
 ,1.84,1.01831396036,2.43617922147,0.13742464667,34.1746300787,1.0737472707,30.5748732172,0.109489375549,27.4529182491,0.339347841019,-151.570465692,0.0573002517365,-28.8494957057,50.0,0.0,
 ,1.86,1.01833326836,2.13762715987,0.136704115567,33.9514816014,1.07392605711,30.2632939309,0.109267642818,27.1211491638,0.340237929559,-151.891260077,0.0543680459573,-31.0400250315,50.0,0.0,
 ,1.88,1.01830521334,1.8990054704,0.136467501359,33.6650229219,1.07562386782,29.9536726391,0.109407523585,26.7532423924,0.339444193146,-152.080199628,0.0501509129179,-34.4039530707,50.0,0.0,
 ,1.9,1.01823240017,1.72092202872,0.136717271893,33.3196669838,1.07878132964,29.6513530471,0.109906902597,26.3556766211,0.336984740881,-152.13689516,0.0449892164356,-39.4232980024,50.0,0.0,
 ,1.92,1.01811617714,1.60301808378,0.137448011801,32.923207069,1.0833140551,29.361736541,0.1107583197,25.9367773688,0.332924833182,-152.061195572,0.0393947984174,-46.8981113236,50.0,0.0,
 ,1.94,1.01795682843,1.54397793899,0.138646154042,32.4862059703,1.08911364818,29.0899732063,0.111948867567,25.5061226404,0.327375286696,-151.853308752,0.0341510419511,-57.9730113304,50.0,0.0,
 ,1.96,1.01775391595,1.54156065864,0.140289809526,32.0211529161,1.0960492824,28.8406853058,0.11346017461,25.0738778296,0.320489518236,-151.514023628,0.0304135328873,-73.6020447897,50.0,0.0,
 ,1.98,1.01750672948,1.59265333487,0.142348766506,31.5415032568,1.10396987127,28.6177456987,0.115268498869,24.6501381557,0.312459255633,-151.045050767,0.0295000502944,-92.7016082037,50.0,0.0,
 ,2.0,1.01721479175,1.69334474859,0.144784715775,31.0607242434,1.11270677928,28.4241252553,0.117344945155,24.2443460917,0.303508979023,-150.449500859,0.0320070951091,-111.151460838,50.0,0.0,
 ,2.02,1.01687835927,1.83901759299,0.147551731208,30.5914551192,1.12207696696,28.2618143793,0.1196558042,23.864830896,0.293889199292,-149.732515822,0.0372584348219,-125.481176211,50.0,0.0,
 ,2.04,1.01649886171,2.02445683055,0.150597005772,30.1448573956,1.13188643819,28.1318158141,0.122163002523,23.5184933081,0.283868731934,-148.902051825,0.0440551252937,-135.4009853,50.0,0.0,
 ,2.06,1.01607923229,2.24397125508,0.153861818312,29.7301914749,1.14193386308,28.0341999961,0.124824646944,23.2106363884,0.273726185723,-147.96978206,0.0514134044395,-142.055016597,50.0,0.0,
 ,2.08,1.01562409672,2.49152495886,0.157282690553,29.3546186558,1.15201427743,27.9682106553,0.127595648033,22.9449272362,0.26374095722,-146.952035642,0.0586729378547,-146.53345416,50.0,0.0,
 ,2.1,1.01513980645,2.76087518605,0.160792687706,29.0231999445,1.16192279705,27.9324069463,0.13042841048,22.7234653389,0.254184102705,-145.87061839,0.0653977231571,-149.576874185,50.0,0.0,
 ,2.12,1.01463432035,3.04571299132,0.164322817586,28.7390476552,1.17145831844,27.9248285202,0.13327358298,22.5469308108,0.245309540154,-144.753283025,0.071292421722,-151.651960198,50.0,0.0,
 ,2.14,1.01411695468,3.33980320547,0.167803488757,28.5035814663,1.18042719755,27.9431710017,0.136080863708,22.4147876943,0.237346094622,-143.633557967,0.0761557028107,-153.051648839,50.0,0.0,
 ,2.16,1.0135980325,3.63712040256,0.171165994563,28.3168441732,1.1886469016,27.9849607963,0.138799858705,22.3255214715,0.230490905294,-142.54964843,0.0798559119856,-153.962320411,50.0,0.0,
 ,2.18,1.01308846986,3.93197782391,0.174343994855,28.1778401104,1.19594961833,28.0477197683,0.141380989231,22.2768940445,0.224904619165,-141.542236227,0.0823178269441,-154.503600442,50.0,0.0,
 ,2.2,1.01259933697,4.21914649975,0.177274969793,28.0848680501,1.20218578803,28.1291119812,0.143776441038,22.2662026225,0.220708578381,-140.651244005,0.083514612258,-154.75130985,50.0,0.0,
 ,2.22,1.01214142982,4.49396209095,0.179901620369,28.0358283734,1.20722750341,28.2270663679,0.145941144104,22.2905308689,0.217983887604,-139.911954596,0.0834621248769,-154.750608054,50.0,0.0,
 ,2.24,1.01172488093,4.75241724175,0.182173188702,28.0284906297,1.21097170439,28.3398708441,0.147833766263,22.3469815771,0.216771914444,-139.351175766,0.0822142278478,-154.523342715,50.0,0.0,
 ,2.26,1.01135882977,4.9912375049,0.184046668502,28.0607121853,1.21334308132,28.4662349027,0.149417698649,22.432880585,0.217075565991,-138.984271833,0.0798585063629,-154.071782158,50.0,0.0,
 ,2.28,1.01105116403,5.20793919993,0.185487873066,28.1306019067,1.21429658862,28.6053190191,0.150662005186,22.54594215,0.218860710581,-138.813748782,0.076512152156,-153.379864402,50.0,0.0,
 ,2.3,1.01080833337,5.40086792171,0.186472325663,28.2366252225,1.21381945829,28.7567302297,0.151542303085,22.684387033,0.222057386498,-138.829697438,0.0723179820772,-152.41250567,50.0,0.0,
 ,2.32,1.01063522945,5.56921684198,0.186985936281,28.3776489413,1.21193258995,28.9204840615,0.152041537219,22.8470063016,0.226560841788,-139.01191087,0.0674406745003,-151.113188107,50.0,0.0,
 ,2.34,1.01053511975,5.71302442885,0.187025430275,28.5529261896,1.20869118398,29.0969337901,0.152150609406,23.0331663914,0.232232797652,-139.333089453,0.0620633809055,-149.399950695,50.0,0.0,
 ,2.36,1.01050961971,5.83315171707,0.186598499412,28.7620239727,1.20418448311,29.286669027,0.151868825031,23.2427541096,0.23890347614,-139.762371028,0.0563848982222,-147.160167333,50.0,0.0,
 ,2.38,1.01055868797,5.93123975861,0.185723654175,29.0046982231,1.19853450459,29.4903871397,0.151204124515,23.4760637912,0.246374847944,-140.268500043,0.0506175115094,-144.245529401,50.0,0.0,
 ,2.4,1.01068063294,6.00964834478,0.184429767828,29.280723797,1.19189368277,29.7087431676,0.150173075801,23.7336324708,0.25442531391,-140.822196981,0.044985258631,-140.471384149,50.0,0.0,
 ,2.42,1.01087212435,6.07137751474,0.182755316512,29.5896897068,1.18444140143,29.9421866966,0.148800615435,24.01603249,0.262815755464,-141.397581748,0.0397213242877,-135.630487015,50.0,0.0,
 ,2.44,1.011128211,6.11997376632,0.18074733443,29.9307728789,1.17637946889,30.1907973463,0.147119538695,24.3236342985,0.271296671771,-141.972738764,0.035060900472,-129.540636083,50.0,0.0,
 ,2.46,1.01144235183,6.15942327974,0.178460117525,30.3025068427,1.16792666756,30.4541335628,0.145169752207,24.656355255,0.279616005983,-142.52964114,0.0312221305354,-122.150154639,50.0,0.0,
 ,2.48,1.01180647281,6.19403485848,0.175953721849,30.7025647925,1.1593125811,30.7311115328,0.142997314299,25.0134129718,0.287527240296,-143.053683039,0.0283665824872,-113.694152708,50.0,0.0,
 ,2.5,1.01221106382,6.22831566476,0.173292313003,31.1275790883,1.15077095813,31.019931415,0.140653298002,25.3931040895,0.294797376629,-143.533036962,0.0265432366818,-104.797479162,50.0,0.0,
