Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),
Configuration Field Inputs,50,50,5,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Frequency,ROCOF,
 ,0.4,1.01650230216,-0.092111643536,3.50950245817,172.228625476,3.50950245817,172.228625476,4.11736060078,52.2393686373,4.11736060078,52.2393686373,49.9229849165,-0.0307994052925,
 ,0.42,1.01663060106,0.419903297767,3.49454716671,172.557876768,3.49454716671,172.557876768,4.1156176289,52.7726926444,4.1156176289,52.7726926444,49.9269296207,-0.0311682253418,
 ,0.44,1.01689141267,0.903983694884,3.47947916573,172.85225717,3.47947916573,172.85225717,4.11239590517,53.3187325787,4.11239590517,53.3187325787,49.9308400622,-0.0311133128917,
 ,0.46,1.01727067571,1.36079451681,3.4646154159,173.116632157,3.4646154159,173.116632157,4.10779084527,53.8748199019,4.10779084527,53.8748199019,49.9346755171,-0.0307006891586,
 ,0.48,1.01775295121,1.79121408854,3.45031257833,173.356572346,3.45031257833,173.356572346,4.10192729312,54.437835442,4.10192729312,54.437835442,49.9384027778,-0.0299926061483,
 ,0.5,1.01832197518,2.19627731343,3.43696424121,173.578162484,3.43696424121,173.578162484,4.09495816076,55.0042057161,4.09495816076,55.0042057161,49.9419964783,-0.0290515134217,
 ,0.52,1.01896108359,2.57711815935,3.42499551524,173.787795914,3.42499551524,173.787795914,4.0870622722,55.5699181315,4.0870622722,55.5699181315,49.9454392264,-0.0279404949168,
 ,0.54,1.01965351182,2.93491374529,3.4148548329,173.991962904,3.4148548329,173.991962904,4.07844155222,56.1305583825,4.07844155222,56.1305583825,49.9487214672,-0.0267220627713,
 ,0.56,1.02038258617,3.27083224992,3.40700300441,174.197037372,3.40700300441,174.197037372,4.06931764664,56.6813712896,4.06931764664,56.6813712896,49.9518410617,-0.0254562870808,
 ,0.58,1.02113183658,3.58598654226,3.40189981862,174.40906306,3.40189981862,174.40906306,4.05992798456,57.2173440595,4.05992798456,57.2173440595,49.9548026056,-0.024198813507,
 ,0.6,1.02188506547,3.8813949501,3.39998871283,174.633538694,3.39998871283,174.633538694,4.05052123109,57.7333088058,4.05052123109,57.7333088058,49.9576165386,-0.0229991054775,
 ,0.62,1.0226264087,4.1579500272,3.40168023955,174.875203165,3.40168023955,174.875203165,4.04135206116,58.224059486,4.04135206116,58.224059486,49.9602981097,-0.0218991051901,
 ,0.64,1.02334042153,4.4163956682,3.40733518873,175.137826194,3.40733518873,175.137826194,4.03267522388,58.6844774107,4.03267522388,58.6844774107,49.962866267,-0.0209323825817,
 ,0.66,1.02401221503,4.65731254699,3.41724824779,175.424016008,3.41724824779,175.424016008,4.02473895633,59.1096593093,4.02473895633,59.1096593093,49.9653425248,-0.0201237307864,
 ,0.68,1.02462765876,4.88111165537,3.43163299659,175.735061106,3.43163299659,175.735061106,4.01777792345,59.4950425189,4.01777792345,59.4950425189,49.9677498443,-0.0194890926843,
 ,0.7,1.02517365284,5.08803565064,3.45060887073,176.070825979,3.45060887073,176.070825979,4.01200597599,59.8365229755,4.01200597599,59.8365229755,49.9701115439,-0.0190356882931,
 ,0.72,1.02563845917,5.27816768212,3.47419054272,176.429719091,3.47419054272,176.429719091,4.0076091039,60.1305629674,4.0076091039,60.1305629674,49.9724502482,-0.018762259527,
 ,0.74,1.02601206885,5.45144724592,3.50228002597,176.808745192,3.50228002597,176.808745192,4.00473899867,60.3742867008,4.00473899867,60.3742867008,49.9747868891,-0.0186594328016,
 ,0.76,1.02628657176,5.60769235268,3.53466173543,177.203644214,3.53466173543,177.203644214,4.00350761763,60.5655623679,4.00350761763,60.5655623679,49.9771397894,-0.0187102781418,
 ,0.78,1.02645648879,5.74662690536,3.5710007397,177.609107663,3.5710007397,177.609107663,4.00398307144,60.7030695234,4.00398307144,60.7030695234,49.9795238716,-0.0188911740656,
 ,0.8,1.02651902662,5.86791177508,3.61084447094,178.019052917,3.61084447094,178.019052917,4.0061870455,60.7863502934,4.0061870455,60.7863502934,49.9819500482,-0.0191730504465,
 ,0.82,1.02647422105,5.97117777215,3.65362816258,178.426928442,3.65362816258,178.426928442,4.01009383674,60.8158425325,4.01009383674,60.8158425325,49.9844248347,-0.0195229887681,
 ,0.84,1.0263249472,6.05605864595,3.69868420884,178.826019947,3.69868420884,178.826019947,4.01563096159,60.7928928257,4.01563096159,60.7928928257,49.9869502095,-0.0199060499846,
 ,0.86,1.02607679088,6.12222244788,3.7452554595,179.209729452,3.7452554595,179.209729452,4.02268119066,60.7197474399,4.02268119066,60.7197474399,49.9895237094,-0.020287123348,
 ,0.88,1.02573779383,6.16939998856,3.79251219816,179.571805463,3.79251219816,179.571805463,4.03108580673,60.5995200667,4.03108580673,60.5995200667,49.9921387225,-0.0206325809452,
 ,0.9,1.02531810299,6.19740958132,3.83957225162,179.906511592,3.83957225162,179.906511592,4.04064887161,60.4361363603,4.04064887161,60.4361363603,49.9947849264,-0.0209115885196,
 ,0.92,1.02482956691,6.20617763541,3.88552340989,-179.791269023,3.88552340989,-179.791269023,4.05114231497,60.2342566445,4.05114231497,60.2342566445,49.9974488181,-0.0210970368392,
 ,0.94,1.02428532925,6.19575484472,3.92944715279,-179.525987203,3.92944715279,-179.525987203,4.06231170539,59.9991794735,4.06231170539,59.9991794735,50.0001143031,-0.0211661719478,
 ,0.96,1.02369946631,6.16632769873,3.97044260364,-179.301426557,3.97044260364,-179.301426557,4.07388260225,59.7367297544,4.07388260225,59.7367297544,50.0027633339,-0.0211010703095,
 ,0.98,1.02308670414,6.11822490028,4.00764965499,-179.120732351,4.00764965499,-179.120732351,4.08556739554,59.4531357518,4.08556739554,59.4531357518,50.0053766027,-0.0208891009515,
 ,1.0,1.02246223113,6.05191813967,4.04027030606,-178.986455696,4.04027030606,-178.986455696,4.0970725073,59.1548994696,4.0970725073,59.1548994696,50.0079343049,-0.0205234475723,
 ,1.02,1.02184159813,5.96801667067,4.06758739198,-178.90060154,4.06758739198,-178.90060154,4.10810576258,58.848664676,4.10810576258,58.848664676,50.0104169743,-0.0200036620834,
 ,1.04,1.02124067481,5.86725533336,4.08898005721,-178.864673411,4.08898005721,-178.864673411,4.11838366142,58.5410862762,4.11838366142,58.5410862762,50.0128063721,-0.0193361299715,
 ,1.06,1.02067561275,5.75047606614,4.10393553158,-178.879712355,4.10393553158,-178.879712355,4.12763822888,58.2387039562,4.12763822888,58.2387039562,50.01508639,-0.0185342809717,
 ,1.08,1.02016275787,5.61860347891,4.11205701012,-178.946331011,4.11205701012,-178.946331011,4.135623112,57.9478221485,4.135623112,57.9478221485,50.0172439016,-0.0176183884548,
 ,1.1,1.01971845842,5.47261561778,4.11306770529,-179.064745597,4.11306770529,-179.064745597,4.14211864555,57.6743975972,4.14211864555,57.6743975972,50.0192694944,-0.0166148585085,
 ,1.12,1.01935873162,5.31351154004,4.10681140464,-179.234808702,4.10681140464,-179.234808702,4.14693571398,57.4239352836,4.14693571398,57.4239352836,50.0211580127,-0.0155549926058,
 ,1.14,1.01909877813,5.14227765657,4.0932500854,-179.456044429,4.0932500854,-179.456044429,4.14991837267,57.2013933081,4.14991837267,57.2013933081,50.022908857,-0.0144732925101,
 ,1.16,1.01895236461,4.95985494231,4.07245927465,-179.727685225,4.07245927465,-179.727685225,4.15094532574,57.0110974808,4.15094532574,57.0110974808,50.0245260095,-0.0134054461679,
 ,1.18,1.01893112492,4.76710904529,4.04462188212,179.951292569,4.04462188212,179.951292569,4.14993046103,56.8566666934,4.14993046103,56.8566666934,50.0260177781,-0.0123861806574,
 ,1.2,1.01904385347,4.56480505111,4.01002118123,179.582139259,4.01002118123,179.582139259,4.14682269724,56.7409503781,4.14682269724,56.7409503781,50.0273962838,-0.0114471894856,
 ,1.22,1.01929587576,4.35358822002,3.9690335016,179.166314015,3.9690335016,179.166314015,4.1416053997,56.6659793088,4.1416053997,56.6659793088,50.0286767359,-0.0106153338814,
 ,1.24,1.01968857941,4.13397147309,3.92212105444,178.705484039,3.92212105444,178.705484039,4.13429557808,56.632930542,4.13429557808,56.632930542,50.0298765632,-0.00991127899397,
 ,1.26,1.02021917282,3.90632985211,3.86982516647,178.201544466,3.86982516647,178.201544466,4.12494300476,56.6421065179,4.12494300476,56.6421065179,50.0310144715,-0.00934865805263,
 ,1.28,1.02088071241,3.67090170668,3.81276005537,177.656660486,3.81276005537,177.656660486,4.11362930302,56.6929274416,4.11362930302,56.6929274416,50.0321094984,-0.00893377146753,
 ,1.3,1.02166240604,3.42779604207,3.75160713691,177.073330452,3.75160713691,177.073330452,4.10046696461,56.7839353663,4.10046696461,56.7839353663,50.0331801167,-0.00866574404772,
 ,1.32,1.02255016559,3.17700531501,3.68710970415,176.45446602,3.68710970415,176.45446602,4.08559818044,56.9128081769,4.08559818044,56.9128081769,50.0342434214,-0.00853700651904,
 ,1.34,1.02352735123,2.91842295586,3.62006766563,175.803483256,3.62006766563,175.803483256,4.06919332178,57.0763821023,4.06919332178,57.0763821023,50.0353144116,-0.00853395573552,
 ,1.36,1.02457562838,2.65186494424,3.5513318903,175.124397289,3.5513318903,175.124397289,4.05144890373,57.2706824172,4.05144890373,57.2706824172,50.036405369,-0.00863768364783,
 ,1.38,1.02567584841,2.37709478393,3.48179761248,174.421912752,3.48179761248,174.421912752,4.03258490494,57.4909633968,4.03258490494,57.4909633968,50.0375253334,-0.00882473061464,
 ,1.4,1.02680886802,2.09385115615,3.41239633226,173.701502416,3.41239633226,173.701502416,4.0128414025,57.7317599471,4.0128414025,57.7317599471,50.0386796802,-0.00906788236798,
 ,1.42,1.02795623728,1.80187738629,3.34408572639,172.969466679,3.34408572639,172.969466679,3.99247459003,57.9869542337,3.99247459003,57.9869542337,50.0398698149,-0.00933706043795,
 ,1.44,1.02910071068,1.5009517029,3.27783726149,172.232965965,3.27783726149,172.232965965,3.97175235182,58.2498607491,3.97175235182,58.2498607491,50.0410930036,-0.00960033778764,
 ,1.46,1.03022656367,1.19091719094,3.21462145489,171.500016122,3.21462145489,171.500016122,3.95094963522,58.5133324821,3.95094963522,58.5133324821,50.0423423503,-0.00982505473352,
 ,1.48,1.03131972497,0.871710407996,3.15539102415,170.779433803,3.15539102415,170.779433803,3.93034387616,58.7698892885,3.93034387616,58.7698892885,50.0436069178,-0.00997894640542,
 ,1.5,1.03236775753,0.543387843626,3.10106246694,170.080715344,3.10106246694,170.080715344,3.91021068333,59.0118674872,3.91021068333,59.0118674872,50.0448719708,-0.0100311595434,
 ,1.52,1.03335973592,0.206149685012,3.05249687876,169.413831183,3.05249687876,169.413831183,3.89081989032,59.2315874578,3.89081989032,59.2315874578,50.0461193073,-0.00995305710231,
 ,1.54,1.03428607411,-0.13963940722,3.01048100879,168.788920738,3.01048100879,168.788920738,3.87243197184,59.4215339589,3.87243197184,59.4215339589,50.0473276459,-0.0097187805324,
 ,1.56,1.03513835543,-0.49343271269,2.9757096289,168.215882213,2.9757096289,168.215882213,3.85529472504,59.5745422903,3.85529472504,59.5745422903,50.0484730479,-0.00930563155187,
 ,1.58,1.03590920822,-0.854487341741,2.94877020816,167.703868567,2.94877020816,167.703868567,3.83964006678,59.6839825497,3.83964006678,59.6839825497,50.0495293769,-0.00869440509749,
 ,1.6,1.03659225808,-1.22185411688,2.93013062413,167.260722703,2.93013062413,167.260722703,3.82568080639,59.7439341974,3.82568080639,59.7439341974,50.0504688172,-0.0078698189737,
 ,1.62,1.03718217302,-1.59437221566,2.92013023089,166.892406982,2.92013023089,166.892406982,3.81360731358,59.7493439766,3.81360731358,59.7493439766,50.0512624817,-0.0068211350561,
 ,1.64,1.03767480237,-1.9706695037,2.91897412521,166.602497816,2.91897412521,166.602497816,3.80358409156,59.696161775,3.80358409156,59.696161775,50.0518811342,-0.00554297257437,
 ,1.66,1.03806739505,-2.34916945592,2.92673003644,166.391819462,2.92673003644,166.391819462,3.79574635929,59.5814509356,3.79574635929,59.5814509356,50.052296034,-0.00403621530041,
 ,1.68,1.0383588688,-2.72810532309,2.94332704475,166.258279131,2.94332704475,166.258279131,3.79019681752,59.4034714016,3.79019681752,59.4034714016,50.0524798823,-0.00230884998164,
 ,1.7,1.03855009039,-3.10554180011,2.96855538639,166.196939651,2.96855538639,166.196939651,3.78700280636,59.1617354959,3.78700280636,59.1617354959,50.0524078311,-0.000376563884289,
 ,1.72,1.03864411975,-3.479403982,3.00206692551,166.200331365,3.00206692551,166.200331365,3.78619405233,58.8570368418,3.78619405233,58.8570368418,50.0520584975,0.0017370289532,
 ,1.74,1.03864636931,-3.84751294778,3.04337635867,166.258969532,3.04337635867,166.258969532,3.78776115564,58.4914529114,3.78776115564,58.4914529114,50.0514149263,0.00400059350273,
 ,1.76,1.03856463533,-4.20762695021,3.09186370732,166.362014608,3.09186370732,166.362014608,3.79165489627,58.0683211975,3.79165489627,58.0683211975,50.0504654446,0.00637570437377,
 ,1.78,1.03840896976,-4.55748692707,3.14677898471,166.497995959,3.14677898471,166.497995959,3.79778635705,57.5921884627,3.79778635705,57.5921884627,50.049204368,0.00881785034734,
 ,1.8,1.03819137966,-4.89486486392,3.20724998514,166.655517079,3.20724998514,166.655517079,3.80602779282,57.0687323471,3.80602779282,57.0687323471,50.0476325199,0.0112777488525,
 ,1.82,1.03792536239,-5.2176133987,3.2722939181,166.82387127,3.2722939181,166.82387127,3.81621413506,56.5046551029,3.81621413506,56.5046551029,50.0457575381,0.0137029147891,
 ,1.84,1.03762530782,-5.52371494153,3.34083317012,166.993517627,3.34083317012,166.993517627,3.82814502544,55.9075504119,3.82814502544,55.9075504119,50.0435939437,0.0160394400185,
 ,1.86,1.0373058194,-5.81132849657,3.4117149576,167.156392816,3.4117149576,167.156392816,3.84158732251,55.2857458911,3.84158732251,55.2857458911,50.0411629544,0.0182339403889,
 ,1.88,1.03698101998,-6.07883233541,3.48373418105,167.306059411,3.48373418105,167.306059411,3.85627810932,54.6481256396,3.85627810932,54.6481256396,50.0384920317,0.0202356128185,
 ,1.9,1.03666391444,-6.32486070685,3.55565850756,167.437711757,3.55565850756,167.437711757,3.8719283215,54.0039386107,3.8719283215,54.0039386107,50.0356141627,0.021998324345,
 ,1.92,1.03636587455,-6.54833288095,3.6262546258,167.54807303,3.6262546258,167.54807303,3.88822717737,53.3625994452,3.88822717737,53.3625994452,50.0325668896,0.0234826409224,
 ,1.94,1.03609629547,-6.74847300961,3.69431469516,167.635221431,3.69431469516,167.635221431,3.90484759486,52.7334885722,3.90484759486,52.7334885722,50.0293911124,0.0246577022409,
 ,1.96,1.03586244667,-6.92481953929,3.75868216751,167.698380801,3.75868216751,167.698380801,3.9214527067,52.1257579336,3.9214527067,52.1257579336,50.026129701,0.0255028540956,
 ,1.98,1.03566951038,-7.07722325083,3.81827631703,167.737703458,3.81827631703,167.737703458,3.93770344409,51.5481477629,3.93770344409,51.5481477629,50.0228259632,0.0260089488527,
 ,2.0,1.03552077164,-7.20583346605,3.8721149295,167.754063695,3.8721149295,167.754063695,3.95326697974,51.0088185938,3.95326697974,51.0088185938,50.0195220311,0.0261792092454,
 ,2.02,1.03541790256,-7.31107258265,3.91933467511,167.748871367,3.91933467511,167.748871367,3.96782564896,50.5152012628,3.96782564896,50.5152012628,50.0162572431,0.0260295281042,
 ,2.04,1.03536127367,-7.39359987223,3.95920874845,167.723908135,3.95920874845,167.723908135,3.98108584893,50.0738662813,3.98108584893,50.0738662813,50.0130666196,0.0255880688184,
 ,2.06,1.03535022896,-7.4542663244,3.99116143165,167.681184962,3.99116143165,167.681184962,3.99278638284,49.6904128156,3.99278638284,49.6904128156,50.009979538,0.0248940639167,
 ,2.08,1.0353832778,-7.49406310669,4.01477932919,167.62281844,4.01477932919,167.62281844,4.00270577621,49.3693768538,4.00270577621,49.3693768538,50.0070187152,0.0239957943002,
 ,2.1,1.03545818237,-7.5140667751,4.02981911921,167.5509248,4.02981911921,167.5509248,4.01066822707,49.1141580896,4.01066822707,49.1141580896,50.0041995784,0.0229478564883,
 ,2.12,1.0355719476,-7.51538458912,4.03621173966,167.467533008,4.03621173966,167.467533008,4.0165480225,48.926965582,4.0165480225,48.926965582,50.0015300738,0.0218079535253,
 ,2.14,1.03572074629,-7.49910311945,4.03406296345,167.374521025,4.03406296345,167.374521025,4.02027241561,48.8087831063,4.02027241561,48.8087831063,49.9990109095,0.0206335322226,
 ,2.16,1.03589982883,-7.46624284913,4.02365032348,167.273581051,4.02365032348,167.273581051,4.02182307307,48.7593559233,4.02182307307,48.7593559233,49.9966361912,0.0194786029276,
 ,2.18,1.03610347247,-7.4177207969,4.00541635519,167.166219712,4.00541635519,167.166219712,4.02123625528,48.7772010727,4.02123625528,48.7772010727,49.9943943734,0.0183910137274,
 ,2.2,1.03632501808,-7.35432249382,3.9799581646,167.053797385,3.9799581646,167.053797385,4.01860187826,48.8596430012,4.01860187826,48.8596430012,49.9922694395,0.0174103349403,
 ,2.22,1.03655702503,-7.27668403985,3.94801342342,166.937607292,3.94801342342,166.937607292,4.01406154615,49.0028753672,4.01406154615,49.0028753672,49.9902422262,0.0165663861929,
 ,2.24,1.03679155105,-7.18528449935,3.91044303357,166.818990072,3.91044303357,166.818990072,4.0078055587,49.2020484543,4.0078055587,49.2020484543,49.9882918211,0.0158783501082,
 ,2.26,1.03702053777,-7.08044853227,3.86821086399,166.699473954,3.86821086399,166.699473954,4.00006881773,49.4513801553,4.00006881773,49.4513801553,49.9863969778,0.0153543868547,
 ,2.28,1.03723625931,-6.96235882419,3.82236110591,166.580925195,3.82236110591,166.580925195,3.99112550663,49.7442873775,3.99112550663,49.7442873775,49.9845374943,0.0149916880787,
 ,2.3,1.03743177533,-6.83107750259,3.77399389195,166.465689309,3.77399389195,166.465689309,3.9812824198,50.0735342227,3.9812824198,50.0735342227,49.9826955057,0.0147769593149,
 ,2.32,1.03760132342,-6.68657528424,3.72423986977,166.356701496,3.72423986977,166.356701496,3.9708708881,50.4313934652,3.9708708881,50.4313934652,49.9808566295,0.0146873603724,
 ,2.34,1.03774059166,-6.52876662434,3.67423442272,166.257545714,3.67423442272,166.257545714,3.96023738069,50.8098184702,3.96023738069,50.8098184702,49.9790109004,0.0146919355634,
 ,2.36,1.03784682825,-6.35754871611,3.62509220641,166.172445977,3.62509220641,166.172445977,3.94973304391,51.2006233719,3.94973304391,51.2006233719,49.9771534355,0.0147535230114,
 ,2.38,1.03791876969,-6.1728419123,3.57788263415,166.106180703,3.57788263415,166.106180703,3.93970262684,51.5956696498,3.93970262684,51.5956696498,49.9752847827,0.0148310600857,
 ,2.4,1.03795639755,-5.97462907167,3.53360690056,166.063920055,3.53360690056,166.063920055,3.93047339317,51.9870568969,3.93047339317,51.9870568969,49.9734109329,0.0148821286848,
 ,2.42,1.03796056084,-5.7629914897,3.49317707377,166.050995859,3.49317707377,166.050995859,3.92234468793,52.3673145262,3.92234468793,52.3673145262,49.9715430027,0.0148655364875,
 ,2.44,1.03793252205,-5.53813942077,3.45739770935,166.072622177,3.45739770935,166.072622177,3.91557879066,52.7295895977,3.91557879066,52.7295895977,49.9696966243,0.0147437221006,
 ,2.46,1.03787349602,-5.30043567873,3.42695034853,166.133590547,3.42695034853,166.133590547,3.91039354712,53.0678242395,3.91039354712,53.0678242395,49.9678910991,0.0144848007965,
 ,2.48,1.0377842512,-5.05041134767,3.40238117402,166.237966596,3.40238117402,166.237966596,3.90695706124,53.3769147115,3.90695706124,53.3769147115,49.9661483854,0.01406412034,
 ,2.5,1.03766483147,-4.78877318432,3.38409202642,166.38881407,3.38409202642,166.38881407,3.90538449889,53.6528434059,3.90538449889,53.6528434059,49.9644919954,0.0134652588597,
 ,2.52,1.03751443827,-4.51640279783,3.37233493734,166.587969005,3.37233493734,166.587969005,3.90573685777,53.892775276,3.90573685777,53.892775276,49.9629458734,0.0126804588822,
 ,2.54,1.03733148861,-4.23434810891,3.36721029872,166.835881673,3.36721029872,166.835881673,3.90802143454,54.0951114845,3.90802143454,54.0951114845,49.9615333172,0.0117105479075,
 ,2.56,1.037113841,-3.94380788856,3.36866873527,167.131537925,3.36866873527,167.131537925,3.91219368703,54.2594954823,3.91219368703,54.2594954823,49.9602759891,0.0105644407967,
 ,2.58,1.03685915926,-3.64611034997,3.37651665235,167.472465228,3.37651665235,167.472465228,3.9181602332,54.3867700739,3.9181602332,54.3867700739,49.9591930471,0.00925834452714,
 ,2.6,1.03656536855,-3.34268684124,3.39042529052,167.854822369,3.39042529052,167.854822369,3.92578281754,54.4788879179,3.92578281754,54.4788879179,49.958300411,0.00781478290472,
 ,2.62,1.03623114755,-3.035041716,3.40994294819,168.273565606,3.40994294819,168.273565606,3.93488316682,54.5387817761,3.93488316682,54.5387817761,49.95761017,0.00626152554613,
 ,2.64,1.03585639714,-2.724719507,3.43450987794,168.722678482,3.43450987794,168.722678482,3.94524871654,54.5702040171,3.94524871654,54.5702040171,49.9571301363,0.00463045258882,
 ,2.66,1.03544262899,-2.41327063146,3.4634752614,169.195447949,3.4634752614,169.195447949,3.95663919655,54.5775468376,3.95663919655,54.5775468376,49.9568635577,0.00295633713769,
 ,2.68,1.03499322531,-2.10221700481,3.49611564911,169.684766498,3.49611564911,169.684766498,3.96879401925,54.5656550749,3.96879401925,54.5656550749,49.956809004,0.00127550738059,
 ,2.7,1.03451353437,-1.79301906456,3.53165430998,170.183438856,3.53165430998,170.183438856,3.98144033004,54.5396423673,3.98144033004,54.5396423673,49.9569604484,-0.000375625043491,
 ,2.72,1.0340107826,-1.48704571426,3.56928103592,170.684472673,3.56928103592,170.684472673,3.99430148023,54.5047191459,3.99430148023,54.5047191459,49.9573075494,-0.00196211991496,
 ,2.74,1.03349380283,-1.18554851195,3.60817204182,171.181335003,3.60817204182,171.181335003,4.00710559044,54.4660380846,4.00710559044,54.4660380846,49.9578361218,-0.00345201951672,
 ,2.76,1.03297259708,-0.889641029591,3.64750964489,171.668160278,3.64750964489,171.668160278,4.01959380914,54.4285598205,4.01959380914,54.4285598205,49.9585287582,-0.00481763725399,
 ,2.78,1.03245777066,-0.600283765081,3.68650138397,172.139900284,3.68650138397,172.139900284,4.0315278518,54.3969394991,4.0315278518,54.3969394991,49.959365538,-0.00603644973032,
