Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),
Configuration Field Inputs,50,50,10,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Frequency,ROCOF,
 ,0.32,1.14105524437,-3.3669230844,0.00770591370633,-108.519103681,0.0617621912219,-175.038021326,0.0884194049345,-107.519674315,0.0338791671101,-119.391861764,0.12490911375,-94.2783329601,0.0529571579878,-86.323445069,1.99978133555,-130.523039533,0.469503921923,-149.656151144,0.164322280578,177.143025287,49.9516446785,0.00649867624273,
 ,0.34,1.14115552675,-3.00252016998,0.00815451060452,-114.676382822,0.0610868220785,-174.807643558,0.0893236467355,-108.897924209,0.0345850056425,-120.707627405,0.12504251265,-94.331748224,0.052858810418,-86.9200339967,2.00513136075,-130.270132446,0.467190784207,-149.228266672,0.161204377106,177.400127089,49.9501189011,0.0102929420826,
 ,0.36,1.14122440981,-2.62152715256,0.00860154923401,-119.194532269,0.0603796343065,-174.568745242,0.0899138041681,-109.639296127,0.0350579300969,-121.428034233,0.12516953436,-94.3011482424,0.0527898075942,-87.2544707935,2.01074060469,-130.009653553,0.464805564493,-148.781188966,0.157948555592,177.666716275,49.9480769263,0.0142519477217,
 ,0.38,1.14126825055,-2.22139031868,0.00899383259724,-122.324775994,0.0596360526417,-174.319107791,0.0901355027575,-109.763415737,0.0352756699963,-121.586656237,0.125284185128,-94.1736948811,0.05274242622,-87.3153085638,2.01625870462,-129.729629358,0.46231892164,-148.31090512,0.154530669376,177.945801559,49.9456301798,0.0176859935599,
 ,0.4,1.14129129032,-1.80094420503,0.00929603491028,-124.303731165,0.0588540475438,-174.057492439,0.0899798430245,-109.298572658,0.0352357917848,-121.21348831,0.125381418515,-93.9425431827,0.0527112535507,-87.1025206355,2.02142827957,-129.422251221,0.459717879943,-147.815258584,0.150939562303,178.239305582,49.9429433401,0.0200800724109,
 ,0.42,1.14129509651,-1.36060841035,0.00948807902496,-125.323042496,0.058034505259,-173.783839193,0.0894797095323,-108.282487754,0.0349548018985,-120.337465517,0.125457594686,-93.6076165265,0.0526932105744,-86.6278654163,2.02610757839,-129.084610832,0.457008162886,-147.29431352,0.147179001573,178.547775592,49.9402168529,0.0210726611914,
 ,0.44,1.14127863932,-0.902429068009,0.009562395646,-125.528196541,0.0571813265046,-173.499324059,0.0887019611891,-106.764792132,0.03446590268,-118.990450785,0.1255107519,-93.1757289982,0.0526871155441,-85.9144305364,2.03028013496,-128.718825315,0.45421461596,-146.750482443,0.143268146404,178.870270149,49.9376667842,0.0204608900443,
 ,0.46,1.14123902349,-0.429960899882,0.0095214333026,-125.026628816,0.0563012431657,-173.206262424,0.0877361114964,-104.810074142,0.0338153644358,-117.21218884,0.125540663317,-92.6600458947,0.0526929033833,-84.995333383,2.03405038243,-128.331564012,0.451379685161,-146.188397752,0.139240502338,179.20444706,49.9355034894,0.0182076316679,
 ,0.48,1.14117267331,0.051997066132,0.00937536282412,-123.897039065,0.0554033674864,-172.907874819,0.086680622348,-102.500096626,0.0330576293966,-115.05556688,0.125548679272,-92.0789409018,0.0527106899867,-83.911619214,2.03762530932,-127.933056031,0.448560058886,-145.614543051,0.135141461476,179.546836128,49.9339111261,0.0144389837828,
 ,0.5,1.14107661839,0.537783249467,0.00913988380809,-122.197385334,0.0544985141744,-172.607955876,0.0856285978294,-99.9337047681,0.0322495004991,-112.591125529,0.12553738347,-91.4543693816,0.0527399019198,-82.7094884248,2.04128354431,-127.535713197,0.445821734186,-145.03669212,0.131024676416,179.893242165,49.9330301022,0.00942775313416,
 ,0.52,1.14094950781,1.02133120764,0.00883411445749,-119.971080594,0.0535983610597,-172.310501494,0.0846552150221,-97.2232836295,0.0314440656079,-109.909317769,0.12551011971,-90.8099260513,0.0527786743314,-81.4370861595,2.04533469265,-127.152542461,0.443233937304,-144.463226291,0.126947645954,-179.760799454,49.9329442896,0.00356273989955,
 ,0.54,1.14079209719,1.49665371174,0.00847862983417,-117.251461533,0.0527145350821,-172.019349451,0.0838092872171,-94.4875355222,0.030685280454,-107.118899177,0.125470469126,-90.1687874136,0.0528236559204,-80.1411715476,2.05007315614,-126.795541336,0.440862494741,-143.902411642,0.122966985915,-179.4195938,49.9336743397,-0.00269367239473,
 ,0.56,1.14060715849,1.95830131468,0.00809377459401,-114.064625462,0.0518577230653,-171.737876116,0.0831106277758,-91.8416264575,0.0300042275888,-104.340468251,0.125421769598,-89.5517509802,0.0528702640085,-78.8640207229,2.05573178647,-126.474266679,0.438763376782,-143.361715821,0.119133901671,-179.086942185,49.9351777699,-0.00885529838416,
 ,0.58,1.14039896906,2.40174708914,0.00769840094023,-110.430728341,0.0510369072878,-171.468772221,0.0825534375129,-89.3868082605,0.0294178277197,-101.695640677,0.125366762633,-88.9755727931,0.052913328491,-77.6408913943,2.06244125128,-126.194740717,0.436977177297,-142.847233408,0.115490359846,-178.765906205,49.9373557404,-0.0144639225486,
 ,0.6,1.14017266332,2.82365804388,0.00730916076748,-106.364095708,0.0502588128264,-171.213901879,0.0821142935412,-87.2018533226,0.0289301785119,-99.2940625292,0.125307426538,-88.4517725923,0.0529479761504,-76.4982926539,2.07020069877,-125.958811559,0.435525221425,-142.363272773,0.11206637585,-178.458669096,49.9400657044,-0.0191374110694,
 ,0.62,1.13993372849,3.22202653825,0.00694040606294,-101.873162915,0.0495276284058,-170.974238236,0.0817621765309,-85.337921912,0.0285359356868,-97.2214484144,0.12524501232,-87.986025458,0.052970556169,-75.453185916,2.07886411246,-125.764025427,0.434407802675,-141.912140188,0.108878702747,-178.166465217,49.943138492,-0.0226090037905,
 ,0.64,1.13968780515,3.5961502719,0.0066046262057,-96.9622260182,0.0488450287748,-170.749868991,0.081467777478,-83.8172933029,0.0282245826821,-95.5314400087,0.125180250679,-87.578195432,0.0529794024313,-74.5131218787,2.08814477148,-125.604003902,0.433604769775,-141.494140205,0.105931043916,-177.889554651,49.9463979346,-0.0247537056339,
 ,0.66,1.13944077087,3.94646563687,0.0063131932269,-91.6377447479,0.048210489512,-170.540072242,0.0812100137954,-82.6353973307,0.0279843266368,-94.2426282301,0.125113658323,-87.2229974624,0.0529752657686,-73.6772181043,2.09763778199,-125.469261795,0.433078362174,-141.107794207,0.103215737659,-177.6272466,49.9496808942,-0.025599122472,
 ,0.68,1.13919892547,4.27425497552,0.00607703440856,-85.9215202946,0.0476218499078,-170.343470369,0.0809788325783,-81.7651490187,0.0278047161049,-93.3405108656,0.125045851598,-86.9112064061,0.0529613186815,-72.9378125404,2.10685815011,-125.348357273,0.432777892725,-140.750260126,0.100716696025,-177.378005683,49.9528555203,-0.0253196610753,
 ,0.7,1.13896902962,4.58126215435,0.00590676840384,-79.8702669505,0.0470760509182,-170.158268903,0.0807745103897,-81.1626484081,0.0276776748033,-92.7832107784,0.124977781729,-86.6312726473,0.0529427207841,-72.2825877466,2.11528977131,-125.229239378,0.432645652258,-140.417914654,0.0984132408152,-177.139688576,49.9558357335,-0.0242146445043,
 ,0.72,1.1387580058,4.86926132616,0.00581191822314,-73.5955155026,0.0465699566361,-169.982574801,0.0806044614551,-80.773564594,0.0275972064342,-92.5095482481,0.124910836877,-86.3711590947,0.0529258183139,-71.6969403354,2.12243936592,-125.100648494,0.432623298273,-140.1070368,0.0962843822406,-176.909941076,49.9585903079,-0.0226725438433,
 ,0.74,1.13857226682,5.13962940811,0.00579914126962,-67.2719696953,0.0461011610876,-169.814766657,0.0804789248541,-80.5397158968,0.0275583619558,-92.4481940499,0.124846801634,-86.1201886399,0.0529171195748,-71.1663628096,2.1278889612,-124.953429655,0.432657994664,-139.814512582,0.0943130411319,-176.68673967,49.9611455082,-0.0211250973925,
 ,0.76,1.13841682409,5.39297271947,0.00586995501465,-61.1228134715,0.0456686871804,-169.653866123,0.0804068416473,-80.4053920248,0.0275561202532,-92.5267893527,0.124787709435,-85.870687945,0.052922227401,-70.6786087356,2.13134096314,-124.781633277,0.432707668694,-139.538470454,0.0924897280421,-176.469003835,49.9635809467,-0.019996366718,
 ,0.78,1.13829446178,5.62885227037,0.0060188835688,-55.3819714624,0.0452734992991,-169.499845179,0.0803928652108,-80.3228991659,0.027584668018,-92.6800169098,0.124735652659,-85.619234123,0.0529449127959,-70.2254307888,2.13265096583,-124.583299964,0.432744905182,-139.278760101,0.0908152584444,-176.257159087,49.966019111,-0.0196524967272,
 ,0.8,1.13820528251,5.84564110586,0.00623288842152,-50.2495521234,0.0449187724272,-169.353805452,0.0804359323933,-80.2567732218,0.0276372846026,-92.8557477765,0.124692619529,-85.3673544562,0.0529864815512,-69.8037204078,2.13184493536,-124.360853853,0.432759165133,-139.037204949,0.0893021924459,-176.053515209,49.968609734,-0.0203579168893,
 ,0.82,1.13814682161,6.04053228026,0.00649233205769,-45.8620854742,0.044609885981,-169.217985548,0.0805293311805,-80.1861989232,0.0277067641809,-93.0186738139,0.12466040571,-85.1215917022,0.0530455264265,-69.4159402055,2.12911904256,-124.121061406,0.432757170755,-138.817589104,0.0879748265802,-175.862347338,49.971510764,-0.0222429415283,
 ,0.84,1.13811473164,6.20969918738,0.00677305111917,-42.2879802811,0.0443541377812,-169.095585896,0.0806618655036,-80.1054065471,0.0277861314673,-93.1512535281,0.12464061023,-84.8929217194,0.0531180854127,-69.0698214746,2.12482206831,-123.874548885,0.43276143703,-138.625377199,0.086867720144,-175.689625084,49.9748680612,-0.0252863721783,
 ,0.86,1.13810383631,6.3485929232,0.00704887447556,-39.5429419436,0.0441602014428,-168.990438464,0.0808195933581,-80.0221262252,0.0278693620199,-93.2522286845,0.124634684522,-84.6955869074,0.0531981576181,-68.7773874374,2.11942192158,-123.634910489,0.432807065031,-138.467203641,0.0860228951735,-175.54241214,49.9787960853,-0.0293150128544,
 ,0.88,1.13810922599,6.45234592646,0.00729409951784,-37.6131780864,0.0440373775326,-168.906579642,0.0809876695973,-79.9544657607,0.0279518814077,-93.3332865072,0.124643975111,-84.5454784581,0.053278476001,-68.5534429442,2.1134593692,-123.417478564,0.432937059999,-138.350198965,0.0854859933642,-175.428035426,49.9833617345,-0.0340201751565,
 ,0.9,1.1381270685,6.51623907088,0.00748571978955,-36.4768430526,0.0439947128991,-168.847799282,0.0811519775384,-79.9267694079,0.0280307360593,-93.4145924688,0.124669695607,-84.4582538558,0.0533514086628,-68.4137294968,2.10749349738,-123.237864349,0.433196600752,-138.281239784,0.0853017904267,-175.353176478,49.988573155,-0.0389894081358,
 ,0.92,1.13815493621,6.53618214205,0.00760536465354,-36.1197808175,0.0440400804911,-168.817233771,0.0813003981597,-79.9650888204,0.028104448459,-93.5199240205,0.124712784422,-84.4474071414,0.0534098589039,-68.372973128,2.10204454005,-123.11040861,0.433626847536,-138.266212839,0.0855095447876,-175.323051088,49.994374798,-0.0437499765848,
 ,0.94,1.13819165099,6.50915611517,0.00764095417111,-36.5455203061,0.0441793204181,-168.817049658,0.081423687065,-80.0928700203,0.028172654839,-93.6720536026,0.124773644754,-84.5225149869,0.0534480535138,-68.4430514212,2.09754029382,-123.046701376,0.434258995415,-138.309373989,0.0861386827022,-175.340810395,50.0006492959,-0.0478192368695,
 ,0.96,1.13823683627,6.4335699189,0.00758805673568,-37.7807778058,0.0444155396363,-168.848236502,0.0815159916459,-80.3273656297,0.0282356614031,-93.888909299,0.124851809435,-84.6878615934,0.0534621396072,-68.6314798777,2.09427219668,-123.054333654,0.435109317648,-138.412864098,0.0872052913122,-175.407229714,50.0072259668,-0.0507562662377,
 ,0.98,1.13829046408,6.30949365946,0.00745091000075,-39.8771898898,0.0447486520091,-168.910504989,0.0815750564002,-80.6771515873,0.0282940493503,-94.1809070673,0.124945610123,-84.94160257,0.0534505430421,-68.9403743793,2.09236619346,-123.136027437,0.436175868611,-138.576421265,0.0887098079044,-175.520677907,50.0138950273,-0.0522090568708,
 ,1.0,1.13835265321,6.13874327469,0.0072430296576,-42.9083306309,0.0451752142293,-169.002276725,0.0816021563474,-81.140983531,0.0283484225828,-94.5497031201,0.125051945647,-85.2755672936,0.0534140692624,-69.3659926537,2.09177182128,-123.289252534,0.437437324961,-138.797307755,0.0906361672896,-175.677309808,50.0204260039,-0.0519522700295,
 ,1.02,1.13842382993,5.9248068231,0.00698725317509,-46.9585955034,0.0456885794851,-169.120756039,0.0816017868357,-81.7080808532,0.0283993403966,-94.9884571966,0.12516623256,-85.6757277215,0.0533557483574,-69.8988986651,2.09227075044,-123.506383105,0.438854163293,-139.070452546,0.092952514008,-175.871412604,50.0265884256,-0.0499117499639,
 ,1.04,1.1385051671,5.67261870446,0.00671489987863,-52.098006552,0.0462793540621,-169.262084032,0.0815811332054,-82.3597803415,0.0284474244629,-95.4835311074,0.125282585218,-86.1232874742,0.0532804427353,-70.5247331381,2.09350364277,-123.775381559,0.440372052532,-139.388796021,0.0956134183569,-176.095855748,50.0321726738,-0.0461734442641,
 ,1.06,1.13859905676,5.38820374723,0.00646347294975,-58.3372935396,0.0469361069953,-169.421580922,0.081549347527,-83.0723585515,0.0284935857106,-96.0173833385,0.125394223192,-86.5962770161,0.053194252638,-71.2255134985,2.09501200128,-124.08093338,0.441927040662,-139.743809719,0.0985633722665,-176.342618954,50.0370088539,-0.0409758715275,
 ,1.08,1.13870931666,5.07822689182,0.00627218055189,-65.5672084579,0.0476462540707,-169.594076859,0.0815166700194,-83.8206872107,0.0285392901227,-96.5722739579,0.125494054577,-87.0714869185,0.0531037750338,-71.9813302377,2.09629000446,-124.405904303,0.443451893329,-140.126149193,0.101741200503,-176.603381888,50.040981723,-0.034686768403,
 ,1.1,1.13884090894,4.74949462131,0.00617507405827,-73.5097390698,0.0483970189131,-169.774313639,0.0814934492889,-84.5822691886,0.0285867782815,-97.1342775167,0.125575348047,-87.5265374058,0.0530152945192,-72.7722583238,2.09684036164,-124.732958383,0.444882831351,-140.526382392,0.105084921576,-176.870145942,50.0440400754,-0.0277660604575,
 ,1.12,1.13899913157,4.40845989715,0.0061933286369,-81.7307340104,0.0491763680154,-169.957376812,0.0814891410918,-85.3411207693,0.0286391739825,-97.6970263885,0.125632392263,-87.9418714734,0.052934005492,-73.5802678871,2.09622806505,-125.046164619,0.446165920928,-140.935722297,0.10853654477,-177.135833271,50.0461995366,-0.0207187955078,
 ,1.14,1.13918845564,4.06078217953,0.00633020884482,-89.7403909106,0.0499738235045,-170.139099655,0.0815114027415,-86.090940396,0.0287004594843,-98.2645858156,0.125661048994,-88.302470429,0.0528633749253,-74.3909051419,2.09412646982,-125.332429217,0.447262471795,-141.346685328,0.11204630154,-177.394788629,50.0475384237,-0.0140429686922,
 ,1.16,1.13941133719,3.71098800757,0.00657184184589,-97.1333163322,0.0507810749633,-170.316375762,0.0815654444176,-86.8370537856,0.0287753483459,-98.8529106873,0.125659130262,-88.5991217357,0.052804746991,-75.1945285743,2.09035121683,-125.582615904,0.448152954305,-141.753600058,0.115575878477,-177.643108989,50.0481871042,-0.00817797315042,
 ,1.18,1.13966736474,3.36226633362,0.0068932573671,-103.678382698,0.05159233601,-170.487329008,0.0816538289381,-87.5967574361,0.0288691319271,-99.4894669059,0.125626560732,-88.8291150436,0.0527572608998,-75.9869292049,2.08487890353,-125.79225248,0.448839115814,-142.152905825,0.119100333899,-177.878748692,50.0483120332,-0.00345949361731,
 ,1.2,1.13995299878,3.01641776697,0.00726594288812,-109.319598022,0.0524044187584,-170.651315488,0.0817768925813,-88.3978834684,0.0289875878825,-100.210818688,0.125565316637,-88.9962983765,0.0527181041077,-76.7692335822,2.07784892844,-125.96176326,0.449344134487,-142.543206536,0.122608524707,-178.101388069,50.0480962547,-8.59618094965e-05,
 ,1.22,1.14026195893,2.67395983585,0.0076635130773,-114.120912657,0.0532165269769,-170.808764415,0.0819338548216,-89.2756430623,0.0291369981045,-101.05826719,0.125479157866,-89.1104878291,0.0526830632164,-77.5470742338,2.06954849427,-126.096210517,0.449710792,-142.925077139,0.126102027958,-178.312099302,50.0477185449,0.00189965774613,
 ,1.24,1.14058609827,2.33437315883,0.00806444402544,-118.203688013,0.0540297953169,-170.960894448,0.0821244812697,-90.2680278535,0.0293242273199,-102.071936549,0.125373190481,-89.1862863199,0.0526472774847,-78.3291011173,2.0603823234,-126.204571072,0.449997789386,-143.300653054,0.129592698182,-178.512880987,50.0473335245,0.00261075311468,
 ,1.26,1.14091646002,1.99645786137,0.00845248150207,-121.701544701,0.0548466265528,-171.109360738,0.0823508947771,-91.4102241554,0.0295566888035,-103.2839988,0.125253314512,-89.2414253389,0.0526060588693,-79.1249861727,2.05083018097,-126.298615389,0.4502744877,-143.673060221,0.133099144115,-178.706151193,50.0470549404,0.00230058526756,
 ,1.28,1.14124419228,1.65875743358,0.00881571217828,-124.735015039,0.0556699001357,-171.255891765,0.0826188797898,-92.7286184804,0.0298419263139,-104.711976596,0.125125626466,-89.2947932706,0.0525556290454,-79.9431324762,2.04139670544,-126.391494671,0.450614527945,-144.045760514,0.136642524943,-178.894282845,50.0469439609,0.00133037007943,
 ,1.3,1.14156110482,1.31999999036,0.00914505913653,-127.400135866,0.0565021412429,-171.401964909,0.082937913098,-94.2350653194,0.0301865396176,-106.35322723,0.124995854659,-89.3643494849,0.0524936428845,-80.7883360304,2.03255910827,-126.496174543,0.451088950643,-144.421892154,0.140242143463,-179.079238311,50.0470037397,0.000125621445965,
 ,1.32,1.14185983419,0.979505474141,0.00943267519079,-129.765032042,0.0573447469796,-171.548551015,0.0833192915812,-95.9221655484,0.030594323671,-108.181722749,0.124868903309,-89.4651399911,0.0524194166037,-81.6596617264,2.02471877499,-126.623878595,0.451759554708,-144.803678331,0.143911340631,-179.262323049,50.0471807849,-0.00087419119885,
 ,1.34,1.14213375831,0.637511805225,0.00967052360173,-131.870542731,0.0581973629083,-171.695938987,0.0837721671583,-97.7603354476,0.031063771629,-110.14798511,0.124748564622,-89.6076244111,0.0523338470792,-82.5487859028,2.01816248195,-126.782716196,0.452673264927,-145.191963199,0.147654166268,-179.444045955,50.0473728899,-0.00126690911821,
 ,1.36,1.14237689286,0.295382564394,0.00984933792937,-133.732577038,0.0590574875926,-171.843638605,0.0842979850927,-99.6973399577,0.0315854249227,-112.182428162,0.124637427237,-89.7964942301,0.0522390814519,-83.4390252122,2.01303778488,-126.976661058,0.45385818962,-145.585917209,0.151463215389,-179.624058581,50.0474426621,-0.000734169305568,
 ,1.38,1.14258397071,-0.0443278517038,0.00995809173666,-135.344779231,0.0599203564247,-171.990356228,0.084884564245,-101.660615928,0.0321397963714,-114.201482924,0.124536970355,-90.0301109254,0.052138056286,-84.3052134301,2.00934527756,-127.205015946,0.455321845009,-145.982936912,0.155318887661,-179.801150341,50.0472351052,0.000921841548713,
