Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),
Configuration Field Inputs,50,50,8,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Frequency,ROCOF,
 ,0.2,1.02610498158,-1.85758227042,0.519882112722,28.9434556656,0.153902812755,-27.454200148,0.129755748306,-18.3099887618,1.56667580501,23.3406621181,0.199020409275,23.4157015365,0.211628394312,24.0910966432,0.0123450976558,-26.2402293727,49.8886677115,0.298149445942,
 ,0.22,1.02456810409,-0.907340624451,0.536027927896,28.9916707533,0.156306993595,-26.2249161186,0.131981837237,-17.2568592979,1.6033458919,23.6234915636,0.203401229604,23.7997052596,0.216375437412,24.487178725,0.0126051179269,-24.0901481769,49.8763159673,0.164761584805,
 ,0.24,1.02319567303,-0.00729340283029,0.549385533524,29.1542969211,0.158258234359,-25.124671836,0.133779740587,-16.2909997934,1.63281845724,23.9801066561,0.206733359135,24.2547521637,0.220067483163,24.9438678864,0.0127531732165,-22.4353458951,49.8758849533,0.0596734038166,
 ,0.26,1.02204065881,0.833931442018,0.559565111053,29.4174043535,0.159699320477,-24.1601095584,0.135099290439,-15.4228125555,1.65415905025,24.401999963,0.208887541611,24.7725014211,0.222573176937,25.4519947246,0.0127797057911,-21.2894579499,49.8808453543,-0.00446859095772,
 ,0.28,1.02114148614,1.60985354887,0.56629073854,29.7681038174,0.160591771529,-23.3370503026,0.135906381434,-14.6597255215,1.66671560859,24.8811761729,0.209774509275,25.3454865509,0.223802098269,26.0035983636,0.0126825239641,-20.6650638132,49.888436778,-0.0405804118635,
 ,0.3,1.02052282846,2.31612997634,0.569416558189,30.1961007881,0.160916892277,-22.6589605187,0.136184552979,-14.0060954146,1.6701607528,25.4113683538,0.209351971224,25.968283635,0.223710301376,26.5928512731,0.0124668679677,-20.5743401846,49.8973930457,-0.0603737482765,
 ,0.32,1.02019543251,2.95055332546,0.568931486747,30.6943259765,0.160675951748,-22.1262833257,0.135935415289,-13.4632383352,1.66450580262,25.9885973765,0.207626977173,26.6381399584,0.222302413683,27.2164990935,0.0121451239928,-21.0279314009,49.9070369537,-0.0709002624259,
 ,0.34,1.02015633092,3.51302108621,0.564957990923,31.2589985587,0.159889821394,-21.736153867,0.135178445252,-13.0294536832,1.6500993893,26.6112850537,0.204655972057,27.3551544565,0.219631641048,27.8739618166,0.0117361451498,-22.0318680128,49.9169253942,-0.0758468197529,
 ,0.36,1.02038979865,4.00545913591,0.557746187831,31.8892661404,0.158598073161,-21.4822756666,0.133950252903,-12.7000591635,1.62761363298,27.2799950761,0.20054297496,28.1220527586,0.215797994026,28.5671092749,0.0112641476119,-23.5819921886,49.9267142481,-0.0770364080478,
 ,0.38,1.02086908561,4.4316905386,0.547663750604,32.5864705564,0.156857542168,-21.3548674599,0.132303360866,-12.467453753,1.59801916883,27.99682741,0.195436076906,28.9435553056,0.210944913779,29.2997020298,0.0107571344465,-25.6553019026,49.9361104293,-0.0753862050533,
 ,0.4,1.02155878341,4.79724752296,0.535181787744,33.3530454217,0.154740358964,-21.34065587,0.130304511007,-12.3212218656,1.56254951553,28.7644742071,0.189522324179,29.8253033452,0.205254367245,30.0764754497,0.0102448118112,-28.1981692111,49.9448580106,-0.0714185047021,
 ,0.42,1.02241758866,5.10912883758,0.520856767761,34.1910428425,0.152331461843,-21.4229235586,0.128032504038,-12.2482929468,1.5226550393,29.5849510542,0.183021006491,30.7722970784,0.198940438849,30.9018455455,0.00975604364303,-31.1129156308,49.9527372581,-0.0655084350229,
 ,0.44,1.02340118298,5.37550779329,0.505308639632,35.100314123,0.149725618866,-21.5816445613,0.125575586993,-12.2331752218,1.47994700693,30.4580505547,0.176175394784,31.786826749,0.192241471062,31.7782418956,0.00931608101379,-34.2467719093,49.9595681114,-0.057995371607,
 ,0.46,1.02446495033,5.60539901326,0.489195547703,36.0764412225,0.147024022244,-21.7937558649,0.123028427081,-12.2582888067,1.43613289888,31.3796319258,0.169243067482,32.8659623861,0.185410891881,32.7041400688,0.00894408776828,-37.3896885456,49.9652146648,-0.0492280882598,
 ,0.48,1.02556628932,5.80829446919,0.473185949336,37.1086382931,0.144330559608,-22.0336269554,0.120488743553,-12.3044294741,1.39294521003,32.3399612776,0.16248512663,33.9988335664,0.178707007747,33.6719853615,0.00865172289002,-40.2872692151,49.9695891574,-0.0395784989051,
 ,0.5,1.02666634509,5.99378169963,0.457929479571,38.1780052619,0.141747908589,-22.2737922418,0.118053705415,-12.3513960672,1.35206726503,33.3224375652,0.156154831251,35.1641803069,0.17238222358,34.6663684875,0.00844346769008,-42.6702189334,49.9726547396,-0.0294403323821,
 ,0.52,1.02773107401,6.17115895032,0.44402847275,39.2566727116,0.139373632828,-22.4859973409,0.115816235158,-12.3788064285,1.31506083964,34.3031375538,0.150486434081,36.3289397231,0.166672348285,35.6629941295,0.00831882475575,-44.2939781356,49.974426588,-0.0192202052283,
 ,0.54,1.02873165117,6.34906308514,0.432012459548,40.3084389123,0.137296469275,-22.6425719796,0.11386138068,-12.3671032434,1.28330115743,35.2516201481,0.14568522033,37.4488128071,0.161786796015,36.6290848229,0.00827565625183,-44.9774053841,49.9749711057,-0.00932462640187,
 ,0.56,1.0296443225,6.53512628559,0.422317945055,41.2913503677,0.135592983272,-22.718077766,0.112262925241,-12.2987100525,1.25792457131,36.1332701557,0.14191977655,38.471618095,0.157900511848,37.5257540504,0.00831328926489,-44.6310717776,49.974403076,-0.000144890523189,
 ,0.58,1.03044987517,6.73567669545,0.415275104519,42.1622437791,0.134324731562,-22.6910967631,0.111080397821,-12.1592437651,1.23979254287,36.9131019323,0.139317217131,39.3436051874,0.155148247084,38.3124579815,0.00843401182965,-43.2707685223,49.9728807705,0.00795873410479,
 ,0.6,1.03113294076,6.9554963187,0.411101701625,42.8826135031,0.133536024469,-22.5459479498,0.110356626558,-11.9386380282,1.22947254267,37.5604544464,0.137961429862,40.0178244203,0.153621366678,38.9529297339,0.00864222411909,-41.0147533349,49.9705991566,0.0146722945137,
 ,0.62,1.03168134894,7.19764680379,0.409902932917,43.424538141,0.133252332952,-22.27407319,0.110115951307,-11.6320037831,1.2272331415,38.0535772499,0.137893574793,40.462548797,0.153366814793,39.4212682211,0.00894150065533,-38.0637830553,49.967781482,0.019741804186,
 ,0.64,1.03208571414,7.46337048148,0.411674754748,43.7751273244,0.133479358989,-21.8748491566,0.110363182849,-11.2400694123,1.23304832271,38.3829595087,0.139113508351,40.6672633492,0.154387452437,39.7064959526,0.00933074728269,-34.6656360448,49.9646696214,0.0229843103042,
 ,0.66,1.03233937127,7.75207041688,0.416308211073,43.9382536489,0.13420278415,-21.3556657393,0.111083368212,-10.7691087753,1.24660611826,38.5525219738,0.14158089702,40.6443110004,0.156642961232,39.81421316,0.00980104307449,-31.072339655,49.9615136468,0.0242956721155,
 ,0.68,1.03243868916,8.06136951076,0.423593443703,43.9331423227,0.135388723566,-20.731246679,0.112242392438,-10.2303648628,1.26731909345,38.5784020315,0.145215550971,40.4257512268,0.160050919842,39.764900412,0.010334372172,-27.5033286603,49.9585611181,0.0236546223411,
 ,0.7,1.03238369922,8.38724501234,0.433223805963,43.7903521113,0.136984922485,-20.0223335001,0.11378841301,-9.63907620504,1.2943376655,38.485761284,0.149897511913,40.0566274767,0.164488267635,39.5895291177,0.010904518815,-24.1250859739,49.9560465938,0.0211229482473,
 ,0.72,1.03217889639,8.72423132844,0.444801857324,43.546374732,0.138922721632,-19.2539627616,0.115654081552,-9.01327791766,1.32656985578,38.3045424198,0.15546808163,39.5868472937,0.169793813535,39.3238996577,0.0114795541306,-21.0490057268,49.9541818415,0.0168418496326,
 ,0.74,1.03183401607,9.06568087486,0.457849325264,43.2382572717,0.141119776956,-18.4536083922,0.117759459826,-8.37256117405,1.36271157184,38.0652291597,0.161732960356,39.0638843043,0.175772493898,39.0032486181,0.0120250281993,-18.3416067504,49.9531471864,0.0110247046947,
 ,0.76,1.03136457282,9.4040700913,0.471822371674,42.8993439807,0.143483455146,-17.6494325104,0.120015489695,-7.73693928131,1.40128988127,37.795442784,0.168468098921,38.5277289071,0.182201758672,38.6582316275,0.0125071403246,-16.0392418018,49.9530843793,0.00394662227109,
 ,0.78,1.03079196898,9.73133583519,0.486132209074,42.5566748697,0.145914755565,-16.8688117136,0.122327837993,-7.12590757308,1.44071898368,37.5178037919,0.175428135575,38.0084870128,0.188839982661,38.3127205531,0.0128954836116,-14.1617338388,49.9540912901,-0.0040686936235,
 ,0.8,1.03014303895,10.0392263776,0.500169899917,42.2300390752,0.148312551577,-16.1372142816,0.124600914216,-6.55772320861,1.47936595682,37.2490866816,0.182356726653,37.5262317207,0.195436384484,37.9832769706,0.0131652182341,-12.7225758852,49.9562186383,-0.0126640825388,
 ,0.82,1.02944897898,10.3196512699,0.513333431785,41.9323304005,0.150577913274,-15.4774253161,0.126741855342,-6.04888664319,1.51562168081,37.0004231016,0.188997825967,37.0923448141,0.201741710167,37.6798420445,0.0132986637362,-11.7355090387,49.9594688542,-0.0214652312823,
 ,0.84,1.02874370755,10.5650154191,0.525054965974,41.6707236444,0.152618273688,-14.9090663514,0.128664286992,-5.61378416622,1.54797184085,36.778194395,0.195106978561,36.711579593,0.207518904154,37.407111382,0.0132863488009,-11.2181955329,49.9637970405,-0.0300971944706,
 ,0.86,1.02806179223,10.7685246288,0.534826369812,41.4482243406,0.154351227248,-14.448334631,0.130291699636,-5.2644467587,1.57506333819,36.585263571,0.200461856347,36.3842631339,0.2125530872,37.1661485793,0.0131275625184,-11.1937775416,49.9691138783,-0.038200165203,
 ,0.88,1.0274361509,10.9244523088,0.542221565112,41.2652565478,0.155707793073,-14.1078877764,0.131560316441,-5.01038721389,1.59576239803,36.422271095,0.204871473791,36.1082838088,0.216660317551,36.9559330763,0.0128304407226,-11.6907922114,49.9752902188,-0.0454436332617,
 ,0.9,1.02689577784,11.0283596407,0.546914692324,41.1210766275,0.156635026027,-13.8968122515,0.132421369419,-4.85848811083,1.60920178452,36.2888094702,0.208183720331,35.8806958951,0.219694777662,36.7746710737,0.0124116026783,-12.7414302196,49.9821630355,-0.0515382928387,
 ,0.92,1.0264637514,11.0772638508,0.548693502728,41.0149000181,0.15709790611,-13.820630748,0.132842737087,-4.81292336954,1.61481556983,36.1843695386,0.210291006894,35.6988933655,0.221554174402,36.6207951405,0.0118953261006,-14.3775660496,49.9895423868,-0.0562453652848,
 ,0.94,1.02615575146,11.0697511498,0.547467706943,40.9466926254,0.157080475805,-13.881319456,0.132809926207,-4.87510382747,1.61236072931,36.1090061521,0.211133941354,35.561367374,0.222183254163,36.4936362066,0.0113122099407,-16.6234301015,49.9972190586,-0.0593833152001,
 ,0.96,1.02597925372,11.0060323032,0.543272222703,40.9176124247,0.156586222974,-14.077319268,0.13232640065,-5.04364245141,1.60192541421,36.0637031045,0.210703025467,35.4680846344,0.221575413456,36.3937794436,0.0106972313353,-19.4834776584,50.0049725972,-0.0608321862672,
 ,0.98,1.02593348497,10.8879398289,0.536265396442,40.9300993722,0.155637724814,-14.4035354815,0.131413272776,-5.31433830664,1.58392411692,36.050432894,0.209038411623,35.420523899,0.219772434945,36.3231239832,0.0100870868571,-22.924543524,50.0125795036,-0.0605359135125,
 ,1.0,1.02601012883,10.7188667174,0.526722351808,40.9876126692,0.154275579812,-14.8513298187,0.130108379717,-5.68018148109,1.55908016153,36.071913494,0.20622778218,35.4213979048,0.216862407156,36.284665137,0.0095167923854,-26.8537326839,50.0198213983,-0.0585029655248,
 ,1.02,1.02619467815,10.5036476142,0.515023678688,41.0940133476,0.152556664693,-15.4085181996,0.128464772443,-6.13138504787,1.52839611511,36.131069446,0.202402430156,35.4740776483,0.212975905563,36.2820144787,0.00901580576173,-31.0982563319,50.0264929976,-0.0548055568435,
 ,1.04,1.02646825157,10.2483848049,0.501639753404,41.2525966924,0.150551767067,-16.059398977,0.126548653772,-6.65545585611,1.49311291847,36.2302158487,0.197731641734,35.5817320832,0.208280536408,36.3186744129,0.00860446418575,-35.3987195351,50.0324097327,-0.049577497546,
 ,1.06,1.0268096375,9.96022318208,0.48711110429,41.4648037083,0.148342665582,-16.784849677,0.124436815488,-7.23732396405,1.45465885987,36.3700086764,0.192415521139,35.7462066019,0.202973984348,36.3970958965,0.0082920485951,-39.4275591231,50.0374148243,-0.0430105731833,
 ,1.08,1.02719730835,9.64708060511,0.472025428283,41.7286944872,0.146018758428,-17.5625444936,0.122213645716,-7.85956041458,1.4145900105,36.5482496657,0.186676465552,35.9666956785,0.197275768018,36.5175767505,0.00807772830281,-42.8343235184,50.0413855846,-0.0353492253706,
 ,1.1,1.02761116383,9.31734250884,0.456992130808,42.037356192,0.143673375117,-18.3673564879,0.119967803866,-8.50272281791,1.37452440793,36.7587008239,0.180749593893,36.2383252966,0.191417994365,36.6771075876,0.00795459603491,-45.3041368587,50.0442386825,-0.0268832664001,
 ,1.12,1.0280338135,8.97953201809,0.442615587244,42.377539438,0.141399938867,-19.1720118634,0.117788688023,-9.14587385636,1.33607304424,36.9901445295,0.174872551176,36.5508494828,0.185635504943,36.8683409818,0.00791543524216,-46.6092576769,50.0459340871,-0.0179384253768,
 ,1.14,1.02845128763,8.64196889837,0.429468655342,42.728939227,0.139288168457,-19.9480514467,0.115762842534,-9.76731348719,1.30077143262,37.225995513,0.169275230885,36.8877677574,0.180155907531,37.0789332736,0.00795786224619,-46.6421711175,50.0464774045,-0.00886468529665,
 ,1.16,1.02885316045,8.31243214224,0.418068197353,43.0645962205,0.137420510399,-20.6671200087,0.113970466094,-10.3455449208,1.27001594058,37.4447866098,0.164170048711,37.2262478423,0.175190057118,37.2915556658,0.00808666633295,-45.4303863887,50.045920368,-2.26099518838e-05,
 ,1.18,1.02923216387,7.99784163888,0.408854345386,43.352802559,0.135868969299,-21.3025454107,0.112482178565,-10.8604536145,1.24500889196,37.6217577982,0.159743417245,37.5382267496,0.170923557724,37.4848442513,0.0083122609808,-43.1345762731,50.0443593142,0.00823185949046,
 ,1.2,1.02958344923,7.70397406663,0.40217482179,43.5605854449,0.134692458399,-21.8310937018,0.111356187498,-11.294620544,1.22671543474,37.7315449203,0.156148967806,37.7928949512,0.167509770967,37.6354108984,0.00864566761877,-40.0254161055,50.0419315934,0.015563384953,
 ,1.22,1.02990370384,7.4352268492,0.398274791253,43.6583362367,0.133934733915,-22.2347109551,0.110635966778,-11.6346288504,1.21583340559,37.7516197959,0.153502824701,37.9604172313,0.165064631786,37.7207592148,0.0090919640386,-36.4349187243,50.0388099961,0.0216730246355,
 ,1.24,1.03019034135,7.19444179995,0.397291691296,43.6246221033,0.133622922944,-22.5020131391,0.110348527103,-11.8721783895,1.21277537693,37.6657915544,0.151880901818,38.016283229,0.163663322749,37.7226072185,0.0096449260404,-32.6920649381,50.0351954195,0.0263127741608,
 ,1.26,1.03044095723,6.98279711118,0.399253699124,43.4499318651,0.133766622283,-22.6292857386,0.110503329405,-12.0048188555,1.21766056316,37.4669076804,0.151317877158,37.9452962667,0.163338628956,37.6298532559,0.0102849355314,-29.0668260386,50.0313081269,0.0292978284075,
 ,1.28,1.03065317893,6.79977285754,0.404080374379,43.1382840233,0.134357543628,-22.6208161842,0.111091872284,-12.0361613889,1.23031402316,37.1580215046,0.151807353336,37.744124649,0.164080682616,37.4403929657,0.0109804487451,-25.7431507881,50.0273780482,0.0305157085826,
 ,1.3,1.03082495499,6.6431914364,0.411584672968,42.7062544609,0.135369704292,-22.4884942221,0.112087972196,-11.9755228074,1.25027175766,36.7517129999,0.153302815327,37.4216735591,0.165837859807,37.1612734296,0.0116917893668,-22.8228931515,50.0236346316,0.0299316703311,
 ,1.32,1.03095523365,6.50933061507,0.421476594398,42.1797949228,0.136760194206,-22.2507477051,0.11344874365,-11.8370672675,1.27679218879,36.2677962426,0.155719296659,36.9971898952,0.168518769773,36.80716693,0.0123756731076,-20.3477704361,50.0202967647,0.0275901240666,
 ,1.34,1.03104489673,6.39310331935,0.433369586616,41.589837727,0.13847056716,-21.9309946714,0.115116268002,-11.6386004683,1.30887601681,35.7300843139,0.158935985441,36.4967014814,0.171995460981,36.3976452671,0.0129893885304,-18.3247982382,50.0175632651,0.0236121009688,
 ,1.36,1.03109775304,6.28829516466,0.446791025472,40.9678701886,0.140428891092,-21.5558552644,0.117019909016,-11.4002138938,1.34529672676,35.1630428925,0.162800154418,35.9488115125,0.176108038812,35.9540218055,0.0134942093558,-16.7468893939,50.0156043856,0.0181890465411,
 ,1.38,1.03112136922,6.18784815642,0.461197571501,40.3424190539,0.142552446869,-21.1533673092,0.119079193179,-11.1429647353,1.38464295768,34.5890317604,0.167132707231,35.3808765834,0.180670801571,35.4965139342,0.0138580036402,-15.606531202,50.0145547099,0.0115734047553,
 ,1.4,1.03112752933,6.08417710178,0.475995308484,39.7369127734,0.144750999482,-20.7513977038,0.121207130658,-10.8877255461,1.42537211335,34.0265250436,0.171735360846,34.8162701583,0.18547980037,35.042230892,0.0140571378714,-14.9036675068,50.0145077319,0.00406658140319,
 ,1.42,1.03113216518,5.96950419312,0.490563702175,39.168928336,0.146930499314,-20.3763630393,0.123313818396,-10.6542711497,1.46587277442,33.4893729791,0.17639917246,34.2729818858,0.190321507226,34.6041631519,0.0140777774472,-14.6497031722,50.0155123206,-0.00399503115376,
 ,1.44,1.03115467932,5.83619701451,0.504281857529,38.6505300026,0.14899702195,-20.0522938131,0.12531014778,-10.4606112949,1.50453224009,32.9869321082,0.180913889891,33.7634242013,0.194982114666,34.1910768823,0.0139166535721,-14.8692134899,50.0175711725,-0.0122552070785,
 ,1.46,1.03121667686,5.67709588641,0.516555363332,38.1892975153,0.150860732832,-19.8002161452,0.127111438461,-10.3225384866,1.5398050693,32.5247821971,0.185077507993,33.2951076752,0.199256923659,33.8080650375,0.013581337959,-15.6002760006,50.0206412425,-0.0203533965307,
 ,1.48,1.03134021631,5.48581790006,0.526842114837,37.789669141,0.152439668731,-19.6377903472,0.128640835485,-10.253343128,1.57027868918,32.1057434751,0.188705434931,32.8717992857,0.20295929594,33.4574696669,0.0130900439481,-16.8936103124,50.0246360427,-0.027939751021,
 ,1.5,1.03154576761,5.2570269915,0.534675769973,37.4543172278,0.153663154909,-19.5791347152,0.129832333861,-10.2636475005,1.59473274012,31.7309609972,0.191638765102,32.494833056,0.20592872138,33.1399263579,0.0124709436984,-18.8098827529,50.029429597,-0.0346888790832,
 ,1.52,1.03185011581,4.98666167222,0.539685811258,37.1853744836,0.154474715362,-19.6347681851,0.130633326754,-10.3613188761,1.6121895846,31.400893096,0.193751274186,32.164336003,0.208037648354,32.8553468267,0.0117609383676,-21.4134887329,50.0348617702,-0.0403116964079,
 ,1.54,1.03226446549,4.67211425694,0.541613479995,36.985408363,0.154834374164,-19.8116189172,0.131006604793,-10.551433878,1.62195414114,31.1161030265,0.19495486534,31.880221027,0.209196821565,32.6037192466,0.0110037265086,-24.7598924325,50.040744656,-0.0445649711019,
 ,1.56,1.03279298143,4.3123573529,0.54032308443,36.8580903312,0.154720281671,-20.1130612736,0.130931760407,-10.8362770522,1.62364181598,30.8777972472,0.19520328921,31.6428635594,0.209358954614,32.3856541466,0.0102468939251,-28.8728046195,50.0468697056,-0.0472584462521,
 ,1.58,1.03343195107,3.90801487666,0.5358083494,36.8085294042,0.15412962675,-20.5389574733,0.130405970733,-11.2153646797,1.61719376201,30.6880803836,0.194494031476,31.4534187738,0.208520629948,32.2026347115,0.00953768194383,-33.7090496654,50.0530153209,-0.048259683413,
 ,1.6,1.03416967931,3.4613759803,0.528193580888,36.8432426114,0.153078815288,-21.0856913063,0.129444145747,-11.6854899474,1.60287901787,30.5499106219,0.192868314163,31.3137578909,0.206722368964,32.0569484961,0.00891731749133,-39.1161501373,50.0589546818,-0.0474969462737,
 ,1.62,1.03498713851,2.97635118111,0.517729488131,36.9697272316,0.151602908637,-21.7461901947,0.128078437173,-12.2407884342,1.58128332752,30.4667466404,0.190409199082,31.2260156812,0.204046856443,31.9512900551,0.00841464200175,-44.8012833896,50.0644636329,-0.0449604920395,
 ,1.64,1.0358593059,2.45837095337,0.504783571257,37.1955897354,0.14975432788,-22.5099400759,0.126357111796,-12.8728246558,1.55328469341,30.44188527,0.187237824456,31.1917575773,0.200615345432,31.8880387981,0.00804120903172,-50.3403972806,50.0693284836,-0.0407025572757,
 ,1.66,1.03675703852,1.9142282974,0.489825083344,37.5271853267,0.147600845759,-23.3630068318,0.124342803837,-13.5707025106,1.52001606533,30.4775052124,0.183507861476,31.2108047123,0.196582322243,31.8682417512,0.00779088198101,-55.2428174695,50.0733535823,-0.0348361532957,
 ,1.68,1.03764927267,1.35186849349,0.473404755539,37.9677448319,0.145222911698,-24.2880897544,0.122110178053,-14.321206194,1.48281609323,30.573463679,0.179398359057,31.2798084196,0.192128587154,31.8903744431,0.00764556535466,-59.0482779246,50.0763685007,-0.0275325868627,
 ,1.7,1.03850529911,0.78013137238,0.45612977661,38.5150321079,0.142710388524,-25.2646471632,0.119743059754,-15.1089843938,1.44316962913,30.7259457563,0.17510526111,31.3907476413,0.187453011888,31.9490193567,0.00758531339527,-61.4091930454,50.078234623,-0.0190174613213,
 ,1.72,1.0392968622,0.208453841976,0.438634981023,39.1587056094,0.140158820718,-26.2691501538,0.117331119162,-15.9167993673,1.40264064228,30.9261418857,0.170832029698,31.5296278315,0.182763367943,32.0336869918,0.00759852742744,-62.1325757729,50.0788508899,-0.00956484124995,
 ,1.74,1.03999986253,-0.353457150366,0.421551831607,39.8777610728,0.137665398303,-27.2755330713,0.114966232325,-16.725872217,1.3628013107,31.1592178208,0.166779968644,31.675763245,0.17826676299,32.1280915887,0.00768814523043,-61.1942116219,50.0781584136,0.000510696914561,
 ,1.76,1.0405955045,-0.895968866479,0.405477523442,40.6386822625,0.135324819234,-28.2559112465,0.112738673975,-17.5163625356,1.32516204149,31.4039175612,0.163138968891,31.8020756439,0.174160338184,32.2102442152,0.00787152521002,-58.7458805817,50.0761436699,0.0108642602853,
 ,1.78,1.04107081423,-1.4098702465,0.390947195627,41.395135863,0.133225276343,-29.1816187722,0.110733323037,-18.2680186105,1.29110768667,31.6331580108,0.160079420376,31.8767735967,0.170622912115,32.2536865015,0.00817371743993,-55.1111009735,50.0728400016,0.0211329886467,
