Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),
Configuration Field Inputs,50,50,12,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,I12,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Frequency,ROCOF,
 ,0.2,1.00982172607,-18.3668893177,0.575393822047,121.463256386,0.752082222103,162.123588885,0.795460120124,112.400104043,0.82949333015,95.6106384128,6.35841888103,146.292603597,0.019580775967,-14.7490038504,0.0232544772594,152.282566891,3.22889355906,144.453720696,0.236418322316,142.946927281,1.06501572931,134.186226183,1.85328595781,107.052312296,49.9948139832,0.00917226492578,
 ,0.22,1.00978962023,-18.3150932257,0.593949852083,123.761812045,0.760192664159,162.325758866,0.788077586609,111.803708106,0.825919440706,95.018699685,6.46568885764,146.808728351,0.0197207594404,-14.8174840472,0.0231987735041,152.29033364,3.19985208449,144.303966963,0.235889683941,142.944434736,1.0591466157,134.110530507,1.84751295954,106.863661538,49.9934642353,0.0102470862031,
 ,0.24,1.0097560868,-18.2513575017,0.612504305153,125.876547442,0.768103187903,162.534676686,0.779212541358,111.070478869,0.821904694017,94.3399068342,6.5751646082,147.327117599,0.0198923606858,-14.9020250112,0.0231329834961,152.30348215,3.16464657131,144.12305664,0.235239355942,142.942046982,1.05193137349,134.018149921,1.84042720031,106.63178916,49.9919084215,0.011680327473,
 ,0.26,1.00972152755,-18.1743163568,0.630845812728,127.807919305,0.775756237961,162.750300319,0.76881577182,110.181605639,0.817513076999,93.5762485462,6.68476885355,147.841063872,0.0200989980214,-15.0034742131,0.023056963635,152.323463565,3.12285099401,143.907389232,0.234453525437,142.939771651,1.04322314694,133.906617416,1.83190536109,106.351260467,49.9901591719,0.0131697025309,
 ,0.28,1.00968630006,-18.082938849,0.648771475461,129.561677299,0.78310559302,162.97283768,0.756930011856,109.120392202,0.812853968479,92.7364632537,6.79229306589,148.344486578,0.0203431218499,-15.1216967481,0.022971224791,152.351820809,3.07432562207,143.654012765,0.233521837618,142.937563913,1.03291664155,133.773545603,1.82187520814,106.017570685,49.9882508568,0.0145006133662,
 ,0.3,1.0096507309,-17.9765709448,0.666101765617,131.146513263,0.790118319277,163.202544605,0.743693368125,107.872937289,0.808072491565,91.8364616304,6.89564325744,148.832447651,0.0206260890346,-15.2555673804,0.0228769706412,152.390184,3.01923962811,143.360818015,0.232437832002,142.935326645,1.02095328604,133.616664865,1.81032083412,105.627322023,49.9862294494,0.0155384824889,
 ,0.32,1.0096151058,-17.8549615989,0.682688254667,132.572847151,0.79677643195,163.439617993,0.729336209213,106.428970455,0.80333554917,90.8992696475,6.99307756797,149.30155561,0.0209480803725,-15.4030331068,0.0227760954146,152.440250737,2.95807796097,143.026761581,0.231199214913,142.932911148,1.00732449362,133.433859656,1.79728526435,105.178382961,49.9841473608,0.0162030669354,
 ,0.34,1.00957965605,-17.7182700773,0.698417691609,133.852078889,0.803077743045,163.684126321,0.714170647127,104.7828547,0.798815129583,89.9543754555,7.08340597694,149.750194414,0.0213080687027,-15.5612505908,0.0226711361481,152.503753997,2.89163041321,142.65213306,0.229807940047,142.930121558,0.992072653439,133.223211333,1.78286985805,104.670027387,49.9820598741,0.0164517342501,
 ,0.36,1.00954454862,-17.5670529159,0.713213416068,134.996084605,0.809035600514,163.935963151,0.698572513641,102.934695127,0.794671378566,89.0363931694,7.16612609192,150.178569611,0.0217038428378,-15.7267855268,0.0225651779243,152.58241726,2.82096203681,142.238863471,0.228270080576,142.926723914,0.975289637355,132.983050381,1.76723025866,104.1030459,49.980022035,0.0162712356764,
 ,0.38,1.00950988367,-17.4022303887,0.727034406008,136.016854845,0.814677376491,164.194819937,0.682956640497,100.891407508,0.791038252466,88.1830331124,7.2414767537,150.588583785,0.0221320888861,-15.8958502149,0.0224617142101,152.67789587,2.74736554697,141.790854101,0.22659549125,142.922459772,0.957112791113,132.712017718,1.75056897883,103.479818161,49.9780857132,0.0156738495386,
 ,0.4,1.00947570013,-17.22503403,0.739872172691,136.926223754,0.820041719346,164.460177286,0.66774729678,98.6675133191,0.788014169252,87.4324761777,7.31040147988,150.983558946,0.0225885260846,-16.0645505714,0.0223644683016,152.791704141,2.67229798087,141.314283786,0.224797275961,142.917063309,0.937718584272,132.409131988,1.73312505251,102.804333223,49.9762968752,0.0146948467886,
 ,0.42,1.00944198869,-17.0369384372,0.751745804461,137.73566066,0.825174732188,164.731313704,0.653346690466,96.2853687946,0.785658955908,86.8203624845,7.37442501406,151.367825599,0.0230680895058,-16.2291146533,0.0222771856331,152.92512924,2.59730548496,140.81783035,0.222891093452,142.910280252,0.917314300706,132.073857302,1.71516150916,102.082145052,49.9746932303,0.0133896042847,
 ,0.44,1.00940870971,-16.8395820713,0.762695589554,138.456106097,0.830125369952,165.007329704,0.640105264699,93.77454612,0.783996789106,86.3766888334,7.4354569911,151.746203884,0.0235651475271,-16.3860805243,0.0222034098944,153.079135337,2.52394149097,140.312723934,0.220894349182,142.901886567,0.896128335824,131.70616421,1.6969516788,101.32025365,49.9733024376,0.0118296445039,
 ,0.46,1.00937581354,-16.6346828884,0.77277576295,139.097840806,0.8349404478,165.287183841,0.628297799247,91.1701995845,0.783023198979,86.1229425269,7.49554563982,152.123414629,0.0240737383821,-16.5324299948,0.0221462581431,153.2542644,2.45368448909,139.812544428,0.218825332975,142.891704828,0.874399805582,131.306576089,1.67876547828,100.526908482,49.9721410382,0.010097473578,
 ,0.48,1.00934326043,-16.4239552419,0.782046996682,139.670381182,0.839659714915,165.569736148,0.618108786,88.5104691052,0.78271309027,86.0697777463,7.55661047882,152.503475328,0.024587807944,-16.6656641214,0.0221082111001,153.450542806,2.38786191696,139.332691638,0.216702368432,142.879616551,0.85236824743,130.876194127,1.66085683268,99.7113400782,49.9712142215,0.00828045593201,
 ,0.5,1.00931103795,-16.2090344976,0.79056927275,140.182398898,0.844311462234,165.853793867,0.609629108276,85.8332449285,0.783026552102,86.2154799735,7.62018548677,152.889151724,0.0251014304793,-16.7838244255,0.022090934441,153.667404717,2.32758622191,138.88950164,0.214543040278,142.865569429,0.830264192948,130.416696844,1.64345324461,98.8834362547,49.9705164618,0.00646418704122,
 ,0.52,1.00927917462,-15.991415182,0.798395736677,140.641665486,0.848909097322,166.138154313,0.602863974547,83.1728426651,0.783910116204,86.5453844852,7.68720306832,153.281541334,0.0256089955645,-16.8854693953,0.0220951451146,153.903643077,2.27370791156,138.49905432,0.212363559533,142.849579238,0.808301313031,129.93031444,1.62674825776,98.0533894466,49.9700329786,0.00472594560313,
 ,0.54,1.00924774909,-15.7724072904,0.805568029675,141.055024438,0.853449036921,166.421640259,0.59774990248,80.557219781,0.785292873364,87.0323288844,7.75784453869,153.679854299,0.0261053475754,-16.9696186196,0.0221205336713,154.157396889,2.22678854918,138.175801217,0.210178314128,142.831727055,0.786670685321,129.419783733,1.61089721205,97.2313488749,49.9697418958,0.00312883965474,
 ,0.56,1.00921689446,-15.5531137049,0.812113446896,141.428393388,0.857910145471,166.703124327,0.594176967637,78.0062621938,0.787078956627,87.6381267342,7.8314753918,154.08142829,0.026585868809,-17.0356772149,0.0221657495202,154.426179144,2.18709450282,137.931214222,0.207999635425,142.812153101,0.76553752512,128.888294967,1.59601631074,96.4271135179,49.9696169033,0.00171721722405,
 ,0.58,1.00918679776,-15.3344297031,0.818044083362,141.766797488,0.862254798756,166.981540389,0.592011951498,75.5314226864,0.78913967781,88.3159459839,7.90667411242,154.481974144,0.0270465028814,-17.0833517524,0.0222284512963,154.706944374,2.15461023316,137.772685834,0.205837790705,142.791048974,0.745040477523,128.33944616,1.58218467512,95.649898128,49.9696301745,0.00051380090431,
 ,0.6,1.00915769417,-15.1170634463,0.823357927218,142.074432432,0.866431491479,167.255881731,0.591118469512,73.1366963034,0.791309441371,89.0133691543,7.98135271685,154.876008781,0.027483720979,-17.1125665101,0.0223054195303,154.996189482,2.12906835553,137.702882436,0.203701190251,142.768650135,0.72529331654,127.777222619,1.56944879507,94.9081949657,49.9697552654,-0.000481158850681,
 ,0.62,1.00912985607,-14.9015743469,0.828041663993,142.354752564,0.870378753413,167.525187515,0.591371301815,70.8206665717,0.793389102128,89.6758265138,8.0529566575,155.25740378,0.0278944391793,-17.1233862658,0.0223927240113,155.290077557,2.10999279543,137.719666122,0.201596777133,142.745230321,0.706388664416,127.206017753,1.55782862421,94.209740058,49.969969722,-0.00128861654784,
 ,0.64,1.00910357722,-14.6884245363,0.832074787093,142.610576692,0.874030007732,167.788520637,0.592663528865,68.5792031298,0.795158737698,90.2500610434,8.11872237328,155.61996845,0.0282758998302,-17.1159494887,0.0224859340626,155.58457265,2.09675099999,137.816583414,0.199530550557,142.721099138,0.688403156835,126.630705931,1.5473245213,93.5615770611,49.9702571488,-0.00194746839508,
 ,0.66,1.00907915314,-14.4780374411,0.835434487369,142.844202358,0.877318911507,168.044941224,0.594906336492,66.4083408271,0.796399338866,90.6873249653,8.1759637426,155.957995101,0.0286255333749,-17.0904139096,0.0225803568077,155.875574156,2.08861114459,137.983807784,0.197508161276,142.696603498,0.671403357786,126.056768923,1.53792429216,92.9701969947,49.9706085487,-0.00250961395599,
 ,0.68,1.00905686002,-14.2708568754,0.838100731189,143.057518594,0.880184672453,168.293480607,0.598022352542,64.3068996508,0.796920388647,90.9461130386,8.22235493887,156.266714802,0.0289408187091,-17.0469150577,0.0226712866861,156.159042041,2.08480036383,138.209349857,0.195535511364,142.672132931,0.655451685102,125.490465278,1.52960971435,92.4417206496,49.9710228116,-0.00303383501766,
 ,0.7,1.00903693467,-14.0674001103,0.840060937645,143.252107783,0.882576842591,168.533120637,0.601934131634,62.278487951,0.796588394255,90.9943694462,8.25617726926,156.542635463,0.0292191599842,-16.9855373336,0.0227542491611,156.431107717,2.08456014392,138.480329462,0.193619291364,142.648128112,0.640611648298,124.939018198,1.52236209982,91.9820840631,49.9715063215,-0.00357910459856,
 ,0.72,1.00901955906,-13.8682990938,0.841313729424,143.429328717,0.88445914752,168.762782631,0.606549985995,60.3326510385,0.795350616259,90.8112119607,8.27650157542,156.7837532,0.0294577957677,-16.9062964102,0.0228252227587,156.688168962,2.08719520021,138.784131832,0.191767395148,142.625091272,0.62695181952,124.410783929,1.51616664005,91.5971868487,49.9720717326,-0.00419799560042,
 ,0.74,1.00900485172,-13.6743252795,0.841871349756,143.590375218,0.8858120126,168.981329124,0.611749780688,58.4850720042,0.793248658811,90.388258133,8.28328524285,156.989639055,0.0296537528634,-16.8091311162,0.0228808261303,156.926970008,2.09211256724,139.109327052,0.189989166172,142.603596555,0.614548140622,123.915351859,1.51101545596,91.292968221,49.9727360547,-0.00493084470436,
 ,0.76,1.00899286779,-13.4863952454,0.841760495738,143.736307106,0.886633583141,169.187580135,0.617373485542,56.7568866977,0.790418143235,89.7305986402,8.27737288993,157.161406581,0.0298038522687,-16.6939024544,0.0229184604555,157.144669515,2.09884836409,139.446295209,0.188295446584,142.584297922,0.603484390314,123.463522292,1.50690942042,91.0753853963,49.9735182485,-0.00580124410321,
 ,0.78,1.00898360743,-13.3055562636,0.841021498813,143.868052905,0.886939189526,169.380343886,0.62321506926,55.1733155651,0.787073127792,88.857359389,8.26040113909,157.30156485,0.0299047692178,-16.5603971156,0.0229364017727,157.338899411,2.10708077643,139.78755313,0.186698421037,142.567931957,0.593850862937,123.067111392,1.50385891482,90.9502822844,49.9744365834,-0.00681329070269,
 ,0.8,1.00897703098,-13.1329529972,0.839705967338,143.986386119,0.88675936365,169.558460046,0.629023647426,53.7619106876,0.783476899606,87.8016714803,8.23461909952,157.413760555,0.029953143611,-16.4083328475,0.0229338422952,157.507816958,2.11662911458,140.127814875,0.185211267835,142.555313116,0.585741510119,122.738547781,1.50188371563,90.9231513384,49.9755060245,-0.00795083549267,
 ,0.82,1.00897307764,-12.9697783635,0.837873174843,144.091879253,0.886136653521,169.720851878,0.634512703834,52.5507423085,0.779903767959,86.6097894088,8.20264592058,157.502416332,0.0299457319462,-16.2373634081,0.0229108839549,157.650151204,2.12744018224,140.463837725,0.18384764904,142.547319562,0.579249937295,122.490252784,1.50101218185,90.9988062765,49.9767359091,-0.00917876583088,
 ,0.84,1.00897168454,-12.8172130988,0.835585613245,144.184841904,0.885121593869,169.866582232,0.639376892322,51.5668003434,0.776598893169,85.3391231741,8.1671938223,157.572282552,0.0298795876753,-16.0470815398,0.0228684909164,157.765243664,2.13956441687,140.794113001,0.182621086405,142.544868846,0.574464709649,122.333834334,1.50127984678,91.1809963926,49.9781281378,-0.0104461437952,
 ,0.86,1.00897280263,-12.6763595659,0.832904218287,144.26525094,0.883768260856,169.994907502,0.643314678037,50.8347816347,0.773744262881,84.0551070305,8.13078854678,157.627936036,0.0297522541176,-15.8370193392,0.022808410285,157.853081927,2.15312516825,141.118461821,0.181544280004,142.548884163,0.571464405763,122.27916722,1.50272743307,91.4720027922,49.9796760453,-0.0116908375713,
 ,0.88,1.00897640736,-12.5481757633,0.829883804666,144.332681886,0.88212986205,170.105323493,0.646054153812,50.3763076823,0.771438096431,82.8270833592,8.09551884652,157.673277501,0.0295619529264,-15.6066463924,0.0227330715173,157.914324128,2.16828495506,141.437593329,0.1806284303,142.560253538,0.570312782409,122.333469987,1.50539824498,91.8722619873,49.9813640455,-0.0128451399832,
 ,0.9,1.00898250283,-12.4334152992,0.826569216715,144.386250689,0.880254787134,170.197597789,0.647378919492,50.2095056362,0.769692128766,81.7236391637,8.06284258774,157.711092981,0.0293077516798,-15.3553668892,0.0226454750697,157.950311824,2.18521254735,141.752678113,0.179882622029,142.579785695,0.571054316012,122.500510374,1.50933487523,92.3800621484,49.983168064,-0.0138417833558,
 ,0.92,1.00899111958,-12.3325783368,0.822992609898,144.424573926,0.878183474718,170.2717846,0.647150951314,50.3488107931,0.768447024051,80.8079787145,8.03346990911,157.742746265,0.02898969635,-15.0825174729,0.0225490797012,157.963068746,2.20405429955,142.064981923,0.179313320205,142.608167304,0.573710303791,122.780067436,1.51457521668,92.9913518088,49.9850566918,-0.0146197406655,
 ,0.94,1.00900230683,-12.2458772998,0.819172139046,144.445753276,0.875946344907,170.32822003,0.645327818776,50.8048190038,0.767601804264,80.1338796217,8.00733458991,157.768055076,0.0286088978851,-14.7873677509,0.0224476957826,157.95528307,2.22491239191,142.375593555,0.1789240159,142.645926424,0.578275665832,123.16774646,1.52114788606,93.6996903156,49.9869929274,-0.0151292496218,
 ,0.96,1.00901612049,-12.1732195907,0.815112157801,144.447386977,0.873562918994,170.367497997,0.641972283444,51.5840276725,0.76704995142,79.7425843903,7.98365446733,157.785374977,0.0281675665155,-14.4691252043,0.0223453892968,157.930271104,2.2478316453,142.68526581,0.178715043873,142.69340629,0.584716589317,123.655187317,1.52906732482,94.4963548215,49.9889363217,-0.0153356018154,
 ,0.98,1.00903260858,-12.1142079121,0.810804851466,144.426607681,0.871042112073,170.390429315,0.637253100831,52.688345628,0.766713593489,79.6607270543,7.96107155594,157.791878939,0.0276689921619,-14.1269458168,0.022246398299,157.891920664,2.27279548279,142.994371417,0.178683577348,142.750752219,0.592969174473,124.23064063,1.53832899504,95.3706016871,49.9908453102,-0.0152213898761,
 ,1.0,1.00905179549,-12.0681571601,0.806233055422,144.380143261,0.868383557355,170.397988375,0.631436648116,54.1143179203,0.766568027765,79.8992018396,7.93785354537,157.783987288,0.0271174739603,-13.7599512292,0.0221550608348,157.844612813,2.29973054484,143.30295928,0.178823789132,142.81791257,0.602939242828,124.879825584,1.54890519084,96.3100629564,49.9926795135,-0.0147870835326,
 ,1.02,1.00907366679,-12.0341254655,0.801373875153,144.304395226,0.865579717008,170.391253215,0.624869774944,55.8520973996,0.766651294599,80.4528164106,7.91213153437,157.757881239,0.0265182059444,-13.3672527993,0.0220757510432,157.793121247,2.3285185332,143.610883523,0.179127154481,142.894652865,0.614503422736,125.586943046,1.56074199734,97.3012435284,49.9944018037,-0.0140499897561,
 ,1.04,1.00909815613,-12.010955917,0.796202638987,144.195528802,0.862618464774,170.371345409,0.617955024291,57.8842960444,0.767056865956,81.3006299852,7.88214495579,157.710027273,0.0258771289512,-12.9479826908,0.0220128186589,157.742489436,2.35901315192,143.917970708,0.179582860912,142.980580628,0.627511527608,126.3357062,1.57375783724,98.3300741587,49.9959799749,-0.0130418218438,
 ,1.06,1.00912513581,-11.9973249162,0.790696691165,144.049569259,0.859485797343,170.339376017,0.611120114148,60.1849532319,0.76791106412,82.4069910615,7.84646414297,157.637647447,0.0252007605704,-12.5013320964,0.021970526559,157.697886855,2.39105959689,144.224190049,0.180178284492,143.075177535,0.641790107224,127.110267419,1.58784386129,99.3824711977,49.9973879098,-0.0118052385177,
 ,1.08,1.00915441253,-11.9917930073,0.784838573049,143.862500405,0.856168346141,170.296403056,0.604784302231,62.7189396631,0.769339989895,83.7233729058,7.80416400752,157.539086724,0.0244960153546,-12.0265968547,0.0219529814077,157.664447248,2.42451395325,144.529796494,0.180899491161,143.177835093,0.657146917891,127.895956462,1.60286620354,100.444856602,49.9986061968,-0.0103898023651,
 ,1.1,1.00918572923,-11.9928543824,0.778618237809,143.630362548,0.852655415111,170.243404528,0.599324895894,65.4421354215,0.771432988438,85.1910873392,7.7549285458,157.414046185,0.0237700265974,-11.5232309441,0.0219640537563,157.647093963,2.45926008875,144.835425379,0.181731725304,143.287890354,0.673375960808,128.679789277,1.61866988623,101.504600483,49.9996222157,-0.00884783857235,
 ,1.12,1.00921877328,-11.9989820009,0.77203408524,143.349348333,0.848940354869,170.181269241,0.595047542773,68.3026399228,0.774210531033,86.7448199919,7.6990746438,157.2636662,0.0230299790026,-10.9909084577,0.0220072859692,157.650359699,2.49522213918,145.142127638,0.182659855182,143.404658807,0.690262704894,129.450747488,1.6350839731,102.550361339,50.000429765,-0.00723064819259,
 ,1.14,1.00925319032,-12.0086662583,0.765092769019,143.015895091,0.845021187243,170.110805632,0.592163810685,71.2430778585,0.777603535785,88.3167206105,7.63749383327,157.090455152,0.0222829588357,-10.4295944911,0.0220857887819,157.678210274,2.53237139174,145.451344398,0.18366875486,143.527462487,0.707589145882,130.199858653,1.65192746684,103.57231358,50.0010283476,-0.00558545044355,
 ,1.16,1.00928860233,-12.0204462579,0.757807896731,142.626771823,0.840900502658,170.032766681,0.590778761048,74.2037974941,0.781448678034,89.8405969978,7.5715209785,156.898068509,0.0215358251009,-9.83962473222,0.0222021298262,157.733883786,2.5707271793,145.76482808,0.184743613399,143.655652253,0.725138444241,130.92012388,1.66901543747,104.562265466,50.001422256,-0.00395330748212,
 ,1.18,1.00932462768,-12.0329338071,0.750197890904,142.179157849,0.836584751989,169.947887031,0.590889765852,77.126506311,0.785500752797,91.2556971553,7.50274801747,156.690952975,0.020795102336,-9.22179227156,0.0223582197519,157.819757184,2.61035219072,146.084523051,0.18587017289,143.788623996,0.742699005291,131.606343751,1.68616494115,105.513681174,50.0016196006,-0.00236813932723,
 ,1.2,1.00936090095,-12.0448311622,0.74228338798,141.67070905,0.832083131696,169.856926839,0.592396020698,79.9577580451,0.78945960812,92.5096611549,7.43280766711,156.473883265,0.0200668931822,-8.57743819764,0.0225552033192,157.937251359,2.65134327249,146.412422433,0.187034905843,143.925829158,0.760067986971,132.254889119,1.70320041414,106.421627347,50.0016314145,-0.000856785398272,
 ,1.22,1.00939709032,-12.054944145,0.734084607656,141.099607098,0.827406306938,169.760715807,0.595116562988,82.6517533909,0.793006507861,93.5604426657,7.36315557395,156.251434883,0.0193568072479,-7.90853992797,0.0227933638005,158.086783182,2.69381926069,146.750418765,0.188225148525,144.066780346,0.777054319612,132.863454124,1.71995836904,107.282667103,50.0014709299,0.000560067998376,
 ,1.24,1.00943291103,-12.0621925112,0.725619120678,140.464587634,0.822565226901,169.660190638,0.598813576808,85.1721203755,0.795843539444,94.3772477173,7.29487932512,156.027452298,0.0186699021432,-7.21778819475,0.0230720490691,158.267768549,2.73790758882,147.100165001,0.189429209297,144.211052996,0.793481380881,133.430818038,1.7362913475,108.094723522,50.0011530852,0.00186638076078,
