Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),
Configuration Field Inputs,50,50,9,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Frequency,ROCOF,
 ,0.36,1.09233492408,-5.0177212611,0.327165069964,151.673370055,0.329514248692,151.881908142,0.466368250271,-161.135414721,0.466068491939,-161.249004911,1.05228476535,6.91856201174,1.05228476535,6.91856201174,1.86207950604,-163.889603867,1.8614478932,-163.860953144,49.9273224194,-0.0156207663044,
 ,0.38,1.09197968769,-4.51872944777,0.334626671487,152.954193521,0.336990662052,153.152928469,0.479309810562,-161.093149543,0.479017483486,-161.203954685,1.07846299348,7.10498936548,1.07846299348,7.10498936548,1.86487629721,-163.539170083,1.8642482396,-163.510781563,49.9295452308,-0.0169734098826,
 ,0.4,1.09177147718,-4.03664289594,0.34276690065,154.32549154,0.345147613757,154.513763167,0.491624143022,-161.014724293,0.491338371395,-161.123003848,1.10253275176,7.28712231642,1.10253275176,7.28712231642,1.86541141163,-163.208955728,1.86478501199,-163.180780159,49.9318627744,-0.0179343754963,
 ,0.42,1.09170209616,-3.57182896806,0.351588495001,155.770450107,0.353987333613,155.947796306,0.503315787508,-160.906895359,0.503035797043,-161.012884258,1.12452783325,7.46458084693,1.12452783325,7.46458084693,1.86374430841,-162.898398509,1.86311766068,-162.870387865,49.9342448362,-0.0186006870325,
 ,0.44,1.09176035961,-3.1244751237,0.361082986286,157.271153048,0.363500840178,157.437311878,0.514394816896,-160.775436047,0.514119923553,-160.879346428,1.1445000878,7.63753270763,1.1445000878,7.63753270763,1.85996102018,-162.606626286,1.85933223364,-162.57873404,49.9366644027,-0.0190239857467,
 ,0.46,1.09193275594,-2.69460993897,0.371229189856,158.809297385,0.37366645775,158.964200645,0.524875200575,-160.625318267,0.524604801379,-160.727341411,1.16251815632,7.8065266688,1.16251815632,7.8065266688,1.85417389131,-162.332523815,1.85354111435,-162.30470529,49.9390976341,-0.0192393326788,
 ,0.48,1.09220408908,-2.28212842792,0.381992202308,160.366855632,0.384448836417,160.510614702,0.534773432766,-160.460863239,0.534506998272,-160.561171558,1.17866640445,7.97234330084,1.17866640445,7.97234330084,1.84652092283,-162.074802449,1.84588236609,-162.047015215,49.9415242001,-0.0192774443023,
 ,0.5,1.0925580673,-1.8868205648,0.393322979067,161.926643886,0.395798545576,162.059529308,0.544107387226,-160.285855251,0.543844455082,-160.384604235,1.19304379484,8.1358692816,1.19304379484,8.1358692816,1.83716456191,-161.832068683,1.83651852012,-161.80427301,49.9439276553,-0.0191693007442,
 ,0.52,1.09297781773,-1.50840161646,0.405158505276,163.472767999,0.407652253895,163.595184699,0.552895355614,-160.103617192,0.552635524654,-160.200947259,1.20576244762,8.29799945026,1.20576244762,8.29799945026,1.82628980421,-161.602887464,1.82563467656,-161.575046793,49.9462957062,-0.0189472589454,
 ,0.54,1.09344631809,-1.1465427645,0.417422521136,164.990935393,0.419933457318,165.103395637,0.561155228347,-159.917051051,0.560898152685,-160.013089279,1.2169456845,8.4595684568,1.2169456845,8.4595684568,1.81410152803,-161.385836572,1.81343583624,-161.357917979,49.9486203058,-0.0186445843696,
 ,0.56,1.09394674755,-0.800900537483,0.430026724088,166.468634581,0.432553678595,166.571730656,0.568903782541,-159.728650454,0.568649165275,-159.823512169,1.22672542651,8.62131120322,1.22672542651,8.62131120322,1.80082104199,-161.179549161,1.80014344572,-161.151523787,49.9508975604,-0.0182943266177,
 ,0.58,1.09446276742,-0.471143771738,0.442872347837,167.895195985,0.445414039765,167.989574285,0.576156049933,-159.54049512,0.575903636222,-159.634285361,1.23523890916,8.78384866458,1.23523890916,8.78384866458,1.78668189875,-160.982742703,1.78599120798,-160.954586112,49.9531274581,-0.0179280265746,
 ,0.6,1.09497874689,-0.156977134093,0.455852011555,169.26175508,0.458407102409,169.348092847,0.582924747694,-159.35423864,0.582674317176,-159.447053501,1.24262478091,8.94769343788,1.24262478091,8.94769343788,1.77192509821,-160.79423397,1.7712202822,-160.765926396,49.9553134546,-0.0175745334522,
 ,0.62,1.09547995102,0.141839394217,0.468851738492,170.561142131,0.471418876259,170.640127622,0.589219767081,-159.171100884,0.588971125778,-159.26302876,1.24901874993,9.11326778527,1.24901874993,9.11326778527,1.75679386785,-160.612941202,1.75607406054,-160.584467666,49.9574619581,-0.0172590858847,
 ,0.64,1.09595270746,0.4254753285,0.481753057385,171.787722574,0.484330910631,171.860038982,0.59504772933,-158.991874905,0.594800701351,-159.082997651,1.25454903077,9.28092623032,1.25454903077,9.28092623032,1.74152825926,-160.437876083,1.74079276133,-160.409226344,49.9595817604,-0.0170027168632,
 ,0.66,1.09638456465,0.694018779927,0.4944351182,172.937209458,0.497022400964,173.003522579,0.600411634618,-158.816955528,0.600166054092,-158.907349561,1.25933190673,9.45097504879,1.25933190673,9.45097504879,1.72635983218,-160.268129335,1.72560810984,-160.239297669,49.9616834507,-0.016821965646,
 ,0.68,1.09676444977,0.947469684098,0.506776771943,174.006465501,0.509372260681,174.067414866,0.605310645831,-158.646393319,0.605066349559,-158.736130669,1.26346775646,9.62368225825,1.26346775646,9.62368225825,1.71150670512,-160.102854501,1.71073838633,-160.073839309,49.9637788396,-0.0167288271233,
 ,0.7,1.09708282896,1.18573694584,0.51865857977,174.993308083,0.521261123775,175.049501148,0.609740059607,-158.479973748,0.60949688092,-158.569123056,1.26703788757,9.79927380536,1.26703788757,9.79927380536,1.69716923369,-159.941254707,1.6963841023,-159.912057961,49.9658804055,-0.016730848941,
 ,0.72,1.09733186596,1.40863928928,0.52996472731,175.89632657,0.53257325406,175.948335461,0.613691517208,-158.31731738,0.613449281444,-158.405944846,1.27010246996,9.97791428927,1.27010246996,9.97791428927,1.68352653352,-159.78257679,1.68272452229,-159.75320335,49.9680007663,-0.0168312995991,
 ,0.74,1.09750557057,1.61590960822,0.540584825184,176.714718053,0.543198341927,176.763078377,0.61715349332,-158.157993466,0.61691201522,-158.246163724,1.2726997696,10.1596733572,1.2726997696,10.1596733572,1.67073399885,-159.626116274,1.66991518208,-159.596573122,49.9701521795,-0.0170293657869,
 ,0.76,1.09759992403,1.80720258513,0.550415576439,177.448145007,0.553033169149,177.49335626,0.620112071699,-158.001636532,0.619871154825,-158.089413436,1.27484675702,10.3444814469,1.27484675702,10.3444814469,1.65892188699,-159.471235319,1.65808647359,-159.441530755,49.9723460701,-0.0173203755328,
 ,0.78,1.09761296741,1.9821052834,0.559362287288,178.096616519,0.561983117853,178.139143683,0.622551977327,-157.848053995,0.622311415432,-157.935501287,1.27654102023,10.5320804662,1.27654102023,10.5320804662,1.64819495256,-159.317394149,1.64734328029,-159.287537017,49.9745925965,-0.0176960667816,
 ,0.8,1.09754484022,2.14015034262,0.567340191427,178.660393441,0.569963493749,178.700669418,0.624457794211,-157.697312597,0.624217374251,-157.784494446,1.27776377075,10.7219760547,1.27776377075,10.7219760547,1.63863303296,-159.164194778,1.63776556436,-159.134193774,49.9769002606,-0.0181449194201,
 ,0.82,1.09739776093,2.28083136091,0.57427555287,179.139916959,0.57690062832,179.178345559,0.625815265669,-157.549792733,0.625574771979,-157.636774128,1.27848361576,10.9133981798,1.27848361576,10.9133981798,1.63029241835,-159.01143413,1.6294097385,-158.981297242,49.9792755723,-0.0186525466765,
 ,0.84,1.09717594691,2.40362005994,0.580106510153,179.535759464,0.582732722666,179.572718725,0.626612557573,-157.406202459,0.626371776572,-157.493049447,1.27866069689,11.1052760338,1.27866069689,11.1052760338,1.62320779139,-158.859162159,1.6223106075,-158.82889629,49.9817227676,-0.0192021146336,
 ,0.86,1.09688547931,2.50798489367,0.584783627639,179.848596057,0.587410398624,179.884441717,0.626841367232,-157.267546946,0.626600091948,-157.354326736,1.27825077696,11.2962316656,1.27825077696,11.2962316656,1.61739450053,-158.707739386,1.61648364298,-158.677350176,49.9842435781,-0.0197747451103,
 ,0.88,1.09653412498,2.59341084311,0.588270128318,-179.920805543,0.590896931483,-179.885736548,0.626497778733,-157.135054121,0.626255812456,-157.221835053,1.27720888847,11.4845947129,1.27720888847,11.4845947129,1.61285093593,-158.557887448,1.61192735998,-158.527379308,49.9868370407,-0.020349869828,
 ,0.9,1.09613113304,2.65942017549,0.590541796479,-179.771579613,0.593168152631,-179.736965719,0.625582793356,-157.010062516,0.625339951803,-157.09691393,1.27549223348,11.6684382487,1.27549223348,11.6684382487,1.60956080671,-158.410726078,1.60862559422,-158.380102421,49.9894993449,-0.0209055418765,
 ,0.92,1.09568702644,2.70559388164,0.591586556725,-179.702745258,0.594212028622,-179.668276968,0.624102493807,-156.893882454,0.623858605379,-156.980874484,1.27306212834,11.845633414,1.27306212834,11.845633414,1.60749516812,-158.267790356,1.60654952806,-158.237053995,49.9922237197,-0.0214187595004,
 ,0.94,1.09521340678,2.73159331885,0.591403756173,-179.713181908,0.594027943482,-179.678558635,0.622067828514,-156.787645651,0.621822732468,-156.874848975,1.26988490317,12.0139184944,1.26988490317,12.0139184944,1.6066141082,-158.13102327,1.60565937519,-158.100176939,49.9950003799,-0.0218658948454,
 ,0.96,1.0947227861,2.73718130395,0.590003197172,-179.801602556,0.592625731643,-179.766529615,0.619494025555,-156.692160464,0.619247568168,-156.779646065,1.26593178129,12.1709767163,1.26593178129,12.1709767163,1.60686806834,-158.002740478,1.60590569817,-157.971787407,49.9978165646,-0.0222233264108,
 ,0.98,1.09422844979,2.72224159412,0.587403986531,-179.966530095,0.590024527462,-179.930715817,0.616399666811,-156.607789812,0.616151695889,-156.695628785,1.26117786895,12.3145165072,1.26117786895,12.3145165072,1.60819883146,-157.885566601,1.60723039305,-157.854511084,50.0006567046,-0.0224683398275,
 ,1.0,1.09374434454,2.68679545589,0.583633281856,179.793718035,0.58625151191,179.830565122,0.612805474533,-156.534366052,0.612555832831,-156.62262951,1.25560047331,12.44234836,1.25560047331,12.44234836,1.61054025858,-157.782345059,1.60956742211,-157.751192949,50.0035027538,-0.0225802938844,
 ,1.02,1.09328497404,2.63101394278,0.578725024457,179.481032334,0.581340645823,179.519206318,0.608732886378,-156.471152192,0.608481404609,-156.559911319,1.24917703276,12.5524536382,1.24917703276,12.5524536382,1.61381888488,-157.696026169,1.61284340587,-157.664785241,50.006334702,-0.0225419670047,
 ,1.04,1.09286527681,2.55522463216,0.572718749572,179.097497451,0.575331480404,179.137297939,0.604202519491,-156.416852536,0.603949009649,-156.506178833,1.24188298379,12.6430423746,1.24188298379,12.6430423746,1.61795449645,-157.629540486,1.61697819643,-157.598220614,50.0091312644,-0.0223409281915,
 ,1.06,1.09250045625,2.45991191614,0.565658557458,178.645360203,0.568268128383,178.687095403,0.599232644681,-156.369669224,0.598976894333,-156.459634961,1.23368989759,12.7125989458,1.23368989759,12.7125989458,1.62286080216,-157.585665954,1.62188554645,-157.554279088,50.0118707117,-0.0219707364709,
 ,1.08,1.0922057347,2.34571045676,0.557592312794,178.126979155,0.56019846321,178.17096924,0.593837801792,-156.327395325,0.593579569821,-156.418074229,1.2245641947,12.7599160552,1.2245641947,12.7599160552,1.62844629229,-157.566898085,1.62747396589,-157.535458016,50.0145317855,-0.021431774305,
 ,1.1,1.09199601132,2.21339202571,0.548571115827,177.544757152,0.551173589593,177.591338024,0.588027681362,-156.28753114,0.587766695455,-156.378999299,1.2144666851,12.7841184342,1.2144666851,12.7841184342,1.63461534406,-157.575332086,1.63364782668,-157.543854018,50.0170946206,-0.0207315615325,
 ,1.12,1.09188541745,2.06384656291,0.538649058905,176.901059631,0.541247598986,176.950587178,0.581806373439,-156.247408683,0.58154232937,-156.339745645,1.20335308963,12.7846779668,1.20335308963,12.7846779668,1.6412695981,-157.612564579,1.64030873949,-157.581064546,50.0195415937,-0.0198844659202,
 ,1.14,1.09188678063,1.89805882101,0.527883249645,176.198122622,0.53047759125,176.25097756,0.575172043951,-156.204310032,0.574904606511,-156.297600057,1.1911755824,12.7614216696,1.1911755824,12.7614216696,1.64830959477,-157.67962067,1.64735719139,-157.648114846,50.0218580217,-0.0189108089097,
 ,1.16,1.09201102721,1.71708234528,0.516334050864,175.437955043,0.51892391265,175.494548456,0.568117048553,-156.155567811,0.567845853825,-156.249901231,1.17788526929,12.7145333791,1.17788526929,12.7145333791,1.65563662822,-157.776909712,1.65469440201,-157.745413677,50.0240326468,-0.0178354456258,
 ,1.18,1.09226656989,1.52201272746,0.504065461323,174.622240308,0.506650534325,174.683019937,0.560628441847,-156.098639749,0.560353100394,-156.194114391,1.16343539713,12.644549436,1.16343539713,12.644549436,1.66315475011,-157.90421069,1.66222433011,-157.872738707,50.0260578703,-0.0166859647957,
 ,1.2,1.09265873792,1.31396205128,0.491145543672,173.75224232,0.493725477743,173.817699674,0.55268879509,-156.031153014,0.55240889562,-156.127875668,1.14778498963,12.5523483683,1.14778498963,12.5523483683,1.67077283507,-158.06068589,1.66985574214,-158.029250256,50.0279297215,-0.0154906987308,
 ,1.22,1.09318931171,1.09403623014,0.477646798812,172.828720883,0.480221186501,172.899399224,0.544277205375,-155.950917132,0.543992318408,-156.049005033,1.13090254139,12.439134691,1.13090254139,12.439134691,1.67840660524,-158.244919675,1.67750423991,-158.213530175,50.0296475784,-0.0142767509306,
 ,1.24,1.0938562186,0.863316562015,0.463646390382,171.851861404,0.466214748315,171.928364593,0.535370368474,-155.855906219,0.535080049594,-155.955488587,1.11276937961,12.3064173934,1.11276937961,12.3064173934,1.68598050138,-158.454977941,1.68509413467,-158.423641464,50.0312136787,-0.0130682375344,
 ,1.26,1.09465343404,0.622846352477,0.449226138649,170.821223532,0.45178788664,170.904225741,0.525943598158,-155.744211944,0.525647390424,-155.84543159,1.09338232897,12.1559843345,1.09338232897,12.1559843345,1.6934292837,-158.688483202,1.69256005036,-158.65720351,50.0326324782,-0.0118849013134,
 ,1.28,1.09557111237,0.373622950193,0.434472228262,169.735713233,0.437026666481,169.82596942,0.515971705646,-155.613968195,0.515669140784,-155.716983294,1.07275538547,11.9898744018,1.07275538547,11.9898744018,1.70069924686,-158.942700097,1.6998481405,-158.911477768,50.0339099244,-0.0107412007332,
 ,1.3,1.0965959478,0.116595060181,0.41947460628,168.593582583,0.422020890892,168.691939593,0.505429700003,-155.463247406,0.505120297968,-155.568233487,1.05092021401,11.8103497748,1.05092021401,11.8103497748,1.70774894281,-159.214626457,1.70691681213,-159.183458987,50.0350527127,-0.00964591373695,
 ,1.32,1.09771174118,-0.147335209446,0.404326081861,167.39246149,0.406863199643,167.499869492,0.494293326762,-155.289927118,0.493976593255,-155.397079388,1.02792541817,11.6198709082,1.02792541817,11.6198709082,1.71454932271,-159.5010856,1.71373686813,-159.469967643,50.0360675862,-0.00860223942408,
 ,1.34,1.09890012599,-0.417306435266,0.389121172884,166.129425438,0.391647915369,166.246949317,0.48253951857,-155.091524201,0.482214940032,-155.201060273,1.00383467289,11.4210769342,1.00383467289,11.4210769342,1.72108323656,-159.798816166,1.72029100666,-159.767739893,50.0369607331,-0.00760834064058,
 ,1.36,1.10014139001,-0.692489208078,0.373954772977,164.801103448,0.376469710808,164.929933516,0.470146877975,-154.864993289,0.469813913553,-154.97715639,0.978723943337,11.2167741098,0.978723943337,11.2167741098,1.72734426642,-160.104556457,1.72657265365,-160.073511994,50.0377373209,-0.00665824931047,
 ,1.38,1.10141532098,-0.972075973556,0.358920731195,163.403830494,0.361422189498,163.54529168,0.4570963394,-154.606485564,0.45675440934,-154.721548255,0.952678117075,11.0099347397,0.952678117075,11.0099347397,1.73333491433,-160.415120811,1.7325841497,-160.384096727,50.0384011979,-0.00574304860277,
 ,1.4,1.10270200436,-1.25527073653,0.344110442928,161.933848859,0.34659647882,162.089407202,0.443372159142,-154.311063939,0.443020629024,-154.429332321,0.925787439726,10.8037086352,0.925787439726,10.8037086352,1.73906421583,-160.727466038,1.73833436248,-160.696449842,50.0389547787,-0.00485224103704,
 ,1.42,1.10398251146,-1.54127996703,0.329611543503,160.387563063,0.332079927259,160.558827964,0.428963358109,-153.972370757,0.428601518356,-154.094189069,0.898144158549,10.6014485472,0.898144158549,10.6014485472,1.74454490032,-161.038746446,1.74383584629,-161.007725073,50.0393991194,-0.00397519984344,
 ,1.44,1.1052394327,-1.82930590472,0.315506776039,158.76185293,0.317954978031,158.950573222,0.413865696541,-153.582244083,0.413492736664,-153.70799947,0.869839744636,10.406750051,0.869839744636,10.406750051,1.74979026345,-161.346356491,1.74910171388,-161.315316724,50.0397341682,-0.00310258018145,
 ,1.46,1.10645723233,-2.11854316786,0.30187307521,157.054448799,0.304298261541,157.262500267,0.398084201552,-153.130278345,0.397699178663,-153.260405403,0.840962989816,10.2235050315,0.840962989816,10.2235050315,1.75481094926,-161.647960596,1.75414241879,-161.616889419,50.0399591601,-0.00222754525967,
 ,1.48,1.10762242412,-2.40817913817,0.288780873028,155.264371086,0.291179913691,155.493732761,0.381636206796,-152.603324405,0.381238008063,-152.738308846,0.81159916992,10.0559663089,0.81159916992,10.0559663089,1.75961185596,-161.941510346,1.75896266188,-161.910395201,50.0400731047,-0.00134665535745,
 ,1.5,1.10872358797,-2.69739806279,0.276293596939,153.39243263,0.27866309133,153.645149048,0.364554807702,-151.98492361,0.364142106652,-152.125303967,0.781830344564,9.9088192464,0.781830344564,9.9088192464,1.76418937587,-162.225249859,1.76355863304,-162.194078791,50.0400752971,-0.000460290322012,
 ,1.52,1.10975126425,-2.98538827421,0.264467300589,151.441795418,0.266803626018,151.719922281,0.346892591058,-151.254671168,0.346463798065,-151.401036774,0.751736737267,9.78725464147,0.751736737267,9.78725464147,1.76852915754,-162.497710758,1.76791577562,-162.466472452,50.039965783,0.000427465494564,
 ,1.54,1.11069777207,-3.27135148269,0.253350349432,149.418562255,0.255649738723,149.72409378,0.328725466059,-150.387509121,0.328278674085,-150.540491535,0.721399019377,9.69703599827,0.721399019377,9.69703599827,1.7726045377,-162.757698666,1.77200722159,-162.726382378,50.0397457083,0.00130946050945,
 ,1.56,1.11155700065,-3.55451283419,0.242983082597,147.332368328,0.245241736408,147.667146188,0.310156402781,-149.352963593,0.309689330769,-149.513216985,0.690901216862,9.64455344382,0.690901216862,9.64455344382,1.77637573807,-163.004273517,1.77579299198,-162.972868913,50.0394175106,0.00217652626402,
 ,1.58,1.11232421919,-3.83413039834,0.233397392613,145.196918169,0.235611630413,145.562524459,0.291318866212,-148.114374302,0.29082880491,-148.282537817,0.660333879801,9.63685587377,0.660333879801,9.63685587377,1.77978986258,-163.23672609,1.77921999811,-163.20522301,50.0389849322,0.00301875667306,
 ,1.6,1.11299594111,-4.10950294771,0.224616206734,143.030393156,0.226782656962,143.428033132,0.272379705718,-146.62823254,0.271863474785,-146.804864083,0.629797109006,9.6816520353,0.629797109006,9.6816520353,1.78278167169,-163.454553071,1.7822228201,-163.422941249,50.0384528696,0.00382679716304,
 ,1.62,1.11356986552,-4.37997525264,0.216652913272,140.855639222,0.218768737944,141.286023196,0.253541195827,-144.84387139,0.25299512786,-145.029337756,0.599403029597,9.78726976392,0.599403029597,9.78726976392,1.78527505854,-163.657432672,1.78472518694,-163.625701422,50.0378270941,0.00459293869461,
 ,1.64,1.11404490315,-4.64494055557,0.209510843009,138.700041367,0.211573985307,139.163278244,0.235041781405,-142.703971979,0.234461758919,-142.898275629,0.569277340883,9.96256022933,0.569277340883,9.96256022933,1.7871851118,-163.845202305,1.78664204306,-163.813340206,50.0371139003,0.00531186737009,
