Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),
Configuration Field Inputs,50,50,10,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Frequency,ROCOF,
 ,0.5,0.997033953073,-9.24041437124,0.217223230539,-45.9224344756,0.239869071107,-40.3853129654,18.3959172462,-16.2085450013,0.0697971836561,125.814063864,1.35533009194,20.2673445575,0.221913980067,54.2742945581,7.06803773971,61.3174682502,0.0342981154421,1.3230693431,0.196054107883,147.163897516,49.9987101863,0.00183357725914,
 ,0.52,0.997040027628,-9.22797858842,0.216808971997,-45.8581688301,0.239681641684,-40.3498430257,18.3704789859,-16.1725132349,0.0726483519495,127.880674181,1.35802457725,20.1365623024,0.221815556637,54.4435129804,7.0631478053,61.5132099988,0.0334150748648,2.04587235108,0.195912333112,147.161608717,49.9984159766,0.00217426101462,
 ,0.54,0.997046761864,-9.21288206923,0.216359972735,-45.786721812,0.239462066336,-40.3078970714,18.3417593701,-16.1306983022,0.0756996671394,129.877115308,1.36130265711,19.9795166042,0.221707392643,54.6315410531,7.05771462303,61.7332767042,0.0324779675028,2.8543931123,0.195740092901,147.158752265,49.9980712577,0.00255584688186,
 ,0.56,0.997054154625,-9.19470383904,0.215878517649,-45.7079505508,0.239208238615,-40.2588228182,18.309618099,-16.0825263797,0.0789192933341,131.782627338,1.36525907119,19.7926607355,0.22159061439,54.837489727,7.05175146736,61.978408937,0.0314952313569,3.7534533727,0.195532588451,147.155227205,49.997670724,0.00297917608692,
 ,0.58,0.997062191442,-9.17298499424,0.215367616319,-45.6217685086,0.238918501169,-40.2019837726,18.2739538753,-16.0274184084,0.0822678723866,133.581190134,1.36999815343,19.572338885,0.221466822054,55.0596991904,7.04528639435,62.2489659731,0.0304770742506,4.74697278495,0.195284604232,147.150920986,49.9972091013,0.00344435717395,
 ,0.6,0.997070843181,-9.1472301337,0.214830962335,-45.5281418162,0.238591745669,-40.1367717838,18.234710929,-15.9647977093,0.0856994149246,135.261269265,1.37563392617,19.3148687792,0.221338078946,55.2956461309,7.03836285209,62.5448650648,0.0294353185518,5.83745045287,0.194990530648,147.145708727,49.9966812588,0.0039506585408,
 ,0.62,0.997080064925,-9.11690972935,0.214272871527,-45.4270837684,0.238227506017,-40.0626197241,18.1918851082,-15.8940983439,0.0891624201713,136.81528254,1.38229003806,19.016642485,0.221206877692,55.541866409,7.03103968018,62.8655246071,0.0283831711458,7.02528474366,0.194644398705,147.13945239,49.9960823338,0.00449640955452,
 ,0.64,0.997089795129,-9.08146350294,0.213698201165,-45.31864782,0.23782604083,-39.9790139309,18.1455293355,-15.8147741329,0.0926011584605,138.238914339,1.39009950692,18.674244553,0.221076087489,55.7938982526,7.02339044094,63.2098133363,0.0273349189041,8.30791837965,0.194239927542,147.13199983,49.995407866,0.00507891397397,
 ,0.66,0.997099955115,-9.04030485794,0.213112252905,-45.2029195017,0.237388401262,-39.8855060238,18.0957582331,-15.7263082187,0.0959570602881,139.53038424,1.39920421883,18.2845853298,0.220948890561,56.0462508234,7.0155020666,63.5760078295,0.0263055538009,9.67881904546,0.193770585447,147.123183727,49.9946539399,0.00569437940059,
 ,0.68,0.997110448929,-8.99282639469,0.212520662783,-45.0800077277,0.236916480426,-39.7817237174,18.0427517219,-15.6282230304,0.0991701666109,140.689746114,1.40975412453,17.8450457283,0.220828719967,56.2924024772,7.00747285664,63.9617606378,0.02531033759,11.1263451284,0.193229664685,147.112820362,49.9938173323,0.00633786636893,
 ,0.7,0.997121163598,-8.93840651278,0.211929281991,-44.9500359939,0.236413041063,-39.6673802588,17.9867574151,-15.5200904762,0.102180604307,141.718263389,1.42190606537,17.3536280533,0.220719214326,56.5248322392,6.99940991494,64.3640813732,0.024364324128,12.632603147,0.192610370179,147.100708258,49.9928956622,0.00700326047377,
 ,0.72,0.997131969823,-8.87641707832,0.211344052356,-44.8131339657,0.235881718687,-39.5422821549,17.9280916398,-15.4015421623,0.104930057243,142.617881064,1.43582215524,16.8091057863,0.220624207346,56.7350869877,6.99142617262,64.7793329495,0.0234818680653,14.1724732325,0.191905921702,147.086626711,49.9918875387,0.00768327060621,
 ,0.74,0.997142723107,-8.80623210539,0.21077088051,-44.669429928,0.235326998098,-39.4063349005,17.8671389471,-15.2722794018,0.107363207354,143.390797155,1.45166764428,16.2111637218,0.220547770607,56.9138856626,6.98363719491,65.203244937,0.022676160629,15.7130471617,0.191109668885,147.070334246,49.9907927043,0.00836945593801,
 ,0.76,0.997153265332,-8.7272373711,0.210215514599,-44.5190445233,0.234754162064,-39.2595464771,17.8043499946,-15.1320827569,0.109429122145,144.039125234,1.46960819809,15.5605187502,0.220494326366,57.0512606063,6.97615801261,65.6309456149,0.0219588437327,17.213764103,0.190215217918,147.051567091,49.9896121689,0.00905228375385,
 ,0.78,0.997163426774,-8.63884085317,0.209683427133,-44.3620861289,0.234169211853,-39.102028472,17.7402377243,-14.980820828,0.111082565771,144.564634306,1.48980654362,14.8590111628,0.220468842919,57.1367350203,6.96910024434,66.0570138021,0.0213397578892,18.6275102521,0.189216568429,147.030037782,49.9883483303,0.00972121958845,
 ,0.8,0.997173028535,-8.54048384837,0.209179707124,-44.1986481425,0.233578760385,-38.9339947463,17.6753717904,-14.8184579962,0.112285211026,144.968550697,1.51241846163,14.1096568571,0.220477118143,57.1595346076,6.96256977958,66.4755509261,0.0208268717085,19.9028446367,0.188108258593,147.005434045,49.9870050769,0.0103648503884,
 ,0.82,0.997181885368,-8.43165260074,0.208708964196,-44.0288083415,0.23298989979,-38.7557576777,17.6103712393,-14.6450608133,0.113006729554,145.251407664,1.53758814542,13.3166524095,0.220526147531,57.108830822,6.95666527009,66.8802730902,0.0204264170171,20.9873243215,0.186885516127,146.977418147,49.9855878697,0.0109710405961,
 ,0.84,0.997189808856,-8.31189024026,0.208275246725,-43.8526303779,0.232410046239,-38.5677220954,17.5458954864,-14.4608027485,0.113225737695,145.412931022,1.56544299369,12.4853277193,0.220624561694,56.9740127447,6.95147762546,67.2646221539,0.0201432145335,21.8316643732,0.18554441241,146.945626984,49.9841037971,0.0115271201606,
 ,0.86,0.997196610892,-8.18080880756,0.207881975435,-43.6701673583,0.231846765912,-38.3703771185,17.4826336831,-14.2659670179,0.112930575744,145.451952704,1.5960879588,11.6220446545,0.2207831059,56.7449843265,6.94709062895,67.6218941077,0.0199811281847,22.3942465311,0.184082016664,146.909673152,49.9825616023,0.0120201025336,
 ,0.88,0.997202107416,-8.03810111848,0.207531893223,-43.4814673561,0.231307586841,-38.1642861993,17.4212926163,-14.0609472663,0.11211989902,145.366348531,1.62959962371,10.7340445311,0.221015121535,56.4124833185,6.94358268411,67.945382341,0.019943545181,22.6453521851,0.182496546755,146.869147377,49.9809716761,0.0124369297328,
 ,0.9,0.997206122343,-7.88355220482,0.207227031355,-43.2865805984,0.230799802173,-37.9500757467,17.362583332,-13.8462459263,0.110803060019,145.153001736,1.66602022626,9.82925179805,0.221336977872,55.9684173296,6.94102957957,68.2285328015,0.0200337589327,22.5704777752,0.180787512977,146.823622641,49.9793460163,0.0127647405703,
 ,0.92,0.997208491619,-7.71705005575,0.206968691575,-43.0855679882,0.230330270919,-37.7284227675,17.3072067225,-13.6224701543,0.109000261929,144.807800051,1.70535188141,8.91604537191,0.221768393417,55.4062107212,6.93950802663,68.4651075544,0.0202551431375,22.1721932443,0.17895585097,146.772660442,49.9776981489,0.0129911571867,
 ,0.94,0.99720906734,-7.53859537813,0.206757443166,-42.8785105471,0.229905222664,-37.5000420047,17.2558383618,-13.3903253321,0.106742464789,144.325681979,1.74755126624,8.00301205592,0.222332581017,54.7211531694,6.93909959643,68.6493528464,0.0206110486444,21.4702026554,0.177004039819,146.715819606,49.9760430108,0.0131045841259,
 ,0.96,0.997207721859,-7.34831009489,0.206593133577,-42.6655193163,0.229530072767,-37.265673072,17.2091129158,-13.150606223,0.104071026353,143.700757398,1.79252502759,7.09869793202,0.223056151443,53.9107365907,6.93989457228,68.7761674564,0.0211044199063,20.4995332592,0.174936201415,146.6526681,49.9743967945,0.0130945133774,
 ,0.98,0.997204351806,-7.1464443082,0.206474910949,-42.4467452197,0.229209254515,-37.0260680757,17.1676084873,-12.9041859746,0.101037060067,142.926539202,1.84012614733,6.21137331457,0.223968717809,52.9749619826,6.94199515423,68.8412668182,0.0217371965996,19.307084958,0.172758177213,146.582798264,49.9727767538,0.012951828122,
 ,1.0,0.997198881947,-6.93338146972,0.206401256658,-42.2223883912,0.228946074229,-36.7819801855,17.1318312869,-12.6520032664,0.0977004923999,141.99633563,1.89015146088,5.3488248955,0.225102159231,51.9165923121,6.94551741969,68.8413381146,0.0225096175317,17.9470654351,0.170477578766,146.505845866,49.9712009734,0.012669097394,
 ,1.02,0.99719126878,-6.70964152318,0.20637002599,-41.9927064839,0.228742594707,-36.5341535593,17.102201038,-12.3950479879,0.094128801188,140.903865661,1.94234047399,4.51818545383,0.226489527063,50.7413231514,6.95059146654,68.7741812313,0.0234195627093,16.4760395217,0.168103808749,146.421513248,49.9696881044,0.0122408535347,
 ,1.04,0.99718150381,-6.47588181509,0.206378495108,-41.7580215208,0.228599551529,-36.2833149487,17.079037536,-12.1343459115,0.0903954166517,139.644168265,1.99637556801,3.72580749786,0.228163610092,49.4578410069,6.95735925132,68.6388301648,0.0244620515569,14.9483590634,0.165648049632,146.329596745,49.9682570701,0.0116638442,
 ,1.06,0.997169616369,-6.23289560698,0.206423412654,-41.5187249123,0.228516305644,-36.0301672179,17.062548779,-11.8709428654,0.0865777693683,138.214873151,2.05188363022,2.97718306354,0.230155213865,48.0777419828,6.9659697855,68.4356492474,0.025628970332,13.4125877814,0.163123217767,146.230018328,49.9669267456,0.0109372508032,
 ,1.08,0.997155675912,-5.98160806734,0.206501054639,-41.2752803424,0.228490834494,-35.7753848989,17.0528210757,-11.6058889337,0.0827549789466,136.617874277,2.1084390964,2.27690814973,0.232491249234,46.6152918748,6.97657156343,68.1663985048,0.0269090478276,11.9092483952,0.160543881358,146.122861146,49.9657156186,0.0100628656542,
 ,1.1,0.997139793669,-5.72306967127,0.20660728157,-41.0282243259,0.228519762598,-35.519611796,17.0498115098,-11.3402231842,0.0790051999374,134.861383124,2.1655683517,1.62868731697,0.235192760347,45.0870231637,6.98930235314,67.8342627428,0.0282880532091,10.4699032233,0.15792614163,146.008408299,49.9646414359,0.00904522068572,
 ,1.12,0.997122123542,-5.45844699117,0.206737597204,-40.7781643413,0.228598431168,-35.2634605374,17.0533431013,-11.074959379,0.0754026858807,132.962223447,2.22275540209,1.035372005,0.238273045647,43.5111832211,7.00427676676,67.4438397139,0.0297491634085,9.11733612408,0.155287477436,145.887183722,49.9637208453,0.00789166154266,
 ,1.14,0.997102862148,-5.1890109203,0.206887208659,-40.5257745537,0.228721005008,-35.0075138726,17.0631029551,-10.8110730393,0.0720147051188,130.94806293,2.27944870299,0.499025143717,0.241736031311,41.9070681757,7.02157231332,67.0010840647,0.0312734406064,7.86648350618,0.152646554609,145.75999351,49.962969038,0.00661236192707,
 ,1.16,0.997082247909,-4.91612243192,0.207051088019,-40.2717892515,0.228880613702,-34.7523274221,17.0786436242,-10.5494901339,0.0688985416998,128.859089611,2.33506901179,0.0210045135811,0.245575041802,40.2942940885,7.04121489234,66.5132057446,0.032840367216,6.72575763867,0.150023002435,145.627965445,49.9623994021,0.00522027442057,
 ,1.18,0.997060559075,-4.64121603814,0.207224035861,-40.0169942192,0.229069522932,-34.4984335216,17.0993878403,-10.2910775554,0.0660989224401,126.748504601,2.38901811584,-0.397942157531,0.249772077903,38.6920672356,7.06316487841,65.9885241,0.0344283989626,5.69847453581,0.147437160769,145.492583857,49.9620231944,0.0037310155075,
 ,1.2,0.997038110645,-4.3657811733,0.207400747368,-39.7622163608,0.229279330841,-34.2463457537,17.1246366816,-10.0366354363,0.0636462845112,124.681223292,2.44068827543,-0.757576426501,0.254297664043,37.1185157367,7.08730504564,65.4362817631,0.0360155102093,4.78419443093,0.144909802431,145.355716363,49.9618492391,0.00216268415772,
 ,1.22,0.997015250102,-4.09134178445,0.207575881825,-39.5083119596,0.229501183603,-33.996563744,17.1535811585,-9.78689126348,0.0615562780792,122.730442382,2.48947221136,-1.05806761636,0.259111272262,35.5901353048,7.1134315644,64.866425351,0.0375797164167,3.97987197465,0.142461836526,145.219628563,49.9618836615,0.000535615047366,
 ,1.24,0.996992351971,-3.81943446556,0.20774413629,-39.2561540153,0.229726003821,-33.7495778025,17.1853171011,-9.54249567729,0.059830739187,120.972228908,2.53477345774,-1.29989429688,0.2641622789,34.1213847979,7.14124916326,64.2893625231,0.0390995656761,3.28078009852,0.140113999233,145.08698254,49.9621296653,-0.0011279307522,
 ,1.26,0.99696981122,-3.55158552001,0.207900324125,-39.0066191318,0.229944725121,-33.5058730224,17.2188631375,-9.30401979546,0.0584600754652,119.478861481,2.57601689359,-1.48375144186,0.269391369746,32.724446542,7.17037129243,63.715706688,0.0405545950806,2.68121352716,0.137886539248,144.96081514,49.9625873583,-0.00280413305582,
 ,1.28,0.996948035582,-3.28928737691,0.208039458817,-38.7605744368,0.230148526283,-33.2659325003,17.2531814542,-9.07195388584,0.0574266619018,118.312052383,2.61265926058,-1.61046503841,0.274732284168,31.4091463904,7.20032577471,63.1560213321,0.0419257492601,2.17499962033,0.1357989054,144.844492585,49.9632536358,-0.00446803159764,
 ,1.3,0.996927436913,-3.0339748193,0.208156843169,-38.5188650035,0.230329058448,-33.0302394099,17.2872009417,-8.84670722485,0.0567085743906,117.517213399,2.64419946975,-1.68091522393,0.280113779419,30.183012668,7.23056602041,62.6205753898,0.0431957586507,1.75585197947,0.133869443953,144.741639167,49.9641221236,-0.00609398906277,
 ,1.32,0.996908421781,-2.78700150537,0.208248163478,-38.2823022075,0.230478659357,-32.799277746,17.3198422404,-8.62860901239,0.0562829046496,117.119605455,2.67018849805,-1.69596853348,0.285461700478,29.0514433311,7.260487457,62.1191193827,0.0443494747116,1.41760180636,0.132115112643,144.65603952,49.9651831869,-0.00765618899833,
 ,1.34,0.996891381501,-2.54961727652,0.20830958779,-38.0516534009,0.230590549198,-32.573531643,17.3500441326,-8.41791026381,0.0561280318809,117.122723135,2.69023867555,-1.6564195389,0.290701054222,28.0179470131,7.28944842481,61.6606894521,0.0453741588208,1.15433753193,0.130551217704,144.591516284,49.9664240055,-0.00912915832315,
 ,1.36,0.996876681902,-2.32294674795,0.208337866753,-37.8276332121,0.230659003371,-32.3534832688,17.3767906613,-8.21478665524,0.0562245174073,117.508835672,2.70403216766,-1.56294202847,0.29575800515,27.084425007,7.31679445391,61.2534433107,0.0462597212292,0.960477372308,0.129191178925,144.551787678,49.9678287187,-0.0104883032308,
 ,1.38,0.996864653141,-2.10796966788,0.208330435008,-37.6108967022,0.230679498341,-32.1396093823,17.3991383156,-8.01934235123,0.05655463507,118.241351017,2.71132846279,-1.41604988606,0.300561729354,26.2514659795,7.34188459124,60.9045289746,0.0469989063602,0.830793664524,0.128046326435,144.540312236,49.9693786365,-0.0117104466126,
 ,1.4,0.9968555799,-1.90550351075,0.208285510525,-37.4020345151,0.230648827681,-31.9323767305,17.4162425873,-7.83161488585,0.0571008531189,119.268563903,2.71197068572,-1.2160679564,0.305046081402,25.5186315632,7.36411830438,60.6199843385,0.0475874209413,0.760402764238,0.127125731465,144.560130408,49.9710525171,-0.0127743547291,
 ,1.42,0.996849692331,-1.71618873765,0.2082021888,-37.2015700712,0.230565186358,-31.7322365294,17.4273831993,-7.65158119241,0.0578437761907,120.528303504,2.7058905698,-0.963113406006,0.309151043925,24.8847175696,7.38296145079,60.4046635478,0.0480240019466,0.744730181251,0.126436072084,144.613714442,49.9728269068,-0.0136612407399,
 ,1.44,0.996847158086,-1.54047711419,0.208080528464,-37.0099587577,0.230428222238,-31.5396183365,17.4319873078,-7.47916487877,0.0587601105125,121.95295391,2.69311193739,-0.657088386676,0.312823941474,24.3479814787,7.39796986201,60.2621848881,0.0483104220764,0.779457494167,0.125981533996,144.702838516,49.9746765358,-0.0143552328558,
