Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),
Configuration Field Inputs,50,50,10,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Frequency,ROCOF,
 ,0.2,1.02948735994,-15.6765310244,1.62596743244,118.348563894,10.4219555604,172.583600948,0.101467217951,41.5123555838,1.24006999684,9.29080281285,6.35841888103,-33.7073964029,0.0347401966084,154.441659853,0.0375520672677,147.45839381,0.0760333655119,139.784304471,0.0649313797851,95.1244436281,49.9879517826,0.0164634756142,
 ,0.22,1.02941499717,-15.5707011241,1.67944860865,121.761047545,10.5122242316,172.765143013,0.105940820669,37.9630341357,1.28627634197,8.63029206896,6.46568885764,-33.1912716491,0.0323061295968,154.036280206,0.0373535077623,147.453228677,0.0747386035182,139.577282878,0.0644951360173,94.5144745381,49.9861865475,0.0149274272217,
 ,0.24,1.02934306019,-15.452059542,1.73475621885,124.861389295,10.5982326063,172.957083466,0.111290896751,34.3942933743,1.33522298721,7.98866514353,6.5751646082,-32.6728824006,0.029632873865,153.525553925,0.0371310175683,147.448210115,0.0732897281967,139.339579263,0.0640147160934,93.8243553779,49.9844076275,0.0144544992185,
 ,0.26,1.02927268098,-15.3202731232,1.79093364467,127.655916539,10.6799373064,173.158852687,0.117556974649,30.889339006,1.38623688706,7.37887200208,6.68476885355,-32.1589361279,0.0267328510136,152.866822553,0.0368840067073,147.44331127,0.0716840457127,139.06721391,0.0634926096684,93.0497942005,49.9825978404,0.0144298343153,
 ,0.28,1.02920465027,-15.1753893209,1.84709976073,130.160168073,10.7575400833,173.369996578,0.124735445534,27.5266693344,1.43845252253,6.81343815339,6.79229306589,-31.6555134216,0.0236303005889,151.991524856,0.0366126038717,147.438402229,0.069923943181,138.755840819,0.0629336894885,92.1884633605,49.9807835682,0.0144288930553,
 ,0.3,1.02913954651,-15.017762824,1.90249924404,132.394053503,10.8314105228,173.590065362,0.132779826107,24.3694453397,1.49087867088,6.30304225856,6.89564325744,-31.1675523491,0.0203596958585,150.783943337,0.0363175199669,147.433283352,0.068015997946,138.400692432,0.0623446936457,91.2398580262,49.9790007961,0.0142555023601,
 ,0.32,1.02907778778,-14.8479703642,1.95650635547,134.379120433,10.902009453,173.818595603,0.141607761224,21.4601451557,1.54247748569,5.85572171131,6.99307756797,-30.6984443903,0.0169644791259,149.033447825,0.0359998892846,147.427706564,0.0659699503062,137.996446043,0.061733671131,90.2050711444,49.9772815843,0.0138604825438,
 ,0.34,1.02901966051,-14.6667255485,2.00861102521,136.136973073,10.9698164841,174.055117557,0.151112206144,18.8202586782,1.59224599129,5.47658031546,7.08340597694,-30.2498055864,0.0134977513487,146.314168715,0.0356611106953,147.421391338,0.0637976822825,137.537037693,0.0611094416466,89.0865393425,49.9756491378,0.0132712485895,
 ,0.36,1.02896534027,-14.474804162,2.05839966412,137.688404241,11.0352674749,174.299164935,0.161173934636,16.4534205153,1.63929103842,5.16785800456,7.16612609192,-29.8214303887,0.0100300601753,141.627504494,0.0353027084994,147.414036612,0.0615123313071,137.015431012,0.0604811209385,87.8878065395,49.9741169643,0.0125464492622,
 ,0.38,1.02891490946,-14.2729880562,2.10553693933,139.052966525,11.0987070304,174.550277645,0.171672993424,14.350079176,1.6828902839,4.92922210193,7.2414767537,-29.411416215,0.00668789898715,132.071332491,0.0349262281583,147.405329081,0.0591276391116,136.423346404,0.0598577460275,86.6133484254,49.9726902385,0.0117486974211,
 ,0.4,1.02886837328,-14.0620326497,2.14975170593,140.248810513,11.1603594824,174.807994206,0.182497575576,12.492235833,1.72253395417,4.75816528696,7.31040147988,-29.0164410539,0.00388066612337,106.787749219,0.0345331763226,147.394948599,0.0566575972059,135.750958425,0.0592480117319,85.2684937417,49.9713683976,0.0109286511697,
 ,0.42,1.02882567357,-13.8426595961,2.19082838168,141.292681836,11.2203195862,175.071833924,0.193549629009,10.8574412069,1.75794474193,4.65043243928,7.37442501406,-28.632174401,0.00331393587018,48.7563988483,0.0341250080456,147.382571938,0.0541164062786,134.986574581,0.0586601066124,83.8594651981,49.9701483036,0.0101165546777,
 ,0.44,1.02878670001,-13.6155727075,2.22860368689,142.200008695,11.2785617717,175.341270939,0.204747171468,9.42177643916,1.78907584746,4.6004334957,7.4354569911,-28.2537961155,0.00556131763402,13.5781526892,0.0337031575528,147.367876604,0.051518722528,134.116316823,0.0581016175961,82.3935434485,49.9690274222,0.00931925149025,
 ,0.46,1.02875129831,-13.3814921497,2.26296767937,142.985036518,11.3349646142,175.615703555,0.216023725546,8.16186163435,1.81608960123,4.60162506757,7.49554563982,-27.8765853707,0.00851774227167,1.12350262964,0.0332691031667,147.350546593,0.0488801241644,133.12383897,0.0575794616696,80.8793334362,49.9680065502,0.00852152836172,
 ,0.48,1.02871927561,-13.1411996084,2.29386736295,143.660981604,11.3893455092,175.894423027,0.227325553649,7.05606995578,1.83932102941,4.64685789079,7.55661047882,-27.4965246721,0.0115279928526,-4.5527232601,0.0328244526221,147.33028186,0.0462177001983,131.990131365,0.0570998023272,79.3270871089,49.9670917235,0.00769086215609,
 ,0.5,1.02869040412,-12.8955858229,2.32131083659,144.240184402,11.4414995668,176.17658612,0.238607504895,6.08514943916,1.85923196003,4.72869172789,7.62018548677,-27.1108482762,0.014440442329,-7.69033628377,0.0323710325631,147.306812798,0.0435506439032,130.693491508,0.0566679183251,77.7490148841,49.9662950623,0.00678457850147,
 ,0.52,1.02866442464,-12.6456917369,2.34536996878,144.734247802,11.4912365701,176.461195447,0.249828311878,5.23243007351,1.87636171835,4.83967738149,7.68720306832,-26.7184586655,0.017194823021,-9.63382586955,0.0319109657267,147.279920275,0.0409007260323,129.209779342,0.0562880111228,76.1595057134,49.9656344612,0.00575830443987,
 ,0.54,1.02864105166,-12.3927355112,2.36617989647,145.154148251,11.5384104795,176.747090775,0.260946112773,4.48375639633,1.89128012654,4.97260086601,7.75784453869,-26.3201457014,0.0197550491138,-10.923568658,0.0314467212155,147.249460676,0.0382925272506,127.51312967,0.0559629615913,74.5751768981,49.965132184,0.00457452563019,
 ,0.56,1.02861998167,-12.1381196543,2.38393419706,145.510309231,11.5829372961,177.032953261,0.271914837808,3.82725195863,1.90454750319,5.12068107727,7.8314753918,-25.9185717101,0.022093812457,-11.8155244653,0.0309811270452,147.21539421,0.0357533232025,125.577357052,0.0556940708129,73.0146926059,49.9648125699,0.0032100970342,
 ,0.58,1.02860090503,-11.8834152591,2.39887528047,145.812628683,11.6247989412,177.31732317,0.282681905841,3.25299565438,1.91668482603,5.27771203129,7.90667411242,-25.5180258563,0.0241881855129,-12.4457738321,0.0305173393445,147.177813545,0.033312536879,123.378341793,0.0554808379507,71.4983234093,49.9646991698,0.00166171977069,
 ,0.6,1.02858352082,-11.63032346,2.41128029784,146.07045534,11.6640329184,177.598630123,0.293187448611,2.75266982009,1.92815540696,5.43814486564,7.98135271685,-25.1239912185,0.0260185791054,-12.8930986216,0.0300587684943,147.136968906,0.0310007010233,120.897685546,0.0553208346978,70.047262806,49.9648117058,-5.13260228797e-05,
 ,0.62,1.02856755326,-11.3806173222,2.42144356197,146.292513968,11.7007096243,177.875233556,0.30336504349,2.31922366456,1.93935758437,5.59711251503,8.0529566575,-24.7425962197,0.0275690473933,-13.2062035126,0.0296089683688,147.093285444,0.0288479124875,118.127793316,0.0552097276053,68.6827614547,49.9651632691,-0.00188754294248,
 ,0.64,1.0285527672,-11.136070064,2.42965703305,146.486786055,11.7349009951,178.145470042,0.313143718316,1.94658119084,1.95062631005,5.75040910562,8.11872237328,-24.3800315502,0.0288281975528,-13.4168057874,0.029171499926,147.047369113,0.0268818218923,115.078171633,0.0551414773224,67.4251750819,49.96575814,-0.00378662454929,
 ,0.66,1.02853898096,-10.8983774404,2.43619077237,146.660359774,11.7666454888,178.40770347,0.322450820521,1.62940979765,1.96224030582,5.89444390262,8.1759637426,-24.0420048993,0.0297903000549,-13.5464282192,0.0287497840231,146.999998616,0.0251253012513,111.782063164,0.0551087122865,66.2930389457,49.9665905353,-0.00567547264418,
 ,0.68,1.02852607487,-10.6690830506,2.44127536757,146.819269666,11.7959150348,178.66037396,0.331215237886,1.36295461193,1.97443083933,6.02619370368,8.22235493887,-23.733285198,0.0304563052567,-13.6101382161,0.0283469600497,146.952103005,0.0235940761379,108.301671207,0.0551032414459,65.3022767376,49.9676444666,-0.00747605392302,
 ,0.7,1.02851399501,-10.4495151421,2.44508817792,146.968350802,11.822589449,178.902041625,0.339370431968,1.14293502296,1.98738819378,6.14317657398,8.25617726926,-23.457364537,0.0308345297347,-13.6187061681,0.0279657665456,146.904726952,0.0222947695442,104.729594049,0.0551166445529,64.4656275298,49.9688947564,-0.00911409175386,
 ,0.72,1.02850275231,-10.2407421931,2.44774486283,147.111132816,11.8464429321,179.131422006,0.34685679894,0.965494304661,2.00126256905,6.24346374963,8.27650157542,-23.2162468001,0.0309408321047,-13.5799052514,0.0276084574577,146.858987953,0.0212238978463,101.18439127,0.0551408657327,63.7923384256,49.970309104,-0.0105274803303,
 ,0.74,1.02849241787,-10.0435523308,2.4492970912,147.249795333,11.8671457294,179.347410908,0.35362299698,0.827190530068,2.01615735708,6.32573651859,8.28328524285,-23.0103609453,0.0307981661592,-13.4993294552,0.0272767634115,146.81603124,0.0203682690876,97.7999110326,0.0551687388932,63.2881322385,49.971850965,-0.0116733390914,
 ,0.76,1.02848311495,-9.85845874216,2.44973665523,147.385198274,11.884282051,179.549097497,0.359626055747,0.725016592362,2.03211431059,6.38938284316,8.27737288993,-22.8385934186,0.0304354783565,-13.3809348755,0.0269719018717,146.77698858,0.0197069051557,94.7106152084,0.0551943902839,62.9554264189,49.9734828952,-0.0125327910815,
 ,0.78,1.02847500836,-9.68573003202,2.44900550853,147.516989746,11.8973831555,179.735765644,0.364830286444,0.656438175058,2.04909184903,6.43461679477,8.26040113909,-22.6984351496,0.0298860004659,-13.2274167325,0.0266946340326,146.742946167,0.019214147617,92.0370936435,0.055213489114,62.7937555514,49.9751699518,-0.0131128294476,
 ,0.8,1.02846829141,-9.52544136987,2.44701059566,147.643782769,11.9059723922,179.906884653,0.369205211803,0.619440111828,2.066939375,6.4625950524,8.23461909952,-22.5862394454,0.0291850675318,-13.0404797561,0.0264453604601,146.714924816,0.0188632510162,89.8758260257,0.0552233450801,62.8003354209,49.9768827285,-0.013444997194,
 ,0.82,1.02846317082,-9.37753963223,2.44364181206,147.763382201,11.9096172435,-179.937908522,0.372722906017,0.612573158919,2.0853717696,6.47550101523,8.20264592058,-22.4975836675,0.0283676569673,-12.8210237839,0.0262242426374,146.693872928,0.0186297119736,88.2951004989,0.0552228757815,62.9707000104,49.9785996449,-0.0135810025457,
 ,0.84,1.02845985024,-9.24191392954,2.43879108913,147.873036661,11.9079822417,-179.79883269,0.375355251146,0.634994543317,2.10394900034,6.47656985768,8.1671938223,-22.4277174485,0.0274658884284,-12.5692413594,0.0260313342317,146.68066996,0.0184938194584,87.3363380875,0.0552124828949,63.2993415359,49.9803081943,-0.013585777261,
 ,0.86,1.02845851391,-9.11846213674,2.43237048074,147.969687734,11.9008762108,-179.675988148,0.37707166214,0.686496824205,2.12206587266,6.47003694561,8.13078854678,-22.3720639637,0.0265067404397,-12.2846068586,0.025866704544,146.676135919,0.0184422600998,87.0184096456,0.0551938815802,63.780286276,49.9820049851,-0.0135288108151,
 ,0.88,1.02845931221,-9.00714443852,2.42432724917,148.050190102,11.8882876792,-179.569381349,0.377837799594,0.76752082192,2.13895633066,6.46100542307,8.09551884652,-22.3267224992,0.0255102259922,-11.9657266462,0.0257305373909,146.681041119,0.0184688796731,87.3423013802,0.0551699232039,64.4075453211,49.9836945558,-0.0134748194083,
 ,0.9,1.02846235159,-8.90801642032,2.41465429966,148.111480685,11.8704034653,-179.47894549,0.377615680241,0.879149759775,2.15371539661,6.45524296191,8.06284258774,-22.2889070194,0.0244882265402,-11.6100160954,0.0256231915499,146.696110365,0.0185748013912,88.2942163181,0.0551444392215,65.1753901478,49.9853870976,-0.0134749069176,
 ,0.92,1.02846769059,-8.82123671615,2.40339485231,148.150681222,11.8476072558,-179.404554742,0.376365421882,1.02308323322,2.16533995229,6.45892870083,8.03346990911,-22.2572537348,0.0234441165611,-11.2131681437,0.0255452135365,146.722016806,0.0187680551073,89.8462634585,0.0551221171662,66.0784189842,49.9870953584,-0.0135593321815,
 ,0.94,1.02847534318,-8.74704737526,2.39064090397,148.165126183,11.8204572392,-179.346030854,0.374048642618,1.2015908178,2.17278731195,6.47837626918,8.00733458991,-22.2319449236,0.0223732267745,-10.7683702966,0.0254972993495,146.75936282,0.0190627535192,91.9549361738,0.0551084017312,67.1114015599,49.9888311083,-0.0137328173041,
 ,0.96,1.02848528908,-8.68572855712,2.3765257433,148.152315765,11.7896442931,-179.303141973,0.370633300014,1.41744556868,2.17504817662,6.51975642748,7.98365446733,-22.2146250226,0.0212641032319,-10.2651973927,0.0254802082167,146.808648137,0.0194777445046,94.5585131237,0.0551093983164,68.2689162543,49.9906016103,-0.0139730355211,
 ,0.98,1.02849748976,-8.63753249366,2.36121145589,148.109801794,11.7559345456,-179.275594599,0.366099533596,1.67383695091,2.17122838798,6.5888343812,7.96107155594,-22.208121061,0.020100433012,-9.68803371025,0.0254946375329,146.87022855,0.0200346431788,97.5752216238,0.0551317461286,69.5448228714,49.9924065482,-0.0142325394028,
 ,1.0,1.02851190775,-8.60260446305,2.3448729191,148.035022165,11.7201020888,-179.263020466,0.360445892434,1.97426078444,2.16063220195,6.69072498373,7.93785354537,-22.2160127123,0.0188634365978,-9.0137250256,0.0255410733719,146.944271438,0.0207552448566,100.904205213,0.0551824254201,70.9316430503,49.9942358212,-0.0144439757353,
 ,1.02,1.02852852644,-8.58090045228,2.32768017852,147.925106511,11.6828589548,-179.264960655,0.353695213317,2.32238096743,2.14283882137,6.82965727419,7.91213153437,-22.2421187608,0.0175344830746,-8.20786033034,0.0256196345257,147.030716262,0.0216585265528,104.430682012,0.0552684703616,72.4199443171,49.9960685154,-0.0145280320045,
 ,1.04,1.02854736787,-8.57211199882,2.30978128204,147.776681037,11.6447900175,-179.280849542,0.34589938189,2.72185492599,2.11776382971,7.00873140746,7.88214495579,-22.2899727268,0.0160976777991,-7.21847407437,0.0257299295567,147.129248634,0.0227576708962,108.035131205,0.0553965757864,73.9978378261,49.9978732315,-0.0144032194043,
 ,1.06,1.02856850632,-8.57560827777,2.29128760768,147.585702897,11.6063001655,-179.310001063,0.337142267417,3.17611321816,2.0856980197,7.22964883194,7.84646414297,-22.3623525533,0.0145422171618,-5.96463747989,0.0258709456103,147.239295137,0.0240576593448,111.604523269,0.0555726110522,75.6506985935,49.9996097873,-0.0139963599684,
 ,1.08,1.02859207585,-8.59040386773,2.27226346412,147.347352969,11.5675799087,-179.351599551,0.327540269684,3.68808504326,2.04731787356,7.49240283585,7.80416400752,-22.4609132757,0.0128644307729,-4.31427380532,0.0260409847953,147.360042861,0.0255538927146,115.04257235,0.0558010834441,77.3611964667,50.0012321498,-0.0132525399754,
 ,1.1,1.02861827071,-8.61515795936,2.2527212922,147.056010127,11.528593673,-179.404696909,0.317240141087,4.25986716683,2.00366447727,7.79493306335,7.7549285458,-22.5859538153,0.0110697243553,-2.03735293282,0.0262376590787,147.490483272,0.0272320386153,118.27640882,0.0560846202985,79.109685505,50.0026923049,-0.0121433318784,
 ,1.12,1.02864733746,-8.64820735926,2.23262319098,146.705320729,11.4890925823,-179.468217355,0.306414026553,4.89234525931,1.95609070501,8.13277500066,7.6990746438,-22.7363338,0.00917540079458,1.3032114422,0.0264579483825,147.629475517,0.0290690108185,121.258620596,0.0564235554588,80.8749434753,50.0039446502,-0.0106722691858,
 ,1.14,1.02867955828,-8.68763187679,2.21188878578,146.28836548,11.4486508295,-179.540970207,0.295251969107,5.58479430624,1.90617977884,8.49877195858,7.63749383327,-22.909544848,0.00721780770319,6.63926297084,0.0266983195943,147.775820693,0.0310347854318,123.965278277,0.0568157049247,82.6351922562,50.0049504304,-0.00887686278753,
 ,1.16,1.0287152253,-8.73134699287,2.19040871305,145.79791431,11.4067220852,-179.621670421,0.283952425889,6.33450733019,1.85564143169,8.88295608504,7.5715209785,-23.1019314914,0.00527736217816,16.2684701556,0.0269548972974,147.928336853,0.033094697182,126.391505825,0.0572563955627,84.3692782798,50.0056817147,-0.00682683856333,
 ,1.18,1.02875460727,-8.7772155274,2.16806229608,145.226750437,11.3627101099,-179.708965633,0.272711592565,7.13652520494,1.80619449182,9.27273265571,7.50274801747,-23.3090470246,0.00358365901095,36.5510727133,0.0272236709833,148.085924963,0.0352118976436,128.54622687,0.0577387721475,86.0578631286,50.0061244583,-0.00461870973877,
 ,1.2,1.02879791082,-8.82316771945,2.14473740976,144.568038626,11.3160460726,-179.80146761,0.261712509278,7.98355746175,1.75944639119,9.65349773157,7.43280766711,-23.526116735,0.00286452013625,77.4363209017,0.0275007190655,148.247618309,0.0373497323574,130.447251144,0.0582543600583,87.6844753732,50.0062802845,-0.00236722309979,
 ,1.22,1.02884524067,-8.86731798725,2.12035016712,143.815710008,11.2662642492,-179.897785309,0.251114989748,8.86618444776,1.71678058345,10.0097621031,7.36315557395,-23.7485651168,0.00384850503485,116.024338995,0.0277824277148,148.412611347,0.0394738627108,132.117286819,0.0587938150998,89.236303928,50.0061667636,-0.000194586130968,
 ,1.24,1.02889656383,-8.90806678916,2.09486197484,142.964835757,11.2130678529,-179.996556383,0.241047358695,9.7734047928,1.67926200699,10.3267362423,7.29487932512,-23.972547702,0.00577399298999,134.512350487,0.0280656826969,148.580267666,0.0415540087312,133.581019684,0.0593477590937,90.704660632,50.005816126,0.0017813510545,
 ,1.26,1.02895168343,-8.94417745766,2.06829173838,142.011963012,11.1563777588,179.903525873,0.231600799146,10.693534135,1.64756866377,10.592173022,7.22855909952,-24.1954174065,0.00802501912493,143.519560339,0.0283480150325,148.750109852,0.0435652261466,134.863149076,0.0599075870507,92.0850917192,50.0052725277,0.00345865154036,
 ,1.28,1.02901022694,-8.97482047139,2.04072154933,140.955387407,11.0963586942,179.803692503,0.22282682002,11.6153783305,1.62195449868,10.7981234314,7.16419805572,-24.4160554728,0.0104256497001,148.678012629,0.028627686133,148.921795982,0.045488664777,135.987173172,0.06046614027,93.3771622754,50.004588142,0.00476129417541,
 ,1.3,1.02907165143,-8.99958107921,2.01229500322,139.795337071,11.0334198883,179.705087069,0.21473799722,12.5295181695,1.60224561744,10.9422078627,7.10123170165,-24.6350113184,0.0129289426144,152.024977008,0.0289037045482,149.095088233,0.0473117916887,136.974709709,0.0610181657375,94.5839680613,50.0038184892,0.0056464976636,
 ,1.32,1.02913526617,-9.01843010673,1.98320827491,138.534043734,10.9681899476,179.608761988,0.207311775746,13.4294835773,1.58786898398,11.0280891678,7.03861556032,-24.854422327,0.0155273466736,154.396581582,0.0291757738502,149.269818833,0.0490281026349,137.845172455,0.0615605186124,95.7114446523,50.0030175004,0.00610853779077,
 ,1.34,1.02920027003,-9.03166171679,1.95369507911,137.175679409,10.9014685304,179.515681685,0.200496803821,14.3125904113,1.57791034017,11.0650376047,6.97498060553,-25.0777175728,0.018228144985,156.186026386,0.0294441786227,149.445857596,0.0506363863869,138.615669429,0.0620921033996,96.7675482874,50.002232842,0.00617862332534,
 ,1.36,1.02926579896,-9.03980541379,1.92400750863,135.726144157,10.8341599257,179.426730255,0.1942210445,15.1802708628,1.57119614439,11.0667213454,6.90883731947,-25.3091401759,0.0210438482678,157.598505746,0.0297096221747,149.623084184,0.0521396439721,139.301031674,0.0626135838111,97.7613810164,50.0015019991,0.00592084152177,
 ,1.38,1.02933097781,-9.04352227772,1.8943953249,134.192703184,10.7671956219,179.342720801,0.188400790732,16.0378324598,1.5663926745,11.049537859,6.83880282835,-25.5531444981,0.0239867116638,158.749897136,0.0299730346939,149.801367092,0.0535437936793,139.913916369,0.06312691683,98.7023284035,50.0008495307,0.00542462920961,
 ,1.4,1.02939497068,-9.04349698232,1.86508646876,132.583489914,10.7014541355,179.26440373,0.182949688122,16.8936959255,1.5621140524,11.0308573429,6.76382219862,-25.8137340843,0.0270647778443,159.709979185,0.030235373531,149.980550411,0.054856308955,140.464953902,0.0636347812714,99.5992726407,50.000285776,0.00479461838803,
 ,1.42,1.02945702496,-9.04033741885,1.83627132824,130.90691345,10.637686637,179.19247177,0.177786926665,17.7582528891,1.55703002149,11.0274826704,6.68335512658,-26.0938064297,0.0302788479228,160.523287312,0.0304974378248,150.160448664,0.0560849375781,140.962925613,0.0641399755799,100.4599368,49.9998071294,0.00413900045943,
 ,1.44,1.02951650562,-9.03449268708,1.80809268603,129.171029722,10.5764562215,179.127560383,0.17284388231,18.6425302657,1.54996416021,11.0544957108,6.59750303754,-26.3945665564,0.0336203305701,161.219921233,0.030759717705,150.340849238,0.0572366362385,141.414968228,0.0646448555186,101.290405438,49.9993978249,0.003557716592,
